people_with_this_profession_1,people_with_this_profession_2
12218,6200
12195,6913
12230,5827
12195,6912
12214,6317
12200,6753
12196,6888
12196,6890
12195,6915
12195,6914
12214,6328
12195,6916
12204,6648
12196,6895
12199,6805
12200,6774
12218,6215
12292,3921
12195,6923
12196,6891
12199,6798
12203,6677
12204,6646
12196,6894
12195,6925
12195,6924
12214,6335
12196,6904
12195,6935
12216,6283
12219,6193
12196,6906
12195,6937
12199,6813
12216,6285
12195,6936
12195,6931
12220,6155
12195,6933
12196,6912
12195,6945
12216,6287
12196,6907
12235,5700
12195,6940
12195,6951
12200,6796
12200,6795
12195,6950
12199,6826
12195,6952
12196,6921
12203,6699
12242,5489
12216,6308
12196,6928
12205,6648
12200,6803
12205,6651
12218,6242
12241,5528
12280,4319
12196,6925
12397,694
12195,6967
12200,6812
12195,6966
12227,5974
12200,6811
12199,6845
12218,6255
12225,6033
12302,3645
12203,6714
12235,5722
12197,6900
12197,6903
12195,6965
12217,6293
12195,6975
12195,6974
12219,6233
12216,6320
12203,6723
12195,6970
12195,6973
12200,6818
12200,6817
12195,6972
12217,6300
12285,4195
12216,6328
12200,6824
12218,6267
12195,6980
12199,6856
12195,6991
12200,6836
12196,6960
12220,6215
12217,6308
12195,6990
12200,6838
12196,6962
12195,6993
12219,6243
12196,6956
12200,6831
12199,6865
12195,6989
12232,5841
12218,6275
12195,6999
12195,7001
12200,6845
12219,6251
12217,6313
12199,6873
12219,6253
12195,6996
12216,6345
12203,6759
12220,6231
12195,7006
12217,6324
12199,6885
12216,6358
12204,6729
12199,6884
12195,7003
12217,6320
12195,7002
12199,6878
12216,6353
12200,6849
12202,6798
12200,6859
12216,6365
12200,6861
12218,6298
12195,7011
12200,6856
12207,6638
12203,6765
12218,6300
12195,7013
12198,6919
12218,6310
12200,6868
12302,3706
12203,6774
12199,6898
12200,6870
12196,6994
12195,7024
12195,7019
12200,6864
12202,6803
12218,6318
12201,6845
12203,6783
12218,6317
12195,7033
12200,6878
12202,6815
12195,7027
12202,6810
12217,6345
12195,7029
12198,6936
12203,6781
12202,6811
12228,6005
12202,6822
12219,6294
12220,6266
12218,6328
12202,6824
12200,6885
12196,7009
12195,7035
12202,6818
12196,7004
12195,7034
12199,6910
12200,6879
12218,6324
12200,6892
12218,6336
12219,6304
12196,7017
12195,7043
12202,6826
12200,6887
12202,6825
12220,6267
12195,7044
12200,6889
12219,6300
12202,6838
12385,1165
12200,6900
12195,7054
12200,6899
12199,6933
12218,6344
12203,6809
12200,6901
12196,7025
12200,6896
12219,6309
12196,7022
12195,7052
12200,6908
12195,7063
12208,6660
12203,6815
12202,6845
12200,6910
12218,6352
12200,6909
12219,6320
12202,6842
12200,6904
12196,7028
12200,6903
12200,6906
12195,7061
12196,7030
12200,6905
12195,7071
12207,6699
12200,6916
12219,6327
12202,6856
12195,7067
12200,6912
12195,7066
12195,7069
12200,6914
12199,6945
12218,6355
12203,6820
12196,7037
12195,7068
12200,6924
12196,7048
12200,6923
12219,6334
12245,5528
12201,6892
12202,6861
12226,6120
12196,7050
12195,7080
12200,6925
12232,5933
12200,6920
12205,6765
12233,5897
12199,6953
12196,7046
12195,7077
12200,6921
12238,5754
12196,7056
12200,6931
12196,7057
12200,6928
12202,6866
12202,6865
12204,6806
12200,6929
12225,6165
12207,6723
12195,7094
12200,6939
12200,6942
12199,6967
12195,7091
12196,7059
12198,6999
12200,6950
12196,7074
12196,7073
12199,6980
12245,5554
12198,7006
12200,6944
12203,6850
12202,6884
12200,6945
12196,7079
12205,6803
12202,6896
12200,6957
12220,6331
12202,6889
12202,6892
12219,6365
12205,6798
12205,6809
12202,6901
12205,6811
12209,6687
12200,6966
12196,7090
12202,6903
12200,6965
12200,6960
12203,6867
12205,6805
12202,6897
12202,6900
12200,6962
12202,6910
12200,6972
12203,6878
12202,6912
12203,6881
12205,6819
12245,5578
12220,6353
12199,6999
12226,6162
12202,6905
12200,6967
12205,6815
12196,7093
12205,6814
12245,5574
12220,6360
12205,6825
12205,6824
12245,5584
12205,6827
12203,6888
12202,6914
12199,7006
12205,6820
12200,6977
12205,6822
12200,6984
12205,6829
12200,6983
12205,6828
12202,6924
12244,5622
12203,6893
12202,6923
12238,5817
12202,6933
12202,6936
12205,6842
12202,6935
12205,6837
12200,6991
12205,6836
12205,6838
12202,6931
12204,6880
12200,7004
12205,6851
12200,7006
12200,7000
12205,6845
12200,6999
12202,6937
12235,5917
12230,6072
12200,7002
12200,7001
12208,6753
12204,6888
12203,6919
12205,6856
12202,6952
12209,6735
12206,6827
12199,7039
12200,7008
12200,7007
12202,6945
12200,7009
12200,7020
12205,6865
12207,6803
12209,6741
12205,6867
12205,6866
12205,6861
12205,6873
12202,6966
12202,6965
12226,6221
12200,7030
12199,7061
12203,6936
12202,6967
12203,6931
12245,5631
12200,7026
12205,6870
12200,7025
12202,6973
12205,6882
12207,6814
12203,6941
12200,7034
12202,6972
12205,6889
12226,6238
12200,7044
12203,6950
12200,7046
12200,7040
12205,6885
12205,6884
12203,6946
12202,6980
12200,7041
12205,6897
12245,5657
12202,6990
12210,6741
12205,6896
12245,5656
12200,7054
12202,6991
12205,6898
12205,6893
12199,7078
12288,4319
12232,6058
12200,7049
12205,6905
12200,7060
12203,6966
12202,6999
12200,7061
12206,6870
12203,6963
12205,6901
12202,6993
12308,3707
12203,6965
12200,7057
12203,6964
12202,7006
12205,6912
12205,6915
12203,6977
12201,7039
12205,6914
12203,6971
12202,7001
12205,6911
12200,7066
12202,7003
12211,6735
12205,6923
12200,7077
12205,6916
12202,7011
12242,5781
12200,7083
12205,6931
12204,6962
12202,7024
12214,6651
12211,6741
12202,7019
12203,6988
12205,6937
12202,7029
12205,6936
12211,6753
12200,7094
12245,5698
12232,6101
12202,7026
12205,6933
12205,6935
12202,7027
12205,6945
12203,7007
12203,7006
12203,7008
12205,6946
12206,6910
12203,7003
12202,7034
12205,6941
12202,7033
12207,6881
12203,7015
12205,6952
12210,6797
12208,6859
12202,7047
12205,6954
12203,7016
12203,7010
12205,6951
12202,7044
12210,6795
12224,6361
12205,6950
12202,7043
12202,7054
12202,7053
12205,6963
12245,5722
12203,7024
12214,6677
12203,7021
12204,6990
12202,7052
12208,6876
12257,5356
12202,7061
12205,6971
12204,7002
12205,6965
12205,6966
12207,6915
12242,5830
12214,6698
12203,7039
12205,6977
12202,7069
12227,6296
12202,7071
12214,6699
12205,6973
12202,7066
12203,7034
12210,6817
12203,7037
12202,7068
12205,6974
12208,6881
12202,7078
12202,7077
12202,7080
12210,6831
12211,6795
12211,6797
12205,6982
12205,6993
12214,6714
12203,7054
12208,6896
12205,6991
12205,6990
12242,5854
12202,7094
12205,7001
12229,6256
12205,7000
12210,6848
12205,7003
12205,7002
12203,7061
12205,7009
12205,7008
12205,7011
12245,5770
12214,6726
12210,6849
12210,6852
12230,6231
12205,7006
12211,6831
12205,7019
12232,6182
12210,6864
12214,6739
12210,6858
12205,7013
12210,6859
12227,6343
12211,6838
12205,7024
12211,6841
12210,6872
12245,5787
12329,3182
12203,7088
12203,7083
12206,6990
12205,7021
12203,7082
12210,6868
12205,7023
12207,6971
12217,6660
12203,7094
12211,6849
12210,6879
12211,6848
12205,7034
12207,6966
12210,6886
12233,6172
12205,7043
12210,6888
12229,6298
12210,6887
12207,6974
12211,6853
12205,7039
12211,6852
12214,6759
12210,6894
12210,6895
12211,6859
12210,6890
12205,7044
12242,5897
12211,6858
12205,7047
12209,6922
12210,6902
12228,6343
12217,6687
12210,6904
12211,6872
12205,7053
12214,6774
12205,7052
12210,6912
12211,6881
12205,7067
12205,7066
12205,7061
12205,7060
12214,6781
12262,5296
12215,6753
12253,5574
12207,7000
12214,6783
12210,6907
12210,6920
12211,6888
12205,7069
12205,7071
12208,6977
12207,7019
12211,6895
12205,7080
12210,6928
12211,6891
12245,5836
12211,6890
12210,6921
12228,6365
12211,6904
12205,7084
12210,6942
12207,7034
12211,6912
12211,6907
12211,6909
12211,6908
12210,6939
12205,7094
12211,6921
12217,6735
12211,6920
12213,6853
12210,6958
12208,7020
12210,6957
12211,6929
12211,6925
12245,5870
12214,6842
12207,7061
12242,5976
12263,5325
12211,6931
12210,6962
12209,6994
12214,6850
12208,7037
12211,6939
12217,6753
12216,6795
12210,6984
12216,6797
12212,6921
12334,3133
12245,5892
12242,5988
12211,6958
12210,6992
12207,7084
12211,6957
12211,6956
12209,7018
12216,6812
12245,5914
12210,6994
12211,6962
12235,6218
12233,6293
12242,6013
12211,6977
12213,6908
12210,7004
12216,6817
12211,6984
12214,6888
12210,7012
12210,7022
12217,6804
12217,6801
12210,7018
12214,6893
12208,7079
12216,6831
12210,7017
12209,7051
12210,7020
12247,5883
12210,7030
12241,6068
12210,7025
12210,7028
12253,5694
12216,6853
12216,6848
12217,6816
12216,6849
12210,7046
12218,6798
12216,6859
12217,6831
12210,7048
12211,7017
12216,6858
12218,6806
12212,6992
12218,6805
12211,7025
12210,7056
12216,6864
12211,7018
12211,7020
12218,6814
12211,7030
12218,6810
12210,7057
12218,6809
12235,6295
12214,6946
12245,5985
12216,6886
12235,6297
12224,6638
12218,6817
12214,6941
12218,6820
12218,6819
12218,6829
12211,7046
12212,7018
12210,7079
12211,7048
12214,6950
12235,6299
12210,7073
12216,6887
12216,6890
12217,6859
12218,6828
12218,6827
12218,6837
12253,5755
12211,7057
12216,6902
12214,6963
12211,7051
12218,6836
12212,7022
12216,6908
12242,6101
12210,7093
12214,6966
12210,7090
12211,7059
12245,6004
12216,6906
12266,5366
12214,6977
12218,6856
12245,6018
12218,6850
12217,6881
12218,6851
12257,5642
12211,7079
12242,6118
12218,6864
12224,6677
12216,6925
12211,7074
12256,5679
12216,6921
12217,6890
12218,6870
12211,7086
12211,7089
12219,6841
12217,6902
12218,6871
12212,7057
12235,6339
12218,6866
12218,6865
12302,4261
12242,6124
12218,6867
12216,6929
12218,6878
12216,6939
12257,5670
12211,7090
12218,6873
12211,7093
12214,7000
12241,6162
12214,7010
12195,7599
12218,6885
12195,7598
12235,6361
12218,6882
12217,6912
12214,7008
12218,6884
12218,6883
12214,7007
12195,7607
12217,6925
12218,6893
12195,7606
12216,6958
12217,6921
12218,6889
12214,7013
12219,6858
12214,7016
12217,6922
12214,7015
12195,7615
12246,6036
12195,7617
12218,6903
12219,6872
12218,6898
12216,6960
12242,6153
12216,6962
12217,6931
12214,7024
12214,7023
12195,7612
12242,6155
12218,6910
12218,6911
12196,7588
12217,6939
12195,7630
12195,7633
12219,6888
12218,6916
12195,7629
12218,6915
12216,6977
12219,6895
12195,7639
12217,6957
12195,7638
12195,7640
12219,6891
12219,6890
12245,6084
12218,6923
12218,6933
12218,6936
12216,6992
12245,6095
12217,6962
12216,7004
12262,5580
12196,7625
12195,7651
12196,7619
12214,7061
12195,7652
12196,7621
12218,6950
12195,7662
12219,6920
12218,6945
12245,6108
12216,7009
12214,7083
12245,6117
12218,6954
12218,6953
12216,7018
12259,5684
12214,7090
12216,7028
12218,6965
12216,7030
12226,6714
12214,7088
12218,6964
12218,6963
12195,7687
12219,6942
12220,6911
12195,7689
12245,6138
12217,7006
12218,6970
12214,7094
12263,5575
12195,7682
12195,7684
12195,7695
12218,6982
12272,5310
12196,7660
12266,5490
12226,6729
12216,7041
12195,7692
12217,7020
12195,7705
12196,7674
12220,6929
12195,7701
12216,7049
12216,7059
12217,7028
12218,6999
12195,7712
12245,6162
12218,6996
12216,7057
12195,7708
12234,6499
12218,7006
12217,7037
12195,7718
12195,7721
12199,7597
12217,7038
12218,7002
12220,6939
12242,6257
12195,7717
12223,6849
12196,7686
12195,7716
12226,6765
12195,7723
12195,7722
12217,7040
12336,3354
12273,5306
12216,7073
12195,7724
12216,7086
12245,6187
12246,6149
12217,7050
12196,7701
12195,7743
12218,7029
12242,6285
12216,7093
12217,7057
12216,7090
12242,6283
12241,6327
12200,7598
12195,7753
12200,7597
12195,7747
12195,7749
12195,7748
12218,7035
12200,7606
12219,7017
12196,7729
12195,7755
12200,7600
12200,7599
12195,7757
12196,7726
12196,7725
12219,7012
12200,7612
12264,5628
12219,7022
12195,7768
12197,7701
12242,6308
12220,6990
12199,7640
12229,6721
12219,7030
12218,7061
12200,7619
12195,7777
12195,7776
12242,6319
12200,7621
12200,7616
12196,7740
12200,7615
12218,7060
12200,7627
12242,6328
12244,6265
12200,7624
12200,7623
12199,7657
12242,6334
12195,7792
12201,7606
12200,7637
12219,7048
12196,7756
12200,7634
12200,7633
12245,6238
12242,6342
12200,7644
12195,7799
12219,7057
12196,7770
12219,7051
12200,7639
12195,7794
12222,6959
12200,7652
12218,7094
12195,7809
12196,7772
12219,7059
12242,6345
12195,7802
12195,7805
12195,7804
12230,6719
12242,6358
12202,7598
12253,6017
12202,7597
12200,7662
12278,5244
12222,6979
12202,7599
12200,7656
12195,7810
12256,5922
12199,7689
12195,7813
12222,6986
12199,7698
12242,6365
12196,7791
12195,7825
12202,7607
12200,7664
12219,7074
12200,7665
12196,7789
12200,7675
12223,6962
12202,7616
12195,7833
12202,7615
12348,3089
12196,7801
12407,1260
12266,5631
12195,7832
12200,7671
12196,7798
12202,7612
12200,7674
12266,5627
12195,7839
12227,6849
12200,7686
12195,7841
12203,7592
12229,6781
12202,7617
12219,7090
12195,7834
12200,7679
12219,7093
12200,7682
12196,7805
12202,7630
12200,7692
12203,7595
12200,7688
12200,7687
12195,7842
12203,7594
12245,6295
12195,7845
12202,7627
12203,7607
12200,7702
12226,6896
12203,7609
12202,7640
12246,6276
12202,7639
12195,7851
12196,7820
12202,7633
12203,7602
12195,7850
12203,7605
12200,7698
12200,7697
12195,7852
12203,7615
12200,7708
12201,7675
12200,7706
12196,7829
12200,7716
12200,7715
12199,7748
12229,6818
12195,7872
12200,7712
12195,7867
12245,6317
12203,7620
12199,7755
12203,7631
12203,7630
12200,7725
12200,7720
12196,7843
12200,7722
12195,7877
12200,7721
12334,3567
12203,7628
12312,4260
12200,7732
12195,7886
12235,6646
12200,7731
12201,7697
12202,7665
12203,7636
12200,7729
12235,6651
12203,7643
12200,7735
12205,7593
12203,7655
12200,7747
12205,7595
12245,6355
12202,7687
12253,6101
12195,7900
12204,7621
12235,6670
12200,7755
12195,7913
12203,7664
12200,7757
12203,7659
12205,7597
12196,7876
12203,7658
12202,7689
12200,7751
12205,7599
12204,7630
12196,7878
12203,7661
12200,7753
12195,7908
12204,7629
12195,7919
12203,7670
12202,7701
12246,6337
12199,7797
12203,7672
12200,7760
12202,7698
12203,7666
12195,7914
12205,7607
12195,7917
12196,7886
12235,6677
12203,7668
12226,6966
12205,7617
12203,7681
12202,7712
12202,7711
12195,7923
12205,7613
12196,7892
12195,7922
12200,7770
12196,7894
12205,7615
12202,7708
12195,7935
12202,7717
12206,7593
12205,7627
12203,7683
12200,7776
12204,7651
12195,7930
12205,7620
12196,7899
12203,7685
12195,7943
12205,7633
12200,7790
12200,7784
12202,7721
12202,7724
12205,7631
12205,7630
12232,6793
12203,7703
12205,7640
12232,6803
12203,7699
12200,7794
12205,7638
12235,6719
12203,7710
12203,7713
12235,6721
12200,7805
12203,7712
12196,7929
12206,7615
12199,7842
12195,7966
12200,7811
12235,6726
12198,7873
12203,7718
12235,6729
12196,7938
12200,7814
12205,7658
12200,7808
12195,7962
12206,7624
12202,7748
12199,7841
12200,7810
12202,7747
12196,7944
12203,7727
12202,7757
12204,7695
12203,7726
12195,7977
12199,7853
12226,7016
12206,7636
12200,7816
12204,7692
12226,7010
12205,7661
12202,7753
12205,7663
12195,7973
12202,7755
12205,7662
12200,7817
12200,7830
12207,7613
12203,7737
12203,7736
12196,7948
12203,7730
12205,7671
12233,6802
12198,7887
12201,7794
12253,6193
12196,7960
12208,7588
12202,7776
12195,7993
12207,7620
12203,7739
12200,7832
12200,7831
12195,7986
12200,7834
12200,7833
12195,7988
12204,7720
12196,7968
12200,7844
12205,7689
12195,7998
12200,7843
12201,7814
12200,7840
12204,7716
12205,7685
12233,6816
12202,7777
12205,7687
12200,7842
12235,6756
12200,7841
12202,7790
12202,7792
12195,8009
12200,7854
12205,7699
12195,8002
12195,8004
12200,7860
12200,7859
12203,7766
12227,7022
12202,7797
12195,8017
12200,7862
12195,8016
12202,7799
12200,7861
12202,7794
12196,7980
12195,8011
12203,7762
12200,7857
12205,7713
12205,7712
12196,7991
12203,7774
12202,7805
12204,7746
12196,7994
12200,7869
12195,8024
12208,7621
12200,7864
12195,8019
12202,7802
12205,7708
12200,7863
12208,7615
12202,7804
12200,7865
12200,7876
12229,6977
12205,7721
12203,7782
12334,3721
12234,6821
12195,8033
12233,6855
12205,7723
12240,6638
12202,7816
12200,7877
12203,7779
12205,7717
12196,7996
12207,7655
12195,8026
12196,7995
12202,7809
12195,8029
12205,7718
12206,7697
12199,7917
12200,7886
12196,8009
12207,7663
12205,7724
12207,7664
12195,8047
12227,7057
12195,8049
12200,7894
12201,7857
12234,6834
12203,7795
12198,7950
12202,7825
12195,8045
12234,6835
12195,8055
12202,7840
12207,7685
12205,7747
12196,8025
12202,7839
12200,7901
12202,7834
12202,7833
12205,7743
12200,7898
12208,7660
12203,7815
12205,7753
12202,7845
12208,7662
12334,3756
12203,7816
12234,6850
12196,8028
12207,7687
12202,7842
12202,7841
12205,7748
12195,8071
12207,7699
12203,7822
12202,7853
12196,8042
12200,7918
12200,7917
12196,8041
12195,8067
12202,7850
12205,7757
12198,7976
12200,7914
12205,7759
12195,8068
12210,7614
12202,7861
12196,8050
12200,7926
12210,7615
12207,7708
12196,8044
12195,8074
12200,7919
12210,7612
12203,7828
12200,7921
12195,8076
12205,7777
12210,7621
12205,7776
12196,8058
12206,7748
12202,7872
12195,8088
12200,7928
12334,3776
12200,7930
12203,7837
12196,8054
12211,7588
12205,7774
12210,7619
12203,7847
12202,7877
12200,7939
12211,7601
12195,8097
12202,7879
12211,7600
12252,6324
12195,8090
12203,7842
12200,7935
12198,8000
12204,7813
12200,7937
12211,7596
12210,7637
12207,7730
12205,7792
12205,7795
12205,7794
12203,7851
12200,7944
12200,7943
12196,8069
12204,7832
12195,8110
12211,7614
12200,7955
12205,7802
12195,8107
12200,7951
12240,6711
12210,7644
12200,7954
12208,7715
12203,7873
12195,8121
12200,7966
12211,7625
12200,7965
12196,8089
12200,7960
12205,7805
12196,8084
12211,7618
12240,6719
12205,7804
12196,8083
12202,7900
12200,7962
12200,7961
12240,6721
12210,7662
12200,7971
12205,7816
12234,6917
12199,8005
12200,7974
12196,8098
12202,7911
12195,8128
12206,7787
12200,7973
12199,7998
12205,7812
12205,7815
12202,7908
12200,7969
12205,7814
12205,7825
12206,7794
12207,7762
12195,8134
12202,7917
12203,7889
12210,7671
12202,7919
12202,7914
12203,7883
12211,7637
12205,7833
12253,6345
12211,7646
12200,7990
12259,6160
12205,7834
12202,7922
12210,7674
12195,8138
12205,7828
12203,7893
12211,7644
12199,8016
12200,7985
12210,7686
12203,7903
12205,7841
12203,7902
12200,7995
12253,6355
12203,7905
12203,7904
12205,7842
12202,7930
12200,7992
12205,7837
12207,7774
12195,8146
12196,8115
12276,5638
12203,7901
12195,8148
12200,7993
12196,8128
12203,7911
12200,8004
12329,4004
12200,8005
12202,7943
12205,7850
12195,8155
12263,6046
12200,7999
12203,7906
12259,6170
12202,7937
12200,8002
12210,7702
12209,7733
12210,7701
12200,8011
12195,8166
12202,7949
12200,8014
12198,8076
12200,8013
12200,8008
12196,8132
12205,7853
12269,5870
12203,7927
12195,8175
12196,8144
12211,7679
12200,8019
12200,8022
12240,6781
12214,7587
12263,6068
12195,8171
12210,7706
12205,7861
12211,7674
12196,8142
12203,7925
12195,8172
12203,7924
12200,8017
12211,7686
12205,7872
12201,7999
12200,8029
12214,7595
12202,7967
12213,7621
12200,8024
12199,8054
12200,8026
12203,7932
12210,7715
12211,7684
12214,7602
12210,7726
12202,7973
12209,7756
12203,7942
12210,7725
12200,8038
12196,8162
12205,7882
12203,7939
12263,6078
12203,7941
12200,8034
12205,7879
12207,7816
12201,8013
12200,8044
12203,7950
12214,7609
12195,8198
12203,7953
12207,7828
12196,8164
12203,7947
12214,7605
12202,7977
12210,7729
12196,8163
12203,7946
12211,7701
12200,8042
12214,7607
12200,8041
12200,8052
12200,8051
12196,8175
12207,7837
12200,8054
12195,8208
12200,8053
12208,7805
12210,7738
12195,8203
12199,8079
12205,7893
12211,7706
12200,8047
12203,7954
12203,7957
12200,8050
12195,8205
12202,7988
12210,7740
12206,7863
12195,8204
12334,3895
12202,7998
12203,7967
12196,8184
12196,8183
12205,7904
12200,8059
12195,8217
12233,7038
12195,8216
12205,7906
12196,8180
12211,7715
12205,7900
12202,7993
12200,8055
12200,8058
12203,7964
12200,8068
12241,6797
12234,7014
12206,7882
12196,8192
12263,6115
12211,7726
12211,7729
12202,8008
12203,7977
12200,8070
12214,7636
12195,8225
12200,8069
12205,7914
12203,7976
12202,8002
12196,8188
12196,8187
12205,7908
12205,7911
12202,8004
12211,7725
12215,7601
12195,8221
12201,8034
12214,7631
12203,7983
12198,8137
12210,7768
12212,7706
12205,7923
12202,8016
12196,8202
12200,8078
12203,7984
12196,8201
12200,8072
12200,8071
12211,7733
12200,8074
12205,7919
12278,5656
12200,8073
12202,8011
12201,8052
12195,8241
12196,8210
12200,8086
12202,8024
12209,7806
12205,7930
12200,8080
12210,7770
12195,8235
12211,7738
12202,8017
12199,8110
12200,8079
12211,7740
12202,8019
12274,5787
12203,7988
12195,8236
12202,8030
12216,7596
12214,7658
12202,8029
12196,8215
12200,8091
12200,8094
12205,7939
12203,8000
12196,8217
12195,8248
12200,8088
12200,8090
12205,7935
12195,8245
12214,7655
12200,8089
12214,7666
12200,8100
12214,7668
12196,8226
12201,8070
12212,7729
12216,7600
12214,7661
12202,8033
12208,7850
12242,6796
12195,8253
12205,7943
12216,7601
12214,7663
12242,6795
12205,7942
12211,7756
12210,7798
12211,7767
12214,7674
12234,7053
12202,8045
12200,8107
12200,8110
12195,8265
12210,7800
12207,7893
12196,8233
12202,8047
12211,7768
12195,8264
12203,8011
12205,7949
12195,8259
12214,7669
12203,8010
12201,8072
12214,7672
12242,6803
12205,7950
12200,8116
12214,7681
12217,7588
12214,7684
12210,7808
12199,8148
12214,7683
12200,8117
12216,7621
12198,8174
12196,8236
12233,7089
12210,7801
12202,8049
12211,7770
12200,8114
12242,6812
12203,8020
12198,8175
12199,8155
12210,7814
12213,7720
12200,8123
12203,8032
12195,8280
12199,8151
12200,8120
12214,7685
12196,8246
12205,7967
12216,7625
12205,7966
12200,8121
12205,7977
12200,8132
12211,7791
12203,8039
12205,7976
12201,8100
12200,8134
12195,8289
12202,8071
12242,6831
12205,7973
12217,7601
12212,7756
12203,8035
12217,7600
12209,7848
12203,8034
12203,8037
12200,8130
12211,7789
12202,8068
12202,8067
12195,8295
12202,8077
12210,7829
12196,8263
12203,8046
12211,7798
12204,8015
12196,8266
12208,7894
12195,8297
12212,7770
12211,7801
12205,7986
12211,7800
12202,8079
12217,7614
12202,8074
12203,8043
12199,8166
12263,6185
12235,7053
12205,7983
12195,8292
12217,7621
12200,8148
12205,7993
12202,8086
12211,7806
12200,8147
12203,8057
12202,8088
12195,8305
12242,6848
12207,7933
12215,7684
12214,7710
12205,7988
12211,7805
12203,8053
12217,7618
12196,8269
12210,7846
12203,8063
12200,8155
12205,8000
12202,8096
12195,8313
12205,8002
12241,6886
12200,8157
12200,8152
12195,8307
12202,8090
12217,7625
12214,7718
12242,6850
12195,8306
12259,6322
12242,6849
12200,8154
12196,8278
12210,7844
12266,6108
12242,6852
12195,8308
12262,6231
12210,7843
12205,7998
12205,8009
12214,7730
12200,8163
12196,8287
12205,8008
12212,7791
12205,8011
12205,8010
12210,7850
12200,8160
12200,8162
12202,8100
12242,6859
12203,8068
12211,7820
12266,6115
12196,8285
12195,8327
12217,7645
12205,8017
12200,8172
12212,7800
12195,8326
12200,8171
12210,7864
12205,8019
12242,6872
12203,8080
12205,8013
12195,8323
12216,7674
12200,8170
12202,8107
12195,8324
12216,7684
12203,8087
12210,7869
12266,6133
12203,8086
12205,8024
12202,8117
12199,8213
12208,7933
12195,8330
12210,7865
12212,7806
12201,8147
12196,8302
12241,6906
12263,6224
12199,8208
12201,8157
12200,8188
12242,6886
12210,7878
12205,8033
12217,7660
12200,8187
12211,7846
12202,8125
12219,7601
12240,6950
12202,8128
12205,8034
12217,7662
12262,6267
12242,6887
12205,8029
12200,8184
12206,7998
12211,7843
12202,8121
12198,8248
12203,8093
12200,8186
12205,8031
12195,8341
12205,8030
12202,8123
12219,7596
12203,8092
12211,7844
12218,7638
12210,7886
12202,8134
12195,8351
12249,6677
12200,8196
12263,6245
12200,8198
12216,7701
12198,8259
12203,8099
12200,8192
12202,8132
12200,8194
12202,8131
12214,7759
12200,8193
12203,8111
12195,8359
12210,7894
12200,8204
12205,8049
12211,7862
12200,8203
12200,8206
12242,6904
12195,8360
12203,8112
12207,7983
12214,7766
12202,8138
12205,8045
12200,8200
12205,8047
12196,8326
12210,7892
12216,7706
12200,8201
12201,8170
12196,8336
12216,7715
12203,8118
12217,7684
12269,6072
12211,7870
12205,8056
12205,8059
12203,8121
12202,8151
12200,8213
12205,8053
12202,8146
12200,8208
12214,7774
12202,8148
12195,8365
12195,8364
12218,7651
12200,8220
12203,8127
12218,7662
12195,8374
12211,7878
12202,8160
12205,8067
12216,7726
12200,8221
12216,7725
12273,5953
12200,8216
12214,7782
12211,7874
12203,8124
12211,7876
12216,7721
12202,8155
12200,8217
12199,8248
12202,8166
12207,8011
12211,7886
12196,8351
12205,8072
12203,8137
12242,6928
12195,8385
12216,7733
12200,8229
12214,7795
12196,8348
12205,8068
12200,8223
12216,7729
12217,7709
12195,8391
12200,8236
12334,4082
12200,8235
12211,7894
12196,8359
12345,3740
12217,7708
12206,8051
12203,8139
12205,8076
12201,8200
12203,8141
12205,8079
12202,8172
12216,7738
12200,8233
12202,8171
12211,7892
12219,7644
12201,8213
12205,8088
12203,8150
12217,7719
12200,8245
12205,8090
12206,8059
12211,7899
12201,8209
12196,8363
12210,7929
12200,8239
12217,7715
12242,6939
12217,7714
12195,8407
12203,8159
12217,7725
12200,8251
12207,8034
12210,7944
12207,8037
12195,8409
12200,8254
12196,8378
12200,8253
12196,8377
12211,7907
12196,8372
12210,7938
12207,8031
12212,7876
12196,8371
12218,7689
12202,8188
12205,8095
12214,7815
12202,8198
12217,7733
12200,8259
12195,8414
12203,8166
12196,8383
12210,7951
12203,8163
12207,8039
12195,8411
12215,7791
12214,7822
12202,8193
12205,8100
12202,8196
12198,8320
12205,8103
12202,8206
12200,8268
12203,8175
12195,8422
12200,8267
12205,8112
12202,8205
12203,8174
12207,8053
12200,8270
12210,7960
12211,7929
12202,8208
12214,7835
12200,8269
12245,6874
12216,7768
12210,7954
12212,7892
12214,7829
12218,7705
12216,7770
12203,8173
12202,8204
12213,7863
12200,8265
12202,8203
12196,8389
12217,7738
12205,8121
12196,8400
12217,7748
12202,8213
12199,8306
12196,8399
12200,8278
12205,8117
12214,7837
12334,4117
12244,6910
12218,7716
12211,7933
12196,8398
12209,7994
12200,8284
12217,7756
12202,8221
12205,8128
12200,8286
12211,7944
12216,7789
12207,8068
12214,7851
12207,8063
12195,8435
12202,8217
12196,8403
12218,7721
12200,8279
12203,8189
12202,8220
12210,7971
12253,6638
12200,8281
12218,7723
12195,8447
12242,6990
12195,8446
12245,6896
12217,7767
12216,7798
12253,6651
12245,6899
12211,7952
12200,8293
12205,8138
12216,7791
12208,8042
12202,8228
12210,7980
12200,8289
12211,7948
12205,8134
12210,7990
12195,8455
12214,7865
12216,7806
12211,7960
12203,8208
12216,7800
12200,8296
12211,7954
12200,8298
12200,8297
12203,8215
12195,8463
12202,8245
12200,8307
12203,8217
12202,8248
12205,8155
12211,7968
12207,8092
