film_1,film_2
444,443
12972,5298
402,1754
6618,5669
404,1701
406,1658
12972,5326
288,5319
288,5323
367,2903
362,3058
8828,2760
367,2916
386,2332
12972,5382
367,2926
384,2407
373,2749
374,2725
406,1740
406,1748
407,1719
386,2370
369,2898
414,1514
12975,5345
378,2645
404,1846
402,1913
414,1567
382,2577
8865,1756
452,415
404,1905
286,5566
278,5846
386,2505
369,3039
402,2019
296,5322
12972,5579
294,5426
371,3045
297,5344
12972,5647
296,5403
452,568
6735,2408
280,5913
296,5419
414,1768
403,2113
373,3046
404,2090
398,2284
406,2049
406,2056
398,2312
444,886
416,1755
414,1817
301,5324
380,2885
278,6073
6719,3012
422,1614
380,2918
418,1742
425,1535
296,5560
280,6065
425,1574
406,2169
414,1929
380,2987
406,2182
423,1668
416,1885
305,5335
414,1969
398,2469
426,1603
398,2474
414,1990
400,2424
407,2212
310,5221
288,5927
301,5536
384,2968
294,5764
288,5957
299,5629
422,1818
6801,681
402,2447
398,2584
294,5835
476,213
390,2923
294,5913
310,5437
432,1656
425,1878
400,2657
422,1983
392,2923
407,2461
407,2470
416,2209
414,2278
416,2219
314,5382
6807,717
303,5733
416,2243
422,2072
425,1983
418,2224
296,6014
310,5595
418,2249
413,2406
400,2848
316,5452
407,2652
316,5474
398,2954
418,2345
420,2284
444,1551
8867,2579
418,2399
307,5842
420,2343
425,2190
488,246
314,5647
316,5593
416,2503
398,3066
414,2583
487,345
422,2379
436,1963
444,1718
422,2400
407,2881
316,5711
416,2620
407,2903
402,3060
403,3030
416,2629
440,1889
409,2853
416,2644
306,6056
440,1904
416,2651
422,2468
450,1602
444,1788
406,2967
450,1603
323,5560
432,2197
416,2709
406,3031
454,1546
452,1618
418,2680
418,2685
6753,2930
422,2597
416,2785
416,2786
451,1712
430,2366
414,2872
416,2818
426,2519
418,2787
414,2912
444,1985
440,2113
444,1998
436,2260
338,5298
444,2017
460,1537
6802,1569
6801,1600
416,2944
440,2202
440,2206
422,2774
460,1596
440,2230
337,5426
6801,1654
434,2430
6802,1636
451,1911
416,2997
432,2503
444,2136
6802,1647
454,1838
460,1653
452,1908
6807,1510
456,1787
328,5756
6801,1706
6807,1522
444,2172
6807,1532
450,2004
508,213
6807,1551
432,2571
422,2897
323,5975
340,5452
434,2539
335,5612
6807,1592
444,2240
348,5221
444,2260
465,1624
452,2036
6802,1801
6807,1651
422,3004
6801,1864
6807,1689
452,2086
6810,1603
8917,1827
452,2115
454,2060
6811,1603
466,1699
436,2637
8786,5935
13152,1657
6801,1945
6814,1548
423,3060
465,1762
444,2419
6810,1684
465,1771
460,1929
442,2491
6810,1690
472,1567
337,5764
13152,1723
6815,1558
425,3054
6807,1823
6799,2070
440,2599
435,2774
6800,2070
456,2129
475,1545
476,1526
432,2898
335,5916
472,1683
6807,1913
472,1688
440,2681
6810,1831
473,1673
6816,1648
460,2087
338,5869
8779,6340
6807,1953
6811,1831
6807,1966
340,5844
476,1630
6807,1974
442,2700
6807,1994
6802,2149
6802,2160
6807,2019
452,2419
465,2019
454,2364
456,2309
444,2687
444,2697
363,5211
337,6019
450,2519
450,2526
440,2839
460,2262
460,2268
451,2556
337,6096
365,5229
435,3059
362,5324
13152,2048
6802,2298
478,1742
440,2926
6810,2068
528,213
363,5329
6800,2391
6807,2187
469,2060
444,2840
6802,2355
13152,2133
6818,1875
6810,2121
6807,2221
440,2989
442,2929
6830,1514
6807,2226
6807,2230
440,3003
478,1827
6807,2234
6818,1900
6815,1994
449,2736
6806,2288
6802,2424
478,1859
454,2611
452,2676
520,573
6807,2286
13174,1522
462,2392
337,6274
460,2466
488,1613
475,2019
6807,2335
490,1558
6807,2343
6815,2099
6810,2258
488,1636
451,2787
6816,2081
456,2637
6822,1914
6807,2382
6811,2258
470,2228
6807,2393
6802,2549
456,2671
490,1628
451,2841
478,2004
526,525
488,1715
488,1716
446,3020
6804,2538
490,1669
478,2041
465,2451
452,2855
492,1622
466,2433
6816,2194
469,2354
490,1710
6807,2497
475,2189
488,1789
484,1917
13174,1743
490,1736
490,1738
6811,2394
466,2486
6814,2328
488,1829
454,2889
483,1995
454,2898
6818,2229
6719,5302
497,1580
6830,1868
6810,2489
6807,2592
6798,2876
6824,2070
6801,2782
452,2996
465,2604
6811,2489
6810,2519
365,5708
365,5712
8944,1915
465,2618
6832,1847
454,2963
6807,2627
6806,2657
6843,1516
6802,2796
6811,2519
454,2992
490,1877
6807,2665
6844,1524
376,5426
490,1899
6807,2678
6843,1569
6830,1969
13152,2613
6844,1549
6810,2601
6830,1988
6844,1553
6807,2704
6807,2708
483,2164
6844,1584
488,2022
472,2519
6810,2659
6806,2782
490,1973
6844,1610
6844,1608
6807,2762
484,2176
6844,1636
6844,1642
6843,1677
6807,2793
497,1795
490,2016
6802,2954
490,2020
6843,1692
6807,2813
488,2094
378,5504
462,2902
469,2688
463,2877
6843,1714
365,5949
6843,1738
497,1863
6844,1718
490,2084
365,5965
488,2160
384,5385
6844,1731
6814,2667
6807,2889
6892,252
6814,2674
6832,2115
363,6051
6818,2554
6830,2190
505,1659
490,2124
6807,2909
6816,2628
6807,2911
6844,1775
6843,1811
488,2213
6832,2160
505,1691
6844,1787
494,2042
6843,1831
465,2950
13174,2202
466,2933
6830,2258
6807,2970
492,2131
6843,1861
6830,2266
6807,2983
6807,2993
6806,3021
6843,1878
6844,1851
13152,2914
6838,2046
376,5764
6807,3012
6807,3011
490,2232
380,5643
497,2017
508,1677
13174,2250
490,2240
6844,1882
6822,2567
6810,2938
6815,2787
6807,3039
6843,1938
391,5347
6843,1951
503,1886
6810,2982
384,5589
6830,2375
6843,1982
13152,3017
505,1866
511,1680
483,2549
6819,2744
6811,2991
511,1689
6830,2412
6816,2843
483,2565
6843,2015
6830,2435
6820,2744
6843,2030
6843,2047
6830,2450
469,3035
394,5372
6843,2067
479,2745
518,1546
505,1949
488,2478
490,2422
488,2486
390,5530
478,2803
6844,2069
6844,2067
510,1817
6844,2074
478,2811
13174,2446
6860,1580
6844,2084
6843,2124
476,2908
6830,2547
6843,2142
490,2482
391,5551
13174,2498
6843,2155
394,5478
6844,2137
505,2042
6816,3014
13174,2520
483,2729
6843,2181
483,2731
13174,2527
519,1619
516,1712
6843,2184
511,1868
6843,2189
6844,2157
512,1847
520,1599
8944,2602
6832,2539
6860,1675
6844,2176
488,2611
520,1620
520,1621
398,5408
499,2280
6843,2229
6844,2197
505,2101
6818,3007
384,5869
6860,1726
479,2936
520,1665
6843,2265
488,2665
13174,2616
6843,2271
478,2980
6860,1743
478,2981
6843,2292
6843,2297
497,2413
6843,2300
497,2422
6822,2953
490,2645
6844,2284
13174,2665
6844,2297
6824,2917
483,2883
6844,2300
492,2607
514,1929
6844,2314
490,2680
6843,2347
484,2871
6843,2353
490,2687
6843,2355
484,2879
6830,2764
505,2229
499,2420
6860,1835
483,2929
517,1878
520,1788
512,2044
6844,2361
503,2325
6843,2400
6822,3049
6843,2405
6843,2407
6842,2442
509,2162
492,2689
6843,2419
6843,2422
6844,2398
502,2392
6832,2778
494,2647
490,2773
6830,2841
530,1542
488,2846
488,2851
6842,2485
6843,2464
402,5536
485,2964
6843,2477
492,2769
6830,2911
6844,2475
526,1730
510,2250
6844,2509
409,5401
516,2085
529,1683
404,5560
510,2279
6874,1605
6843,2576
6844,2545
532,1610
520,1987
520,1988
13174,2940
6844,2556
529,1723
6843,2601
13174,2944
6843,2617
492,2890
416,5247
510,2335
6844,2588
13174,2965
526,1844
411,5411
514,2223
6830,3034
520,2044
414,5330
6830,3041
403,5674
490,2980
416,5274
526,1868
6843,2653
494,2862
6843,2651
508,2430
530,1751
537,1545
6843,2668
6844,2635
499,2727
6844,2645
490,3013
6844,2647
569,568
6860,2164
6843,2697
6844,2664
532,1734
510,2423
532,1741
6832,3057
6843,2721
528,1878
505,2600
505,2613
505,2615
6843,2751
6844,2724
6865,2091
509,2517
508,2551
510,2502
502,2752
511,2475
6843,2790
6843,2797
6843,2795
499,2859
6866,2091
6860,2276
6843,2812
520,2219
494,3030
6842,2850
532,1862
6843,2831
507,2642
6844,2806
6843,2845
6860,2320
6844,2821
516,2382
6843,2860
6860,2338
422,5314
528,2030
6843,2892
510,2608
6843,2895
418,5466
414,5590
497,3031
546,1516
532,1955
6844,2894
6844,2891
497,3045
6843,2928
499,2991
502,2902
6843,2939
6844,2914
545,1574
505,2820
6860,2430
518,2422
510,2671
6843,2954
6883,1714
503,2890
532,1998
6843,2968
526,2190
6844,2943
6843,2974
6844,2951
526,2206
6843,2996
6844,2967
6844,2977
499,3070
6844,2984
6843,3015
6844,2990
416,5652
545,1654
6844,2992
510,2761
6843,3052
6843,3054
9006,1546
581,580
505,2936
512,2728
6874,2119
510,2796
511,2766
530,2177
411,5869
532,2121
416,5718
6844,3063
509,2853
530,2210
519,2565
411,5913
505,3002
6880,1988
6850,2936
542,1891
6860,2644
510,2889
520,2588
540,1972
515,2752
418,5766
532,2235
6884,1932
510,2920
428,5466
520,2620
510,2934
520,2629
592,405
512,2889
526,2455
8884,5501
529,2372
507,3078
535,2213
537,2154
411,6065
6880,2136
6892,1768
549,1795
516,2819
555,1626
545,1939
6901,1513
9006,1797
511,3010
6900,1560
510,3056
516,2886
535,2304
435,5408
517,2879
528,2540
526,2604
551,1832
6883,2157
555,1717
6901,1606
515,2968
528,2567
539,2233
6883,2181
549,1929
521,2800
517,2928
6883,2197
516,2968
558,1668
560,1607
8997,2208
549,1954
545,2086
6860,2942
519,2905
516,3001
6763,5957
520,2891
6867,2744
555,1808
435,5544
550,1982
539,2336
6883,2284
558,1754
6874,2567
9006,2017
6883,2297
518,3004
520,2944
560,1714
6881,2373
542,2283
608,252
559,1774
551,2027
6892,2086
6876,2602
6883,2396
546,2248
6876,2640
600,599
451,5225
6901,1887
545,2314
416,6316
546,2292
564,1750
451,5254
6883,2477
440,5608
6892,2203
9006,2207
551,2177
539,2565
529,2876
6892,2233
539,2573
549,2265
528,2917
535,2702
559,1968
569,1668
434,5855
529,2919
451,5344
532,2834
527,2993
555,2127
546,2407
9006,2288
570,1668
6883,2576
550,2292
432,5957
560,1991
611,415
530,2929
539,2659
558,2074
546,2464
542,2588
569,1754
545,2514
452,5400
564,1929
555,2211
530,2996
6844,3873
6880,2755
530,3017
535,2863
564,1964
574,1664
6883,2697
6798,5330
6900,2167
6800,5273
6801,5250
6882,2744
559,2151
440,5842
570,1814
566,1940
6883,2725
6883,2724
9000,2631
572,1764
6892,2458
559,2173
6883,2734
6802,5250
9006,2468
559,2180
9011,2319
6883,2751
442,5818
575,1707
569,1908
574,1757
541,2785
572,1824
545,2662
442,5865
6801,5347
6885,2744
451,5598
6924,1545
6801,5357
565,2068
535,3000
460,5326
555,2381
460,5330
6903,2210
444,5838
570,1932
442,5903
6903,2229
559,2284
6806,5234
6901,2295
6883,2860
9006,2587
559,2302
442,5930
572,1901
558,2337
9006,2597
463,5298
6926,1556
6807,5245
569,2019
13239,2465
6883,2894
451,5683
6903,2279
565,2157
537,3029
460,5417
542,2880
560,2322
6927,1556
565,2170
6883,2928
585,1567
546,2785
6806,5334
570,2046
546,2797
542,2923
6807,5330
6883,2974
617,616
452,5733
6883,2992
466,5323
6903,2386
559,2447
542,2979
454,5708
6903,2401
456,5653
584,1692
6922,1822
541,3029
6807,5392
572,2070
550,2752
587,1608
577,1918
6892,2780
6901,2500
560,2477
6807,5432
6802,5595
9006,2811
6930,1642
542,3066
6903,2484
450,5930
6806,5506
6900,2595
6903,2502
449,5975
6807,5495
6806,5526
6807,5504
570,2245
570,2246
6892,2873
565,2407
460,5699
6806,5590
6806,5596
6926,1873
6922,2003
546,3052
454,5908
475,5266
6806,5613
6892,2952
6927,1873
6930,1788
451,6031
6807,5608
583,1946
6923,2017
9006,2985
6900,2732
6903,2657
6930,1818
584,1938
551,2964
6926,1960
6914,2331
6807,5652
460,5801
574,2277
6806,5699
6913,2386
565,2569
6807,5680
6927,1960
6927,1959
6807,5685
6913,2401
569,2460
569,2469
550,3059
565,2608
567,2547
6920,2221
6807,5729
6802,5884
6926,2037
585,2006
562,2732
478,5337
577,2271
555,2957
6935,1787
555,2964
6816,5485
473,5512
6900,2894
6931,1945
6913,2502
601,1569
6926,2103
6807,5795
565,2692
567,2644
633,599
560,2863
470,5658
462,5912
6914,2515
560,2881
6913,2545
6807,5839
6913,2556
560,2898
559,2929
6914,2540
574,2478
592,1921
6935,1894
574,2483
6937,1843
6900,2992
6807,5887
6807,5886
600,1699
569,2676
559,2987
478,5518
570,2668
468,5835
6935,1972
6926,2260
6807,5947
6926,2263
650,213
594,1949
6905,2919
566,2823
6901,3051
558,3076
597,1868
566,2834
589,2124
587,2189
6816,5695
6799,6228
565,2877
6927,2264
6927,2263
6949,1587
6830,5275
6930,2187
13174,5229
488,5294
6913,2724
488,5295
6927,2296
6949,1618
6937,1993
6827,5408
575,2617
6816,5758
6806,6066
6926,2345
592,2097
590,2160
6905,3006
564,2969
569,2815
6930,2229
6945,1770
6806,6082
564,2978
592,2114
610,1560
478,5653
572,2745
6949,1668
572,2752
6830,5363
490,5295
569,2855
596,2019
6912,2832
6814,5888
611,1575
6946,1806
6950,1691
6930,2315
569,2907
6926,2449
6940,2026
611,1620
6931,2307
6949,1754
495,5221
488,5442
492,5319
6930,2353
614,1551
611,1656
600,1998
611,1665
581,2617
6930,2406
484,5637
6937,2201
6913,2951
6959,1524
576,2789
585,2513
6832,5474
614,1633
6937,2229
492,5419
6940,2139
592,2335
6930,2467
603,1997
6913,3016
478,5906
6945,2038
608,1890
6832,5561
585,2622
6949,1945
6956,1728
590,2468
6926,2663
663,213
6940,2236
6963,1532
6832,5593
6930,2554
475,6056
6843,5254
484,5779
585,2652
6927,2663
13174,5615
664,213
6843,5276
6926,2708
6843,5280
606,2020
6946,2096
6824,5878
492,5561
6957,1762
6804,6503
620,1603
576,2973
6843,5309
6926,2734
6930,2615
590,2549
488,5712
494,5527
6926,2742
583,2769
603,2150
659,415
6937,2411
6843,5324
6926,2763
492,5612
6844,5309
8938,5935
6959,1751
6940,2350
6829,5788
590,2597
488,5760
590,2598
6927,2763
6832,5711
490,5712
6950,2062
6828,5844
6843,5386
6967,1548
6843,5403
6949,2122
6927,2809
6936,2528
6829,5844
488,5811
587,2744
6961,1764
6967,1584
6940,2424
6843,5435
6937,2527
6930,2747
590,2688
505,5323
505,5324
606,2202
592,2636
6959,1868
6935,2611
605,2236
6824,6059
6965,1695
6843,5476
6832,5816
6956,1971
589,2749
617,1885
611,2075
492,5766
6844,5469
6926,2926
579,3078
6844,5472
6931,2775
598,2494
6949,2222
6959,1912
611,2093
6843,5512
6926,2943
617,1916
6967,1676
585,2916
611,2114
6829,5965
608,2210
6927,2926
494,5745
6843,5536
6926,2961
13314,1550
13314,1548
597,2563
6927,2943
6963,1834
611,2147
6832,5911
6822,6228
622,1827
607,2292
6930,2890
6959,1990
6968,1711
6967,1752
592,2770
13314,1603
6973,1575
510,5321
6926,3041
6843,5621
592,2793
6830,6031
6836,5844
6959,2040
6970,1698
6844,5608
6930,2942
6946,2456
624,1830
6956,2155
632,1594
6930,2970
510,5386
587,2999
608,2354
6967,1830
610,2292
6959,2084
615,2140
6961,2031
6945,2525
515,5254
6966,1886
6856,5302
6937,2798
6945,2549
6956,2213
6973,1691
6971,1756
6959,2143
671,467
6843,5756
668,580
6957,2229
514,5357
9070,2261
6843,5766
608,2448
611,2362
624,1960
592,2955
617,2180
6965,2002
611,2370
622,2034
592,2967
490,6132
13314,1815
6978,1624
633,1709
633,1713
6970,1884
6832,6164
515,5385
6959,2232
6979,1619
13314,1846
6844,5810
6936,2957
606,2585
6843,5846
611,2434
6975,1758
594,2965
6959,2258
6971,1895
6844,5839
490,6214
6843,5884
6844,5864
6959,2299
6936,3019
633,1809
606,2656
6973,1891
521,5294
611,2516
633,1834
6975,1844
6844,5904
631,1901
6978,1755
6968,2070
606,2686
603,2788
605,2729
608,2636
6985,1558
6952,2581
6981,1691
597,2987
6981,1695
6956,2469
6956,2474
6969,2070
13314,1987
6975,1895
520,5394
6979,1770
598,2977
6959,2398
670,754
6985,1607
6959,2412
623,2224
6949,2731
13314,2031
6843,6019
635,1868
6986,1604
6851,5788
647,1510
617,2441
6985,1642
511,5728
6957,2509
6986,1620
6986,1617
6949,2775
6968,2183
520,5467
6957,2529
6986,1629
689,236
6985,1679
635,1923
13314,2091
6956,2584
6970,2156
529,5221
6843,6096
6969,2188
624,2279
6979,1882
6979,1888
521,5478
6978,1918
638,1859
633,2015
6981,1838
610,2732
13314,2121
527,5309
6949,2832
6959,2522
13314,2136
6973,2112
635,1988
635,1990
623,2364
617,2557
527,5347
6949,2879
634,2033
6949,2877
6986,1730
644,1729
13314,2191
6959,2582
6979,1968
6986,1751
6986,1755
6985,1785
6985,1791
6985,1790
642,1818
6970,2259
633,2109
528,5372
509,5965
617,2622
6991,1634
6978,2041
6959,2635
632,2168
13314,2244
6870,5408
608,2926
609,2904
6957,2727
6995,1558
617,2675
6843,6274
6949,3003
6956,2790
13314,2298
608,2979
6985,1900
6995,1601
642,1937
6986,1882
6959,2718
624,2502
609,2968
6995,1617
649,1742
6949,3048
6995,1629
6985,1936
642,1966
13314,2348
617,2743
6978,2157
6869,5542
6949,3060
6985,1955
6949,3070
6978,2173
6978,2180
622,2607
615,2825
6949,3076
6986,1939
614,2868
6971,2410
6956,2882
626,2504
6978,2197
614,2879
6878,5302
6957,2852
6966,2580
635,2233
527,5583
6981,2116
537,5276
641,2057
6972,2410
13314,2424
6995,1698
6856,6014
6959,2821
6985,2012
6882,5211
6957,2891
6978,2238
6990,1871
617,2827
6999,1601
652,1748
6985,2037
6959,2848
610,3060
6995,1730
6957,2914
620,2767
6978,2284
6959,2873
6959,2870
6985,2071
634,2350
6985,2082
13314,2493
6978,2297
612,3042
614,2984
614,2987
633,2404
641,2158
6981,2224
642,2138
6981,2243
6981,2242
642,2144
617,2921
624,2708
620,2833
6995,1819
13314,2552
7000,1678
615,3007
657,1707
6985,2152
6973,2531
660,1629
652,1879
623,2780
6981,2288
662,1574
646,2070
6996,1831
518,6051
642,2209
652,1901
6995,1882
6995,1890
6967,2758
6996,1864
665,1520
6986,2180
13314,2629
6978,2433
6995,1912
6985,2224
6986,2193
545,5261
6970,2693
6985,2235
664,1579
641,2302
529,5777
6995,1939
7000,1788
6884,5396
635,2509
6979,2450
652,1984
652,1985
635,2517
6990,2123
6963,2966
6966,2873
13314,2703
6986,2263
6966,2886
6990,2148
6985,2301
13314,2706
6995,1994
6985,2315
635,2560
6978,2542
6985,2324
6996,1983
659,1827
652,2047
6978,2571
6995,2042
6978,2580
6986,2342
550,5254
6985,2385
652,2103
6996,2050
642,2416
6985,2394
6866,6096
624,2988
6985,2406
6892,5288
6996,2067
638,2565
6979,2605
6985,2418
13314,2827
6985,2421
6978,2638
641,2479
6981,2544
657,1984
6995,2125
9006,5324
657,1996
662,1847
642,2467
6966,3029
545,5476
545,5478
9006,5353
545,5499
548,5408
6978,2691
624,3060
646,2382
6981,2610
635,2729
551,5335
13314,2911
545,5529
545,5536
634,2779
6978,2722
6991,2318
6985,2508
6884,5654
6995,2211
6986,2495
631,2900
649,2346
6883,5708
637,2752
634,2846
6995,2263
676,1549
6978,2800
6985,2589
6883,5751
652,2314
549,5513
6884,5741
13314,3021
6978,2826
650,2388
646,2513
635,2856
6979,2811
642,2652
6972,3036
6900,5281
638,2796
6876,6029
641,2707
635,2894
6981,2779
6995,2342
6981,2782
655,2282
635,2904
6985,2667
669,1856
6979,2854
559,5271
6978,2894
6986,2658
676,1664
6985,2693
6985,2698
6878,6014
634,2976
641,2759
553,5503
6995,2413
6975,3036
680,1574
6981,2848
652,2451
6985,2738
6985,2747
6985,2746
642,2771
6985,2754
6990,2603
6978,2984
649,2573
652,2485
7002,2241
6978,2992
6830,7583
6981,2911
559,5387
6995,2483
676,1765
642,2823
710,717
676,1780
7001,2337
6981,2957
680,1684
6989,2721
682,1635
545,5884
662,2260
6985,2852
6986,2821
670,2013
649,2667
6979,3042
659,2361
676,1839
659,2370
682,1657
665,2186
7019,1819
6985,2883
686,1544
555,5608
655,2510
665,2201
6985,2890
6999,2459
6986,2867
559,5499
665,2215
562,5419
6995,2609
655,2545
559,5529
559,5530
682,1717
669,2120
665,2246
668,2154
6985,2945
665,2277
658,2495
6995,2658
6991,2788
664,2319
726,405
6991,2801
6985,2991
570,5251
7000,2534
7006,2347
555,5720
647,2868
6985,3007
565,5421
662,2423
559,5620
686,1686
6985,3031
6985,3030
6996,2697
565,5453
6985,3046
7026,1778
546,6056
569,5344
564,5504
6985,3061
7008,2348
562,5571
9006,5949
6996,2730
6986,3040
6999,2634
687,1711
6912,5357
7000,2639
676,2079
676,2083
6995,2805
6996,2774
560,5683
558,5745
6995,2809
7001,2621
6900,5751
659,2636
686,1800
570,5398
549,6051
657,2708
6897,5878
560,5720
565,5571
682,1949
647,3041
668,2394
6999,2760
664,2540
682,1988
7002,2678
575,5319
7040,1535
6995,2936
652,2961
6995,2940
668,2469
668,2474
7033,1764
7026,1981
9000,6340
6892,6166
564,5728
655,2909
659,2790
670,2454
686,1959
7000,2842
655,2929
7026,2048
667,2569
692,1802
562,5832
7000,2874
7001,2842
570,5597
7027,2048
559,5949
668,2584
662,2780
682,2161
564,5821
662,2787
7026,2114
7040,1680
7026,2113
565,5801
676,2389
683,2190
7040,1734
692,1914
687,2070
581,5373
7040,1752
7011,2650
6913,5701
705,1546
659,2984
7026,2223
7029,2136
6923,5445
6922,5478
658,3059
7001,3044
665,2862
676,2522
565,5966
659,3054
708,1542
705,1636
7039,1892
559,6164
708,1546
698,1860
676,2542
662,2981
6931,5250
664,2926
6931,5261
706,1626
686,2246
665,2898
706,1633
676,2564
7024,2404
708,1600
689,2190
7006,2983
698,1929
7027,2344
7047,1727
706,1694
670,2812
7052,1579
699,1919
703,1796
7040,1955
583,5518
6914,5868
670,2832
706,1718
6931,5357
6933,5302
6924,5586
692,2169
698,1984
705,1771
676,2677
578,5741
676,2705
13373,2316
6935,5295
7040,2043
6913,5980
704,1861
7026,2493
13373,2350
6936,5295
6935,5326
668,3004
7058,1533
6936,5326
728,1169
712,1668
716,1546
7026,2555
710,1743
6914,6030
594,5344
589,5503
6931,5513
578,5869
682,2647
698,2151
714,1686
7061,1542
7058,1641
680,2762
600,5247
702,2086
706,1963
593,5472
592,5506
718,1629
674,2994
7040,2261
7035,2416
704,2079
7058,1717
692,2459
676,2958
682,2778
7047,2076
6930,5706
6936,5526
7065,1524
686,2673
7029,2651
683,2767
702,2190
577,6066
590,5666
698,2320
581,5947
7050,2031
713,1873
710,1969
7058,1792
682,2839
7063,1634
7027,2756
714,1855
7037,2455
13373,2645
7053,1970
7027,2776
594,5598
705,2160
726,1514
6930,5804
7063,1689
7061,1753
7065,1629
601,5408
680,2968
7040,2417
7064,1676
712,1982
7058,1865
6949,5250
7065,1654
714,1933
698,2430
607,5254
6949,5261
682,2937
7070,1520
709,2101
698,2443
770,213
7038,2515
6935,5712
698,2451
694,2584
682,2965
714,1973
7070,1548
698,2474
729,1514
7070,1549
7070,1555
699,2462
703,2340
718,1878
6931,5884
7065,1730
686,2894
7026,2962
7070,1604
6949,5357
7070,1618
687,2908
7064,1828
709,2229
7070,1646
7040,2580
7070,1656
610,5314
7070,1668
698,2597
7066,1803
7070,1678
7069,1709
7070,1681
7069,1722
587,6056
769,415
7070,1696
716,2061
689,2900
7070,1700
7054,2196
7070,1698
684,3059
7076,1517
6949,5453
716,2072
7070,1715
6936,5869
724,1838
727,1747
6923,6280
6931,6031
7065,1882
727,1754
13373,2943
597,5788
751,1020
698,2671
7065,1907
7065,1906
610,5403
7037,2780
716,2127
7077,1544
7058,2139
6933,6014
7076,1586
7065,1939
714,2216
597,5844
7037,2818
7065,1948
7066,1924
753,1020
7065,1959
7064,1993
7076,1627
7070,1822
713,2283
7040,2758
6957,5329
7070,1830
7065,1993
713,2302
7076,1666
737,1567
7076,1669
600,5818
7070,1862
7070,1868
7070,1865
7058,2237
6957,5374
705,2580
7070,1876
705,2587
7058,2270
597,5965
7070,1910
692,3023
7070,1913
7078,1670
609,5603
7038,2916
6959,5365
6959,5363
612,5515
7065,2083
714,2357
7058,2308
