genre_1,genre_2
5844,1598
6879,2285
332,8632
1386,8727
2321,12511
8789,8618
3503,8640
7729,8710
7733,8585
8782,8831
332,8642
2676,1515
3503,8649
7729,8712
1615,1645
3503,8654
7733,8601
5846,1561
8789,8640
2321,12540
8787,8701
1387,8730
8787,8710
8787,8712
563,1509
1604,2007
1620,1515
8787,8719
2322,12526
8787,8729
332,8686
552,1867
8789,8662
1619,1561
1620,1530
6881,2285
7938,2285
2678,1509
1621,1509
1620,1543
1616,1667
8787,8739
2323,12518
209,12518
7729,8778
1387,8776
8792,8594
2323,12536
209,12535
7729,8795
2676,1598
8792,8614
8792,8608
2679,1509
1622,1509
2322,12580
3508,8584
5495,12525
3508,8585
2679,1518
8787,8784
209,12561
2679,1530
8794,8582
5851,1509
1621,1566
5496,12518
2679,1543
7733,8710
2664,2007
1618,1667
2325,12518
8794,8585
2680,1515
1387,8832
7733,8712
8794,8597
2325,12524
3494,9055
1619,1645
8782,8966
3503,8781
7729,8849
5496,12536
2678,1591
8794,8601
1619,1655
2681,1509
2326,12518
8794,8623
2681,1515
7738,8585
1624,1515
2326,12525
7738,8594
2681,1523
3508,8656
7738,8597
1387,8874
8789,8793
8789,8795
8794,8640
2682,1509
1620,1667
8794,8654
1621,1645
8792,8719
8789,8814
8789,8815
7738,8640
2680,1598
7740,8582
2328,12512
7733,8797
2683,1509
6886,2285
1626,1509
5499,12518
5499,12525
1626,1515
2328,12526
211,12619
5499,12531
2660,2239
7738,8662
5499,12534
2328,12536
2682,1561
568,1561
8798,8580
7738,8665
5855,1509
2681,1598
7733,8831
8798,8585
6557,12518
5830,2285
2684,1509
1627,1509
8798,8582
2328,12550
8794,8708
8798,8593
215,12518
8782,9090
8798,8595
2329,12525
8798,8590
2329,12526
8789,8882
2329,12531
8798,8604
7960,1807
8798,8597
2683,1561
5855,1530
8798,8609
1624,1623
1627,1530
6888,2285
8792,8793
8798,8608
568,1598
2685,1509
8798,8618
8798,8619
2685,1511
1628,1509
1627,1543
3514,8583
5501,12526
3514,8585
3514,8588
3514,8587
5501,12525
5501,12531
8798,8623
1624,1645
8786,9005
8792,8821
8798,8631
7740,8663
2685,1530
5501,12537
1628,1530
8798,8642
3514,8603
1626,1598
8798,8640
1629,1509
2686,1509
2686,1511
8800,8585
217,12519
8800,8597
8798,8659
2682,1645
8800,8594
7740,8698
217,12532
8798,8662
8798,8663
8800,8601
3514,8631
1400,8634
2332,12512
2687,1509
6890,2285
1630,1509
2687,1511
215,12606
573,1509
8798,8683
5503,12518
3514,8649
5503,12529
8787,9032
2683,1645
1626,1645
2687,1523
7733,8937
7740,8719
6687,8599
573,1530
3508,8853
2685,1598
8800,8640
8802,8580
2688,1509
549,2285
8802,8591
573,1543
8798,8712
2684,1645
573,1561
1630,1566
8798,8739
3721,2285
2689,1509
1632,1509
2689,1511
1632,1511
2334,12518
2684,1667
217,12613
8800,8682
1628,1645
1632,1523
8803,8596
1630,1591
2688,1561
2334,12537
8802,8645
2687,1598
8800,8710
6687,8670
1633,1509
1633,1511
5506,12523
2335,12519
8798,8778
3519,8585
8802,8650
8800,8712
5506,12525
8798,8785
5506,12531
1633,1523
2335,12532
2689,1561
8798,8795
9008,2285
1632,1561
3519,8604
3514,8762
2336,12512
8805,8585
3723,2285
3519,8608
1634,1509
3519,8613
1634,1511
2335,12550
3520,8590
8802,8693
8792,9005
3520,8596
8805,8608
2336,12536
1634,1530
3520,8601
3520,8604
8805,8604
3520,8608
6687,8736
3519,8640
2337,12514
1635,1509
2692,1509
573,1663
1634,1541
553,2285
1635,1511
1634,1543
3520,8613
8798,8841
8798,8849
8802,8727
334,9091
8805,8640
9010,2285
3519,8662
5864,1509
1633,1598
3725,2285
2693,1509
2338,12513
1636,1509
8803,8706
2338,12517
224,12518
1636,1515
1635,1547
1632,1645
6912,1807
8805,8662
2338,12536
224,12535
2691,1598
8798,8887
7954,2285
2694,1509
580,1509
2694,1511
224,12547
580,1515
3523,8588
3519,8712
1633,1643
5855,1836
2690,1645
5865,1530
3523,8594
8798,8923
3523,8607
6568,12518
8807,8640
3727,2285
2340,12514
8798,8929
1638,1509
226,12514
6568,12525
7740,8960
8805,8710
3520,8712
2691,1643
6568,12530
6568,12529
226,12522
2691,1645
7971,1807
6568,12531
8807,8662
2694,1566
5867,1509
2341,12513
582,1509
3523,8642
5512,12525
8803,8804
5639,8586
2341,12525
8803,8815
2686,1833
5512,12531
5639,8595
8810,8596
2341,12532
2696,1530
5865,1598
8802,8852
5513,12514
5868,1509
5839,2409
580,1598
8810,8609
3729,2285
2342,12514
5513,12518
1640,1515
8810,8618
8810,8620
5513,12525
8805,8784
2693,1645
2342,12526
573,1836
228,12531
1638,1591
8805,8795
226,12600
1641,1509
559,2285
3523,8704
1641,1511
5639,8649
2343,12525
8810,8662
8812,8601
3519,8841
8812,8597
2698,1530
1641,1530
2696,1598
582,1598
2344,12514
2699,1509
5845,2285
1642,1509
580,1663
7756,8585
1642,1511
1641,1543
2469,8642
580,1667
5515,12525
2696,1611
1638,1645
7756,8597
5515,12531
8812,8640
2699,1530
1641,1561
1638,1655
7960,2285
8812,8638
2697,1598
1640,1598
2699,1543
2345,12518
8802,8966
5867,1645
228,12613
8807,8808
7756,8623
2677,2239
2345,12533
8812,8662
1641,1591
7972,1941
7756,8642
8803,8947
7756,8640
2701,1509
2696,1667
8812,8678
7756,8654
9034,1807
1640,1645
7756,8662
232,12529
1634,1836
232,12531
1642,1591
5518,12518
2347,12518
9035,1807
2347,12529
230,12619
5873,1530
2347,12534
6576,12513
8810,8795
1646,1509
232,12575
1646,1511
2698,1667
8817,8585
6576,12525
8817,8597
234,12522
2699,1645
8810,8811
8817,8594
6576,12531
8810,8822
2348,12531
2701,1591
6907,2285
2704,1509
232,12607
232,12611
232,12613
8812,8781
8810,8849
5876,1509
6908,2285
234,12570
2350,12514
2705,1509
2693,1883
8810,8860
2705,1515
8817,8650
2348,12586
1420,8587
1644,1643
2695,1833
591,1525
7756,8790
1420,8603
1649,1509
1649,1511
3520,9047
2351,12518
8820,8593
8817,8682
2702,1645
8820,8601
5524,12474
8820,8608
2704,1591
1648,1561
591,1561
8820,8605
8820,8616
8817,8710
5523,12514
2707,1509
5878,1509
2707,1511
1420,8642
5523,12525
8820,8619
2352,12526
2703,1645
2352,12525
1646,1645
2352,12532
238,12531
1650,1530
5879,1509
2353,12511
1649,1566
2705,1598
5524,12518
3740,2285
2708,1509
1651,1509
8820,8645
1650,1543
8817,8739
2353,12518
5524,12525
2351,12584
5524,12529
2353,12524
2704,1645
1420,8686
1641,1836
1420,8688
2353,12535
5879,1530
1651,1530
8820,8674
2706,1598
1652,1509
595,1509
2354,12518
2709,1515
2708,1547
1651,1547
2705,1645
1648,1645
2354,12535
1420,8727
1650,1598
8820,8712
8820,8710
8820,8719
238,12613
5526,12525
1649,1643
8810,9025
8810,9026
8810,9039
2710,1530
1653,1530
7971,2285
8825,8580
2355,12541
1652,1566
5882,1509
2711,1509
2356,12513
1654,1509
5527,12518
8820,8739
242,12518
3540,8585
2356,12525
3540,8591
8825,8593
3540,8594
2356,12531
3540,8597
8820,8755
1654,1530
2709,1598
8825,8608
1648,1732
8825,8618
1654,1547
5530,12474
8825,8645
2357,12540
7768,8640
1653,1598
5529,12518
7770,8582
8820,8797
1656,1509
599,1509
1656,1511
244,12518
5529,12525
5529,12531
244,12525
7768,8662
5529,12534
8825,8659
7770,8604
2711,1591
244,12531
8827,8608
2713,1530
7770,8608
244,12535
8820,8821
2357,12573
8828,8585
2713,1541
1657,1509
242,12606
244,12545
5530,12518
2359,12518
2714,1515
2359,12522
8828,8590
7990,1807
8820,8848
5530,12529
2712,1591
8828,8603
3765,1720
5530,12544
8829,8584
2360,12512
8829,8585
8827,8648
2715,1509
5886,1509
1658,1509
8829,8581
2360,12518
2710,1667
8828,8623
8829,8594
7770,8649
2360,12524
2360,12526
5882,1645
2711,1645
6934,1807
246,12532
5884,1598
8828,8642
1659,1509
2716,1509
602,1509
1659,1511
2716,1511
2361,12518
246,12550
244,12613
2712,1645
5532,12531
8829,8640
7770,8697
244,12630
5888,1509
2715,1566
3760,1941
2717,1509
5533,12518
8820,8929
1660,1509
7770,8712
2362,12526
7770,8719
8829,8654
5886,1591
2362,12532
7770,8726
2716,1561
1656,1655
8828,8704
6921,2285
8825,8795
1661,1509
2718,1509
599,1663
2363,12518
5888,1547
1661,1515
8820,8968
8825,8814
1657,1645
604,1525
2363,12535
8820,8973
1661,1530
8833,8580
602,1598
8825,8826
3751,2285
2719,1509
1662,1509
2719,1511
8833,8590
8833,8591
2718,1543
1661,1543
2714,1667
8833,8585
2364,12519
1658,1645
5662,8596
8833,8593
8833,8594
7995,1807
5890,1530
361,9091
5662,8608
2364,12542
5536,12511
595,1845
8833,8608
5536,12518
8825,8859
8832,8642
2720,1509
250,12547
2365,12525
5536,12529
1435,8587
248,12619
8833,8625
3751,2333
2476,9091
1435,8603
8833,8645
1662,1566
7770,8826
2365,12542
9038,2285
2721,1509
2366,12514
8833,8641
8833,8642
1664,1511
2366,12518
2721,1515
3550,8583
8820,9051
5662,8651
8833,8648
8833,8650
8833,8660
2366,12526
8833,8669
2720,1561
1664,1530
1660,1655
3765,1941
2367,12511
8836,8585
6925,2285
2367,12513
8833,8679
2721,1543
1664,1541
5538,12518
5662,8678
1665,1515
8833,8693
2718,1645
1661,1645
8833,8694
7778,8631
8836,8596
2367,12532
2722,1530
8836,8608
9040,2285
1665,1530
8836,8605
8837,8585
2368,12514
8833,8704
1666,1509
3551,8613
1665,1543
7778,8651
254,12518
8837,8594
3551,8621
2368,12526
3551,8623
2723,1525
8833,8727
8837,8597
1435,8688
2721,1598
1664,1598
8838,8585
2724,1509
2369,12514
3553,8581
2368,12548
3551,8642
8833,8737
2724,1511
8833,8739
3553,8582
3553,8585
8838,8594
3550,8680
2369,12523
2369,12525
2720,1645
3553,8595
8838,8597
3550,8692
2724,1530
8836,8662
8837,8640
2368,12568
3553,8603
7778,8697
6928,2285
9053,1941
2370,12512
1665,1598
8829,8887
3553,8606
2725,1509
7770,8960
2370,12518
3554,8583
8839,8585
2368,12581
256,12518
8839,8594
3554,8588
8839,8597
3554,8587
3550,8714
1664,1643
7778,8719
256,12524
8838,8623
5886,1833
1439,8627
8837,8662
3553,8631
8839,8601
1668,1530
3553,8633
256,12535
3550,8728
8833,8793
5662,8793
6929,2285
8836,8712
1669,1509
2726,1509
1314,12514
254,12606
3551,8704
3550,8735
5542,12518
1668,1543
2371,12518
5542,12524
1314,12518
8840,8585
3553,8649
1435,8774
3553,8654
8838,8665
5662,8815
2371,12533
2482,9091
254,12625
3554,8632
8840,8601
3554,8631
8827,9005
2724,1598
8839,8638
8840,8608
8839,8640
2372,12514
2727,1509
1670,1509
8838,8682
588,2285
256,12577
8840,8616
258,12518
8833,8834
8837,8710
7770,9028
258,12524
1668,1591
258,12533
258,12535
3554,8663
3553,8697
8833,8863
1670,1536
8840,8640
5544,12518
8833,8858
2728,1509
1671,1509
1670,1543
8838,8710
8836,8784
1443,8587
8840,8662
2724,1645
3554,8686
1443,8590
8833,8874
2372,12561
2727,1561
8839,8701
2726,1591
1314,12600
1443,8603
3550,8824
3557,8606
8836,8795
1672,1509
3551,8796
1660,1883
1672,1511
1317,12518
1443,8613
8839,8710
2725,1645
1317,12525
8833,8904
1317,12529
8836,8813
3557,8627
1317,12530
8843,8597
5662,8911
3557,8631
3554,8726
8844,8583
8844,8585
8840,8710
3762,2285
1673,1509
258,12606
5545,12548
616,1509
5546,12518
8844,8591
1668,1667
8843,8623
2730,1515
3557,8649
8844,8588
8840,8712
2375,12522
3550,8868
5546,12525
8844,8590
6932,2333
8833,8941
8836,8849
5546,12533
2711,2117
2375,12532
2730,1530
1673,1530
5662,8947
7991,2285
8845,8585
3554,8764
5546,12545
2376,12514
2713,2066
8843,8642
8844,8614
1673,1543
262,12518
8845,8594
8833,8966
3558,8649
262,12522
2727,1645
8845,8591
8836,8870
262,12529
2708,2239
2721,1836
8833,8971
8845,8608
1674,1530
2731,1530
8846,8585
7789,8581
1675,1509
7789,8585
1670,1667
3551,8895
8846,8594
3559,8649
7789,8594
5662,8996
260,12619
7789,8597
8846,8597
7789,8601
8840,8795
8845,8640
2377,12536
2730,1598
616,1598
3765,2285
2733,1509
2378,12513
1676,1509
262,12575
8836,8923
8847,8582
5676,8585
2378,12518
5676,8583
5904,1515
8847,8585
7789,8623
391,8583
8840,8813
5676,8588
8840,8814
2729,1645
391,8587
5676,8594
5676,8591
1672,1645
391,8594
8847,8601
1676,1530
1675,1561
2733,1530
2378,12540
8844,8706
2733,1536
8847,8608
8846,8640
7789,8640
7994,2285
3550,8979
7791,8585
265,12512
8847,8619
7791,8584
2734,1509
1677,1509
262,12606
1676,1541
2733,1543
2378,12548
265,12514
8843,8745
2378,12547
1676,1543
2379,12518
7789,8654
9067,1807
2379,12524
7789,8662
3557,8785
1675,1591
7791,8608
5903,1598
2732,1598
8847,8638
8833,9072
2380,12514
2735,1509
6938,2285
5676,8640
5881,2285
1678,1509
616,1663
621,1509
2379,12549
5551,12518
2380,12523
2380,12525
8847,8654
8833,9101
6735,8599
2716,2117
5906,1530
2734,1561
1677,1561
6939,2285
7996,2285
8844,8769
2379,12574
616,1693
1674,1667
3550,9050
2380,12552
8846,8710
391,8679
3553,8962
8833,9121
391,8686
391,8693
5676,8701
5908,1509
1678,1566
1677,1598
1680,1509
3551,9047
1680,1511
8847,8710
5904,1645
8847,8712
8844,8815
3551,9055
1680,1523
5908,1530
8845,8793
5676,8726
7791,8701
5676,8727
391,8727
6735,8670
8839,8982
1681,1509
2738,1509
2733,1667
2383,12517
5908,1543
3566,8614
2383,12518
269,12518
3557,8894
2734,1645
8836,9094
2494,9091
2383,12535
8843,8887
1679,1591
8844,8858
2736,1598
3567,8606
5676,8769
1682,1515
3566,8649
2735,1645
3567,8631
2735,1655
6943,2285
5676,8793
5911,1509
8854,8585
6735,8736
2383,12577
2740,1509
1683,1509
621,1663
1325,12607
8854,8582
1455,8583
3567,8649
1455,8585
8854,8601
8854,8597
1455,8596
5911,1530
2738,1591
1683,1530
8012,1941
1679,1655
2384,12570
6944,2285
1683,1536
2386,12514
2741,1509
8851,8711
7798,8582
269,12606
1455,8609
2386,12518
1455,8611
7798,8585
1684,1515
2386,12525
8854,8623
627,1525
383,9091
8847,8848
7798,8601
2740,1566
8856,8582
9070,1941
1682,1598
391,8852
8854,8640
7798,8615
2742,1509
273,12514
2742,1511
8854,8645
8856,8584
2387,12518
273,12518
1682,1611
273,12522
1457,8587
8854,8654
6944,2333
2738,1645
2387,12526
8856,8594
5913,1530
2387,12535
2742,1530
391,8875
8854,8662
8856,8601
273,12535
7798,8640
1455,8662
7798,8638
1457,8603
1683,1598
1457,8606
2388,12514
2743,1509
8857,8588
1686,1509
1686,1511
2388,12518
6735,8830
2743,1515
7789,8935
2387,12555
7800,8593
2388,12525
7800,8597
271,12619
1455,8692
7798,8665
6947,2285
273,12568
8847,8923
7800,8609
7801,8582
6617,12517
3776,2285
1687,1509
7800,8618
630,1509
1687,1511
7801,8585
3573,8583
5560,12525
8854,8710
8856,8650
8854,8712
5560,12529
5560,12530
5560,12531
275,12531
7801,8601
3567,8785
5913,1598
3573,8603
1686,1566
1455,8728
7800,8640
2388,12574
7801,8608
3777,2285
1688,1509
7798,8712
3574,8584
7798,8710
3574,8583
8847,8959
1457,8679
3574,8587
5561,12525
1455,8742
2390,12526
2741,1645
5561,12531
7801,8631
1688,1523
1457,8686
5561,12538
1686,1591
6741,8730
2743,1598
1455,8760
7801,8640
5562,12514
2746,1509
5562,12518
1673,2007
9088,1525
5562,12525
277,12525
7801,8663
277,12529
2727,2117
5562,12534
277,12531
2746,1530
9064,2285
1689,1530
2746,1536
2744,1598
1457,8727
8861,8585
5913,1667
2747,1509
2392,12513
2746,1541
8861,8582
8856,8737
6619,12551
1689,1543
2746,1543
7800,8712
1690,1515
275,12613
6741,8776
2392,12525
8861,8601
2392,12530
2392,12529
8861,8597
8861,8608
1686,1655
8862,8580
8861,8604
6621,12514
1688,1598
8861,8616
2393,12513
1455,8824
3780,2285
8861,8619
1691,1509
2748,1509
7800,8750
8861,8623
1687,1645
3574,8686
8862,8597
8861,8640
1691,1530
8861,8642
8862,8605
8854,8855
2749,1509
8862,8619
630,1663
2394,12515
277,12607
2394,12518
8857,8769
7800,8778
1692,1515
2394,12522
7806,8590
7800,8775
2394,12526
2745,1645
8861,8654
1688,1645
7798,8848
3780,2333
7806,8603
2394,12533
2745,1655
7798,8849
2394,12535
7806,8608
8864,8581
3574,8727
2394,12539
8854,8887
8862,8650
2750,1509
636,1509
2750,1511
8862,8645
8864,8585
281,12518
636,1515
7806,8623
5566,12531
5921,1530
636,1525
7800,8822
7806,8633
6621,12600
281,12535
8861,8712
1694,1509
1689,1667
2746,1667
2751,1515
636,1543
1694,1515
279,12613
9084,1807
2747,1645
2396,12525
8864,8623
7800,8849
2749,1591
6955,2285
8866,8584
8864,8646
1692,1598
627,1845
7798,8923
8864,8642
8864,8654
8866,8585
2752,1515
1695,1515
8862,8712
8866,8597
8861,8755
8866,8594
7806,8694
5921,1598
7806,8704
8862,8739
8867,8585
636,1598
2398,12514
1696,1509
7798,8959
8866,8623
2753,1515
6741,8956
2397,12550
7798,8964
3573,8868
8865,8656
7801,8876
8867,8597
5571,12474
2400,12474
8866,8640
2747,1720
2751,1598
2399,12512
1697,1509
2754,1509
6741,8985
8856,8964
285,12518
2399,12523
412,8585
2399,12525
5921,1645
2750,1643
2750,1645
2399,12526
636,1645
1455,9025
5925,1530
630,1833
2399,12532
8867,8640
1697,1530
285,12535
2752,1598
1697,1536
2399,12542
2755,1509
6958,2285
2755,1511
1698,1509
2400,12518
1698,1511
8857,8955
1697,1543
5571,12525
5571,12529
8867,8662
8864,8757
5571,12530
8867,8665
5571,12531
2400,12529
8869,8596
397,9091
1696,1591
5927,1509
2753,1598
8869,8618
6741,9044
2756,1509
2401,12514
1699,1509
1699,1511
2401,12518
1344,12518
2401,12525
1695,1645
5927,1530
2401,12534
1697,1591
8869,8640
1698,1561
8862,8859
2402,12512
8867,8710
1700,1509
285,12606
5927,1543
8862,8863
5928,1515
8871,8585
8871,8594
8871,8597
3586,8587
3586,8590
8871,8590
2402,12526
8871,8591
8869,8654
1696,1645
2402,12532
6976,1807
643,1525
2738,2117
8869,8662
1698,1591
2757,1530
1700,1530
1696,1655
6753,8730
3586,8604
8872,8582
3586,8603
7800,9039
1700,1536
2757,1541
2758,1509
1700,1541
2758,1511
7800,9054
8866,8769
1700,1543
8872,8585
289,12522
2754,1645
8857,9068
5576,12474
1471,8656
8872,8601
2405,12474
1697,1655
289,12535
2404,12512
6962,2285
8869,8703
1344,12606
1702,1509
645,1509
1701,1543
8873,8584
8873,8585
2755,1645
2404,12526
287,12619
8873,8594
8869,8729
5930,1530
1702,1530
5928,1598
1698,1655
1474,8603
1702,1536
8864,8887
8872,8640
1703,1509
1702,1541
8872,8654
2405,12518
5576,12525
291,12518
2760,1518
5576,12529
2405,12524
1699,1645
2405,12529
2405,12531
2760,1530
5931,1530
2759,1561
8873,8633
8873,8640
5704,8585
2404,12580
6753,8832
8871,8710
8871,8712
5704,8594
8873,8662
8862,8998
8871,8719
14033,12550
2742,2117
2761,1530
1704,1530
1697,1749
5704,8603
5930,1598
5704,8608
2762,1509
1347,12607
648,1509
2757,1667
2762,1511
2407,12518
1474,8679
412,8835
2407,12529
2407,12531
1474,8686
293,12529
293,12530
1705,1530
8864,8978
1705,1536
2408,12512
1347,12634
5909,2285
3590,8642
291,12606
2734,2409
2408,12517
1701,1667
1705,1543
5704,8650
5579,12525
5579,12523
3590,8656
5579,12531
8877,8596
6753,8910
2408,12536
8866,8950
8877,8609
2408,12535
5935,1509
1474,8727
8871,8793
8878,8585
8878,8588
1707,1509
2764,1509
5579,12552
1707,1511
1702,1667
5707,8583
295,12518
8878,8594
8872,8781
5704,8679
5707,8587
7819,8656
8869,8870
8878,8591
1703,1645
295,12529
8877,8629
2736,2395
5707,8598
1703,1655
7820,8640
2765,1509
1679,2409
651,1509
1707,1547
8869,8906
8879,8591
7820,8662
3586,8841
2763,1591
8877,8662
1708,1530
8880,8580
5704,8727
1707,1566
5704,8731
3798,2285
2411,12514
2766,1509
1709,1509
295,12575
9092,2018
1708,1543
7820,8683
7823,8597
8880,8591
8042,1807
2762,1645
2411,12526
1705,1645
2764,1591
1474,8816
8879,8642
8880,8608
5938,1509
2767,1509
8877,8703
1710,1509
648,1663
295,12607
2412,12517
298,12518
5707,8679
7820,8717
8881,8597
5707,8686
3798,2333
2412,12536
298,12533
8881,8601
8878,8706
8880,8645
2765,1598
2768,1509
1711,1509
5938,1547
654,1509
629,2285
1711,1511
2768,1515
8880,8650
7823,8656
2413,12526
6987,1807
5911,2395
8879,8701
8879,8694
654,1530
5707,8727
5704,8826
1709,1598
8883,8585
654,1536
8881,8640
3801,2285
2414,12514
2769,1509
8879,8704
1712,1509
8883,8581
2414,12518
654,1541
8881,8654
654,1543
300,12518
7820,8778
2414,12522
3598,8587
2412,12585
3598,8590
2414,12525
8880,8693
8881,8662
1708,1645
3586,8963
8883,8595
8878,8764
1712,1530
2769,1530
1711,1561
3598,8603
8871,8986
8878,8769
7822,8736
1711,1566
8884,8584
8884,8585
8883,8610
2770,1509
1713,1509
656,1509
298,12608
3599,8583
8883,8622
7820,8806
8884,8594
2415,12523
5586,12525
2415,12525
3599,8590
1713,1523
2415,12531
8872,8968
8884,8597
298,12624
8878,8793
6619,13284
8883,8640
3599,8603
8884,8604
2768,1598
8869,9071
1712,1566
8880,8739
8883,8646
8885,8585
654,1598
2771,1509
8883,8649
3598,8642
1714,1509
2415,12546
302,12514
5587,12518
8879,8769
8883,8654
8884,8623
5587,12524
302,12518
1714,1515
2767,1643
2767,1645
8885,8591
1710,1645
8877,8849
7823,8750
5589,12474
302,12531
2752,2117
8885,8608
8884,8640
2771,1530
302,12537
8877,8853
7820,8855
3590,8918
2772,1509
1715,1509
300,12606
1703,1883
2416,12550
2417,12518
7829,8590
3598,8679
7829,8594
2417,12524
3598,8686
300,12619
8883,8697
2770,1591
8885,8640
1715,1530
7829,8604
302,12570
8880,8793
1715,1536
7829,8608
7820,8887
2418,12514
2773,1509
3601,8608
1716,1509
1716,1511
1715,1543
2773,1515
304,12518
3599,8679
2417,12554
5589,12525
304,12522
7829,8627
2418,12526
2417,12557
5589,12531
2763,1833
5589,12529
3599,8686
304,12529
304,12531
1714,1598
7829,8640
8880,8826
1717,1509
3601,8645
1716,1543
5590,12523
8888,8585
2774,1515
5590,12525
8888,8591
5590,12531
2419,12529
3601,8656
2774,1530
3599,8727
2420,12514
1700,2066
5590,12552
661,1509
2420,12518
8880,8863
2420,12526
2420,12525
8888,8638
7829,8692
2420,12536
1718,1530
2775,1530
2420,12535
5947,1509
8888,8645
1717,1566
2773,1598
5592,12518
2776,1509
1719,1509
304,12606
2775,1543
304,12607
1719,1511
2421,12518
1364,12518
304,12611
304,12613
8888,8650
1364,12522
2421,12524
3599,8777
2772,1645
1364,12529
2774,1598
5593,12514
1717,1598
8890,8609
8880,8919
2777,1509
2422,12513
8877,9025
5593,12525
2422,12530
2422,12529
8890,8640
9095,2285
2422,12544
8888,8710
2423,12515
1364,12575
1721,1509
2778,1509
3607,8581
309,12514
2423,12518
8880,8966
3607,8587
7829,8783
8890,8662
2423,12533
2778,1530
3607,8603
2423,12539
8893,8585
2779,1509
2761,2066
1364,12606
1722,1509
2778,1541
640,2285
7820,9080
5595,12518
2424,12518
1722,1511
2779,1515
5595,12525
8893,8594
1364,12613
8893,8595
2424,12524
8890,8683
7829,8818
8877,9094
421,9091
1721,1561
2779,1530
5596,12514
2425,12512
5596,12518
1723,1509
3609,8581
2775,1667
3607,8642
5596,12522
3609,8582
5596,12525
1723,1515
1722,1547
309,12584
1719,1645
666,1525
311,12531
8893,8640
3607,8663
5597,12514
309,12600
8041,2285
8888,8793
2781,1509
5597,12519
1724,1509
3610,8581
3609,8615
8893,8654
8893,8665
3607,8686
2426,12529
2426,12532
8893,8662
2426,12536
8888,8826
5598,12514
8896,8590
5598,12518
2426,12550
1725,1515
2782,1515
3609,8649
1497,8586
5598,12525
1725,1518
5949,1645
7829,8907
1721,1645
3609,8654
5598,12533
5598,12534
2782,1530
2427,12536
8880,9107
8896,8613
1497,8603
8890,8795
1726,1509
1726,1511
8897,8591
8888,8863
2779,1645
2428,12525
3610,8654
8896,8623
8884,8996
8893,8717
2426,12591
1371,12531
1371,12535
6987,2285
1724,1598
8897,8608
8896,8642
2429,12514
1727,1509
2428,12545
2784,1509
2428,12548
1727,1511
2429,12525
1497,8649
8898,8608
2780,1655
1721,1720
1371,12570
8899,8585
2430,12511
2430,12518
8899,8591
1728,1515
2430,12521
2430,12524
1497,8679
1728,1518
2430,12526
1724,1645
313,12619
8899,8594
1497,8686
1497,8688
2766,2117
8899,8608
5603,12474
1728,1530
1724,1655
3607,8821
5954,1598
8900,8585
8888,8958
5957,1509
2786,1509
2431,12514
8900,8582
2786,1511
5602,12518
317,12518
8900,8594
8898,8651
5602,12525
5602,12529
8900,8595
5957,1530
5602,12535
8900,8608
8899,8640
1729,1530
8900,8610
317,12535
3610,8757
7844,8581
5603,12517
2432,12511
2787,1509
2432,12513
3614,8642
1730,1509
7844,8585
315,12607
5603,12518
8888,8986
7829,9048
7843,8618
7844,8594
8899,8650
5603,12529
2783,1645
7844,8595
8901,8597
2785,1591
7844,8606
8898,8701
2432,12536
8901,8609
9105,2285
7844,8603
7843,8640
8897,8729
1728,1598
8902,8585
7844,8614
8900,8649
2788,1509
1731,1509
7843,8649
2788,1511
1731,1511
8898,8708
319,12518
1731,1515
8898,8719
8902,8596
319,12522
319,12524
2433,12526
7844,8627
7844,8633
2788,1530
2787,1561
7843,8662
8901,8640
1731,1530
319,12535
6992,2285
1729,1598
8902,8608
8899,8701
8899,8710
2789,1509
2434,12514
7846,8582
2789,1511
7844,8649
8899,8708
7846,8596
2785,1645
2434,12525
317,12619
8900,8697
8901,8662
3617,8631
7846,8608
2788,1566
8897,8793
8050,2285
2435,12515
1733,1511
8896,8832
2435,12518
3617,8649
8890,9025
8890,9026
2786,1645
7846,8631
2435,12533
2435,12539
2791,1509
8888,9106
6994,2285
1734,1509
319,12606
2791,1515
322,12518
7846,8649
3614,8776
8898,8815
2436,12525
1730,1645
322,12529
7848,8599
8899,8793
2437,12513
2792,1509
2792,1511
2437,12518
1734,1547
7843,8785
3614,8809
7846,8697
1734,1566
7843,8795
2793,1509
322,12575
324,12514
2438,12518
8901,8778
1508,8583
2438,12522
1736,1515
1508,8585
8905,8662
7848,8656
324,12525
7848,8670
2791,1598
8054,2285
1737,1509
2794,1509
322,12607
1737,1511
2778,2007
2794,1511
322,12611
1730,1732
1508,8620
1737,1523
5965,1530
8908,8596
8902,8784
3617,8785
2794,1530
8908,8608
8066,1941
3827,2285
2795,1509
5941,2285
326,12514
6795,8583
2440,12518
2795,1515
8909,8594
1738,1515
7850,8656
8899,8912
8900,8882
8909,8597
2793,1591
5966,1530
9113,2285
7843,8887
1736,1598
5612,12518
2441,12512
7848,8736
7846,8804
8901,8860
6796,8583
324,12613
8908,8651
2441,12525
2441,12526
1735,1645
3827,2333
326,12561
2441,12532
2796,1530
8909,8640
5965,1598
1508,8692
2441,12536
324,12630
6797,8583
2797,1509
1740,1509
5613,12523
1733,1732
5613,12525
7848,8790
2439,12626
8909,8662
8908,8703
7012,1941
326,12600
2443,12511
1738,1598
2795,1598
2798,1509
2443,12514
2798,1511
2442,12550
3627,8585
329,12518
3627,8588
3627,8591
2794,1645
3627,8594
8905,8822
8908,8729
2797,1561
329,12535
7848,8830
