name_1,name_2
1162,15883
3992,4618
12286,11246
1584,407
18011,225
5953,4002
4321,5864
10320,683
4502,523
11895,14418
9396,1021
4816,1521
19384,1130
20021,167
3022,9945
23072,146
16057,523
17545,4594
20578,2435
2943,17314
23076,36
17560,3492
14163,1130
132,1340
23078,146
1811,10928
9384,1130
1275,6387
47,11934
14227,1094
4826,11382
10096,8099
23092,91
19438,523
15286,3091
8590,10951
1747,6633
19035,73
16372,543
23093,146
9642,225
13349,523
20104,154
20705,11816
15010,2344
6098,2072
3799,9604
15443,17573
17769,97
23107,36
6869,8744
4134,7554
8013,97
4935,86
8012,407
12808,12572
16189,13558
20558,3492
17631,4064
3511,7340
11217,225
1051,13320
5877,2529
6945,3788
15415,146
2211,407
1992,6389
4115,6583
5732,2865
20362,2761
10654,428
4872,11735
20821,36
1478,407
23117,154
14344,428
21693,91
7274,2022
10541,1130
22217,91
8952,3492
10685,36
2476,10316
21888,249
15000,2344
15243,211
1862,6860
9540,4363
9112,9452
18701,9945
1966,5749
1822,211
10136,19213
2433,407
14657,5669
13290,8787
12247,8613
11444,3334
16434,1130
7228,7581
2293,3113
10352,4238
7077,7317
21954,97
190,9604
2225,95
23138,211
13005,225
1023,417
22656,3492
13315,13430
3647,2311
17723,1435
15217,36
18269,225
2591,1452
16053,18329
13262,1740
2642,9604
15058,36
23147,523
20351,523
12036,7309
11110,2435
5612,4389
11213,9525
16324,1130
5633,5751
5077,1188
2772,407
23156,683
18531,8424
2785,11294
1611,3120
6736,6438
9215,5560
4012,7464
20673,3492
16405,1130
14520,1130
4137,1294
17426,205
20650,146
2224,10954
9238,9359
7272,6387
9429,7346
18431,3492
8054,97
14170,2270
3191,8787
21443,3492
5572,523
15794,2118
19164,3919
2400,211
19469,91
18752,8378
17174,2435
22031,97
1647,12253
11302,3788
11842,2280
15299,4981
14452,36
7974,91
19513,91
10370,889
15841,73
3177,407
10128,14184
9294,2280
7037,146
21624,91
23173,91
7689,2022
18286,225
6325,7823
9728,4454
20158,146
555,2658
2582,211
3073,3091
7181,9623
18296,225
5398,2610
22301,91
4362,9640
3463,523
12836,8164
16467,97
12839,5550
20175,1130
10430,211
3508,1075
7642,95
8020,6810
2588,12572
10827,13430
17271,23188
13756,12042
148,15412
3806,9120
20690,3492
23041,211
17952,523
16892,18120
9579,328
13019,6507
11304,14351
6463,5249
16481,6366
5184,249
11577,5261
10536,10157
12066,8183
6337,7340
7895,11816
14928,9518
7856,11949
11845,36
23206,523
3588,407
13541,6457
1780,18877
1068,12218
22622,36
5968,3756
14051,369
6970,9051
13171,8389
13216,91
4303,12240
1640,8992
14449,7770
9489,11584
5553,3500
21543,1284
13398,91
11436,9525
5298,6583
4887,3113
18698,523
15333,9518
2121,953
1165,3856
1883,36
1933,1412
980,6537
363,10098
7528,4780
21279,2435
9417,225
17908,10479
15511,6218
16644,36
14776,15954
14310,4804
6758,7340
13242,4159
14562,1188
12497,4594
16814,91
2917,1237
22064,73
16002,91
15697,12240
13392,2717
625,8858
14160,249
13253,3383
17578,6342
1004,2706
12561,7554
14833,1130
17935,3500
8852,1435
4051,8974
17902,3644
17339,211
17226,3786
21865,154
10775,6133
2638,1130
16900,428
12894,5025
10550,2376
6508,7880
2960,8806
7531,10869
23246,36
18143,3923
14198,36
13785,9787
6178,6567
13241,13632
18765,407
11548,6779
5203,5866
2703,8154
3977,8197
1845,18877
2771,91
18253,36
11243,428
5532,10568
11886,7980
18601,14789
9685,1130
4540,1720
16698,91
9550,13675
1197,8744
10485,6583
17582,3696
9212,3765
17365,4801
654,91
7436,12088
22286,91
11244,211
750,18329
19027,428
15425,4981
20284,73
11550,20997
19857,154
15112,2734
14447,6256
17186,5626
17595,3503
18568,1171
8482,88
7590,4983
19661,428
845,4517
10492,8573
16738,97
8873,5498
18786,4066
11597,97
10204,407
15723,14048
1318,4118
15183,3573
13633,6474
5369,3575
11048,9692
2256,3575
22801,249
3554,4266
11227,36
14094,4159
18630,36
14985,1130
16432,1145
13942,1130
10719,7859
1957,8479
22834,36
21201,73
16337,9968
6458,1740
14282,7176
7674,9275
7481,1761
10724,523
17152,91
16929,14184
19057,1014
10706,10790
14976,249
2243,11600
0,7998
10877,9640
4116,249
18708,6573
9614,19037
3016,225
18617,1534
2191,11406
6140,9181
14075,6324
12694,397
5857,1720
4376,15883
16479,154
6981,14575
9499,407
1076,16344
15739,14064
15079,1130
15403,16280
14367,1171
4881,4230
10167,91
23301,146
16680,2435
18889,428
19890,8424
7589,12572
13814,5340
16758,225
6141,2941
2358,1171
13789,7189
5615,5295
9387,5406
13196,7581
13167,1806
5697,8858
17892,4294
21975,146
22401,225
13594,4989
3270,15082
12446,13740
32,903
3002,10264
6509,6876
4243,4863
23319,523
19514,1968
20916,428
958,97
11278,14527
10735,10025
5762,91
19698,225
21764,7153
10743,407
22678,154
242,2796
475,5919
6578,11913
20819,97
3899,12560
23329,91
11765,2895
1422,10244
21630,2594
12051,683
22458,91
17015,97
10081,10337
17608,91
4022,10108
5887,9187
8574,4159
23336,36
3381,13917
2918,18380
17083,1130
17877,2002
9119,36
20030,211
10680,14357
9126,4482
1388,13550
6245,9945
21765,225
19412,19778
9155,3018
7187,1901
18019,7024
1542,3267
12724,146
5081,1465
696,18307
1281,11406
12462,11584
415,249
5578,407
22361,428
5273,407
15616,7688
10463,9100
16756,2435
4976,8011
11072,249
13543,8613
17004,97
1713,5166
5788,2435
17490,16347
7001,5295
14605,10503
19313,1171
17753,146
10750,9695
2729,75
14614,3492
12620,1658
17029,97
9777,2740
6384,225
2391,13278
727,249
9340,14099
9219,15741
10253,8858
15296,6366
5662,10951
8580,2805
23382,36
3843,15845
7301,8389
23385,1435
11368,11426
16828,2435
9565,7579
500,1171
23387,36
9512,5781
389,5166
21079,1130
1618,1284
11327,9275
8890,8315
244,13740
12294,11321
15888,8971
19944,16094
15510,7346
11658,7946
19296,3256
2574,146
12702,4148
13872,146
1915,8787
23395,36
3631,1668
14802,36
18260,249
18384,7765
705,453
20947,428
14654,6389
21590,211
12928,91
12152,2298
10598,23402
19619,73
7898,8806
4580,4983
2573,7189
1033,15041
11614,584
21214,17571
3325,2123
11467,97
8276,356
20915,5225
5544,8544
10082,3156
2952,3949
18477,97
18750,3919
20461,3492
18792,225
1387,9312
8145,225
10582,1342
4610,1532
19149,146
19639,225
12566,154
5200,1521
9974,15082
17179,97
4895,13558
1499,12042
23422,211
18553,73
15240,2941
3274,8858
18812,225
20478,4505
370,12398
16723,73
9833,14048
7609,1740
4559,8002
16557,4903
17050,2435
5982,407
22320,97
7008,9904
10999,1171
18445,3492
891,18335
16341,211
11114,7584
10763,9916
3105,4219
3841,91
18896,1435
12697,5560
2595,523
13530,91
12970,12216
17333,1130
6081,1875
12303,8183
15597,1130
16827,523
20988,3492
17464,3500
1588,9640
1291,6779
5087,1895
19503,154
18561,5751
10462,407
5310,5683
19429,14184
10478,407
5993,5766
22811,36
22848,11963
23353,1171
3892,2761
386,15548
5894,18
18879,225
4595,11934
15293,2435
8191,36
19706,73
23455,428
22940,154
22376,36
18588,97
13210,8315
10713,2311
14756,5043
4150,2368
18396,249
9461,11913
14640,2654
11976,13261
9650,1532
19440,1171
4390,9696
8628,2895
9978,11584
6890,7469
13931,154
15919,523
4428,4780
4024,4780
15710,1130
1999,1125
21780,428
5393,2796
4060,14418
12383,11720
14095,8971
21703,91
6486,407
2466,903
17120,225
6028,211
16693,225
4646,2118
11459,4951
4893,1300
11346,211
16804,146
20834,146
15683,7865
4793,6766
14395,36
1050,785
2823,523
13829,5166
240,7998
17456,1130
10010,8422
23144,154
2314,249
10635,1488
5509,4016
10355,13096
2331,249
10225,6474
12947,73
8654,36
13341,6974
14016,4989
15903,13917
6201,211
5508,5316
936,91
9059,3373
4218,23188
12741,2280
17237,7929
16934,12184
7720,407
10366,6860
6224,8905
10806,11735
5155,10098
8946,10869
8003,9312
14652,13248
22175,91
5867,3656
17384,97
13757,36
19407,5919
12262,7317
5910,5597
10326,2435
12505,3946
8790,5671
7447,4016
12523,785
7387,4002
5362,1532
3431,1569
5458,7524
13109,24
3213,523
3669,13983
127,9157
11787,2421
11981,4615
18183,3492
15515,2435
12353,6507
18063,97
3437,3181
8186,4576
17730,1171
17536,1130
7562,13775
21881,211
7790,225
17506,97
11615,7346
11927,10479
21124,154
15887,1130
16203,1435
22138,3267
15891,7016
2800,249
15221,2734
12944,2805
14115,97
1315,8613
3365,19213
11365,1130
5757,7823
19225,1046
23528,91
12086,8051
599,3644
11465,15776
9832,11710
18646,154
4289,1521
3607,857
16610,1171
8778,7189
1179,2123
13852,7467
4378,766
11095,146
5211,2658
4810,112
3517,6256
10538,8743
10633,4191
4324,354
3176,9312
994,407
9443,5470
12248,9475
21568,91
23539,91
2891,14789
44,13718
6983,1720
14487,9789
2065,3120
23118,428
16371,97
9923,3775
6767,211
22068,1838
17076,1300
6826,1099
4723,8784
17648,7554
11432,3516
19837,73
18577,5043
14910,16344
2995,7872
4968,1021
17462,3492
592,5251
16003,1130
4010,146
5421,2658
6715,1130
10754,13518
18848,73
2060,5650
19847,3492
10289,10039
5342,3373
16332,4064
4417,10479
4794,1294
8280,14467
18479,6218
21483,36
17010,4844
1553,1968
2939,4454
23559,91
312,3856
20848,36
1160,13632
10216,4085
8537,9916
5478,2296
16237,1435
7338,407
5067,2761
1744,7581
14499,73
12628,1284
19873,73
15631,6316
4969,2580
12841,3492
5486,5871
14413,18307
15863,223
4419,1130
7045,225
1069,317
9010,3573
810,13538
1443,18877
16071,2298
23568,36
12910,18307
7363,3316
2244,15776
11925,13917
2170,10157
16978,3492
7910,3765
8259,146
2392,1666
3195,12301
11154,146
11215,16933
20788,73
10610,8219
15828,2435
2966,1340
178,4589
21875,146
8546,13041
17629,97
18323,13096
3248,3353
3902,2425
22808,146
6884,1762
18177,16410
14375,3516
21023,91
2334,15047
1688,14158
1215,211
11068,407
15137,2537
14571,36
19142,15433
6518,7770
14193,97
20805,73
12141,4899
933,95
2826,14703
6533,5012
13218,8011
11358,5166
1706,17744
11297,20607
16501,4179
514,5866
17516,249
4813,2064
17678,97
22276,225
10487,300
10937,3946
13771,7859
13029,12398
793,3954
19279,225
14500,1452
5010,146
10757,5222
2893,11949
3983,13871
10150,5251
20975,7405
5984,1145
5105,1237
11207,4946
16530,86
9779,8992
18405,1014
4921,15878
578,330
5309,13136
1564,10025
10165,2435
8766,9916
17718,97
17824,2376
9980,10087
2080,1617
1288,4161
647,1541
850,249
5992,2022
1163,9312
8336,15082
21026,523
6671,1532
12985,9640
945,18380
12701,8404
19667,1171
1698,9787
10139,9640
5213,15507
9013,7405
5681,3591
10398,7664
2851,2888
17415,5364
10088,15741
12426,4161
23626,146
5287,19037
7122,5368
3495,91
19525,407
9708,1907
7602,211
20294,97
18948,4366
23635,13983
14779,11665
6281,5059
16329,12572
763,1237
594,3252
11496,4366
1950,211
7891,5781
14003,12216
16970,5130
9602,6138
15660,2888
10627,3120
7281,12057
13641,1130
2,23647
2472,1668
22645,225
9490,9594
16452,9945
9274,97
11279,6208
12634,11963
11885,97
68,21478
17900,211
2286,356
7349,2344
12209,1130
3354,8613
9761,523
10981,5631
20014,1435
7160,2118
19234,1171
12768,6856
19064,97
538,2064
1858,211
377,417
1867,211
11919,97
19919,428
23668,146
12224,11853
6441,17744
19654,407
9048,36
18387,6333
7331,12124
13265,1099
185,3492
13569,4328
17625,12088
3058,22465
12537,15548
23683,91
13867,2885
16570,12560
10614,73
3070,10503
14947,4899
1813,36
11611,1482
23480,3492
16734,36
12268,1130
5338,523
8157,97
16489,8099
17878,2234
11280,7422
8553,11274
11900,11294
23063,249
8340,4993
13985,9452
18793,7024
19194,97
14153,2270
12780,8784
13763,36
17876,97
20346,225
987,5498
8507,1021
5434,7405
20028,91
18587,11426
77,12212
9400,9968
5152,4133
21918,2435
7782,13320
12764,36
125,14739
13040,36
1929,8744
1265,146
6314,146
11950,523
18957,249
10747,9051
4455,11285
6700,17460
1216,2421
16488,428
9154,8915
14926,249
2152,4903
6794,2123
7994,3334
4405,3386
18419,1435
1660,5406
5204,249
22604,2435
17893,523
8878,5856
10653,5498
17094,91
3553,1668
4345,7554
6097,8083
21465,3492
1269,154
337,18294
21498,3492
3064,11426
10343,407
4111,8221
17380,8992
23292,428
15155,154
6923,36
19196,91
2584,10518
16952,15418
4458,8523
19707,407
451,1668
23724,36
4487,2270
2355,11816
15835,8099
16430,11100
3174,211
5447,211
8155,9968
16331,2435
23597,36
22240,428
15928,211
23734,91
340,14158
2646,4219
16079,1130
17875,2435
13368,2435
14147,6741
18009,97
15936,5268
13581,9594
13795,9386
2925,211
21858,86
5127,11777
6724,146
14320,1130
22446,154
17704,225
17030,73
13015,4064
524,1094
8279,3225
15779,15041
11446,9640
2808,5470
19577,14467
14252,10518
12414,3316
18044,97
12784,23188
13157,6876
10256,9917
8,146
3307,3219
4629,1435
6822,7765
19308,91
11663,10085
20467,225
5443,17460
16468,2761
1708,2658
7412,8683
19067,13136
21008,1666
16423,8404
1734,3492
16722,1130
6303,7422
12489,407
22373,1171
10521,523
16760,12042
11721,1260
19101,249
16234,11584
9322,5919
10539,10774
17204,6249
5469,4266
7650,9789
12519,4780
3679,3353
13616,17826
14730,18
9882,397
18002,23774
23355,154
13208,9089
11293,97
13954,17744
2463,15433
4314,4016
9402,11321
3497,211
17931,225
9035,2015
15647,523
13233,8197
17671,2888
12195,249
9189,407
16786,1130
11704,1260
16022,4223
2619,10608
5126,2610
6935,2761
19681,13917
13077,6567
8334,10790
8641,9260
17434,36
14409,1435
876,3591
3635,211
16297,10305
8420,2435
11185,6189
6684,3264
2412,21478
15596,1171
13769,14467
3232,5683
8423,36
10912,23794
6782,3219
22804,1130
10292,154
23017,2507
9539,1099
17496,8343
14164,4594
20940,1171
13999,1716
5407,6147
19858,407
10664,407
17676,2937
5026,13632
11155,146
11800,14188
22289,3492
18738,5225
5069,8908
19333,97
10145,12798
5584,8725
4418,9100
3650,36
23808,36
14901,6467
18225,1171
8094,10608
1073,2370
20243,10774
11028,4784
2935,3946
1945,5626
9457,1046
8339,225
14068,12398
12019,407
12930,4159
1717,13776
16797,12845
11106,428
1355,9475
1854,6590
10109,2529
1156,146
3237,3656
19215,249
15272,369
22825,97
22264,428
9626,407
3412,4642
19322,428
18571,2654
19084,1171
4263,407
19645,225
18173,523
5007,10503
310,5542
4663,91
16507,7579
14298,1435
1133,7340
6925,523
580,2435
11354,9475
253,3089
2332,4407
16961,1130
18350,1130
22760,3492
4713,330
18226,154
3168,12216
18259,97
4483,4993
22748,154
19263,12042
1338,9475
1671,13310
5108,407
1459,3386
6372,8915
16667,8895
3740,13558
13163,15433
13991,13278
20816,407
6992,249
2875,4158
11318,5751
17617,211
4932,4158
8661,3113
9955,146
12626,10305
11180,2435
7549,3345
18389,1130
10002,211
8066,8613
2784,1477
2456,9518
15250,8422
15644,2885
20622,225
6654,9904
7197,523
8575,278
11620,4594
643,8378
14841,211
22328,7309
16833,6324
7612,146
13760,10098
2169,9469
4420,36
2070,7346
9752,407
10780,6317
15092,6184
16083,154
5375,36
10227,7405
9456,7422
3466,1653
6490,13096
16666,8378
4370,1496
8870,11584
1678,8605
10848,2994
6530,4505
7009,523
22104,1171
16616,428
1712,6633
9065,3656
2755,7309
16712,1099
23870,36
10846,73
7843,6316
10504,16754
13120,11274
23872,683
536,2421
16169,867
10872,23879
8149,5470
8941,23881
20535,3492
12318,1534
17263,225
8382,6532
15558,3492
18689,683
80,3516
12285,428
12584,11294
7157,249
1270,5471
14694,766
19212,1995
19795,3492
9670,13775
19715,36
6323,91
7230,249
5016,211
6587,7865
9739,5166
22323,1130
2398,1968
3860,4603
14670,8424
20109,407
775,4801
18833,36
19809,225
18435,97
17338,15136
7805,16933
18339,2435
11971,4615
15417,1130
19814,225
10761,13518
8514,10098
4048,5914
4548,20634
6055,36
13307,407
2963,3949
10620,13136
12271,8250
13072,36
5259,211
2325,9945
7182,249
7613,2384
14510,36
12658,1658
367,9787
19844,225
17207,9807
17256,1130
5313,211
15849,97
9645,13538
9249,5125
20750,225
638,13518
16314,1666
9775,8343
8470,11584
5686,8007
13048,1452
22538,428
5543,3644
8506,10790
23930,146
18333,249
11450,7584
23936,36
6679,36
601,3316
5151,18052
22979,1130
4634,36
7722,12042
861,5919
18340,249
18439,91
2213,8238
1830,4603
1920,3386
17679,11584
92,12041
4239,7770
21185,1171
5585,211
17276,1130
19899,225
5426,13875
11097,9145
21141,97
20717,616
1440,11285
4347,407
9599,953
14863,683
9331,10098
4842,5626
12988,3946
8320,523
21247,223
9190,154
1788,249
7394,2421
18993,91
15346,11257
19221,3492
17351,18307
6295,1525
5023,225
8168,523
11507,407
22069,3018
10465,11257
20530,523
10495,1668
23957,146
16322,36
2672,6839
21825,3492
7307,8315
9899,3492
15830,91
22306,2435
15546,15870
9459,741
4529,11665
1394,2072
13009,3383
8498,523
4671,12057
5963,211
12785,6810
7002,19037
6912,8007
22317,2435
124,23972
17871,12798
4262,13538
12938,2435
8922,23975
10397,211
13393,14064
246,1171
15833,4977
9657,428
2347,1907
12170,1740
8057,249
17350,13676
4901,154
12861,73
20682,146
13730,407
9537,4650
6047,88
10015,15507
2423,2425
1444,15548
12093,9968
7901,6289
15001,2937
14911,15433
19658,523
17234,2435
13539,6392
19202,1435
2312,10802
15711,3696
12665,97
1219,2298
11998,46
11248,6451
22413,3500
7218,1171
12465,14188
690,11285
4386,9415
6022,7544
1841,2994
10036,4863
19689,1081
8768,523
11119,8915
19739,523
3347,10027
6283,2311
2671,5251
6143,2783
1596,91
7873,5560
16351,15047
10351,1465
20370,91
22471,1130
13491,2384
17509,1130
7541,21782
11705,5472
10163,13550
485,407
7495,91
18713,97
11694,91
3042,467
15268,3575
20417,91
16462,211
7775,6249
21215,3492
19771,97
18316,73
8147,10802
23892,683
2031,154
10720,1536
8123,1901
5672,4465
8518,5866
17283,1435
7471,7929
5556,6457
23312,146
14560,4977
4682,11931
1323,7614
5437,225
16504,9100
13686,4230
8372,249
4811,407
5194,14309
7497,12124
6364,36
3037,10951
1242,9904
4196,1435
20226,95
4828,4328
4368,11285
16774,7166
7437,2028
21216,154
7680,91
13470,13282
12198,10774
4928,18335
23785,36
23542,1099
3763,4977
4573,14789
13963,407
12957,91
2583,9807
2009,8787
9909,6548
5006,7309
6551,7166
6413,211
20751,2717
10199,6289
19602,1171
18440,4118
17607,1130
21792,1435
17585,97
21091,14188
13681,2435
13840,146
5618,7467
12695,13278
7107,7464
3908,4977
10247,5542
3187,249
14337,24053
15291,91
3413,1412
6626,36
16367,1130
14552,3492
19411,407
11591,11949
8958,225
1337,12212
10791,3765
4672,146
8714,8389
16055,1130
11860,9945
8667,249
5444,510
18778,523
13448,3287
19265,211
16886,97
5718,91
20789,73
19298,211
1308,12218
22704,225
14853,3788
17223,146
6093,6766
6492,8315
3676,6147
23730,154
3479,249
272,18
7152,9051
4261,6170
6800,36
24074,3492
10745,6741
8772,249
22537,36
24025,1171
5198,2002
4839,5671
8421,1634
3531,249
19770,16410
5922,154
10192,15082
19982,11257
17968,1130
11339,8250
24032,91
10446,5130
13612,7581
4960,15412
5838,1995
19535,5249
16108,2888
15904,97
16665,24087
20302,211
17128,225
16388,2017
17102,1171
5813,5295
19732,18329
7667,2338
12460,11051
736,5498
12933,10869
6468,2435
21274,1435
8449,154
5143,11246
9207,146
18364,1171
12990,12962
188,1907
9453,523
5507,467
494,16933
8965,249
7013,36
7091,3954
4340,14048
18969,97
11464,1724
21142,146
4367,63
10821,3353
9846,7524
17851,36
6880,5364
10734,15041
1409,15845
3008,453
10841,211
24113,3492
3296,15412
6312,6272
6194,4002
12912,225
7761,3386
17568,2435
4877,1145
9413,523
20492,1130
23697,146
15577,5248
19906,154
3488,5912
7328,9604
7812,8002
11639,407
4311,7121
21603,73
9981,152
14736,9415
19051,1130
7278,5871
15627,3492
1305,12124
16914,12798
12897,3383
9583,9692
7914,13632
1987,3492
11310,2064
8689,91
200,8725
8911,1111
14969,5130
18781,249
4956,9475
18667,97
23862,36
13061,7207
14315,4238
7665,1482
5180,3656
21841,36
1951,5186
5904,584
10693,24154
4923,4133
9276,249
18637,1014
23277,225
10129,18052
12405,97
14855,8784
11855,3445
19522,3492
4957,2446
17587,2507
21457,8784
11265,13248
23776,428
8589,225
16870,8573
21109,225
15967,9471
11549,9475
15401,5340
10506,15484
9103,249
9353,4238
16031,225
24172,36
11893,5146
3649,6389
22211,785
20689,1171
18858,10774
21637,73
17870,1130
525,12572
3228,18052
1610,4801
18473,225
8497,5650
7051,8784
14921,1477
5480,5498
8483,10928
8897,8806
21548,428
11063,36
15009,4223
18863,2435
11697,12124
6881,146
347,8219
19750,146
3570,6856
1347,4148
9741,523
17897,1130
307,8806
8367,146
13270,4223
17418,12184
808,7872
9093,9787
7227,4454
17942,5912
20293,225
7820,211
24191,91
7902,3219
3822,2234
8282,91
17623,3492
17719,2435
22222,154
20018,91
1199,2319
21430,428
9598,3644
9580,249
2647,1482
9255,6184
21168,225
5930,2865
16039,225
6128,7998
9494,8002
19663,2610
15210,9120
5678,523
16429,5472
7211,3091
906,1188
11758,5146
5679,7584
13190,523
534,18877
12896,3156
8966,13632
14743,91
6435,3445
8617,407
19256,18307
19376,91
1101,276
12100,1569
7441,4482
4241,1534
10427,1521
23851,154
12386,5340
1905,10264
19546,3954
21545,1171
19209,91
9749,8164
3121,8422
23323,146
22129,3492
9546,3089
8375,2319
16871,3334
8371,11681
12206,5146
4746,24
13428,1244
23649,1171
5154,5295
7988,7929
3620,3445
23752,97
21311,5669
10830,249
5099,36
6216,5498
6060,3048
8041,2330
17975,4591
6095,3256
21036,73
9572,21782
1396,8992
20601,407
9621,1720
12317,13875
4286,14441
17054,211
966,8002
13743,97
17855,2761
9664,11853
15865,15651
17492,36
6016,7946
15005,2610
18522,15060
18621,1907
4585,91
14039,1171
14112,225
7087,8895
2810,4993
19141,1171
679,12572
9605,2370
11456,6987
24250,146
12643,2507
17150,225
24251,146
6334,7469
18184,91
9354,91
4866,11777
24253,73
5041,6856
8245,11665
13689,9623
14711,36
16817,1382
4739,3792
6847,7998
6185,6573
15172,225
11047,10305
12495,407
16352,13282
12219,10802
383,11108
12377,407
16604,1382
17598,13430
4499,7189
19651,211
2847,4266
20538,428
1307,15412
22980,36
14502,8915
24268,36
9390,9594
15593,10479
20439,225
7716,6438
15561,223
4402,2580
3987,317
8749,211
18321,428
17580,1130
18586,8422
10638,12218
12204,211
1282,8725
1104,9521
9606,8164
24276,91
14463,1452
17686,91
9848,9145
24037,3492
12850,1838
4864,3856
14307,97
8448,36
754,2123
8611,211
24281,1171
4448,36
7444,4219
12368,2072
19911,1525
8541,6987
20234,97
10283,4238
9036,2580
6584,523
10215,8895
5844,249
13927,11204
5760,7309
11491,5988
7518,15041
22292,36
17683,2537
22026,2028
2442,330
15992,6387
18100,4161
17853,7207
19951,225
3932,1634
4333,9787
2317,2002
17901,9040
9012,6189
4467,741
6122,7121
9052,154
11453,14527
6557,7024
9090,2895
7757,12845
8831,1435
8645,97
19294,97
1254,2604
16059,2384
12458,428
2075,7998
8091,8974
14705,4064
5282,2234
5680,75
15867,36
17978,73
11866,3386
7141,6507
373,15878
8886,211
4329,8787
13838,16094
796,4158
19392,1130
3351,3252
20590,97
14848,2706
2266,15418
18048,2435
5258,3089
12450,10108
2665,7259
12842,407
20446,91
6495,11963
13442,2017
4201,7865
12401,15741
9480,1021
17201,36
14442,225
18608,1130
4953,10991
193,510
16046,15053
13239,12301
10501,1130
729,4223
339,3100
9370,14703
15861,2796
18284,1130
920,11720
10836,5749
10742,1653
19198,249
3701,36
23410,36
12543,14158
1072,5225
55,8154
20555,225
7797,4465
261,328
9523,6272
13030,8099
11220,3252
5452,7880
8144,91
2781,5626
5698,3516
16442,683
7090,523
227,24347
19534,91
1470,9260
24351,1435
21539,36
20827,154
4701,8806
5167,5912
15624,1525
18834,6548
18148,1099
4491,2330
3295,9040
10712,249
2452,5261
20464,225
23767,1171
16621,2330
20056,13463
24355,36
20277,523
15684,4068
17525,1435
4762,7579
7066,12253
7208,523
7373,91
21377,154
12924,683
5427,1130
7971,10337
13922,523
9158,91
17431,407
16969,3792
8442,407
1016,8297
7646,146
13175,1724
9291,3503
10931,4638
16201,97
10155,91
19033,6552
6639,225
3364,9471
20283,154
7088,12212
2908,407
12700,13538
8623,9438
5141,3018
10596,6147
14822,1130
18290,2740
19301,3181
7457,7872
12736,8905
8631,4981
11170,21501
3193,6779
117,5766
21410,225
5117,97
19280,249
20763,4014
18326,97
3530,97
24379,146
9767,4615
10421,7865
9,3256
8677,5261
15920,9330
4259,24380
8230,2446
4996,2435
16179,3492
20442,154
7498,523
7829,146
711,428
12138,8974
18386,97
6374,4002
2283,317
5240,3792
22786,2435
7198,4407
2201,91
2242,13136
21553,225
5936,11913
1227,12212
17379,146
20057,225
8715,154
10198,5560
468,3287
7358,3786
6390,1541
1296,2565
9511,15741
12034,167
513,1463
5684,146
11942,1046
16975,12216
22391,3492
9140,9594
24407,73
14974,3788
15302,6860
10814,5472
11944,11285
16728,1130
18616,225
13441,2015
10844,12560
20659,225
17635,14309
10625,4801
6244,24413
5852,2370
5232,8027
14085,36
21740,3492
18870,407
65,953
13813,6467
2685,11681
5118,1968
16708,97
3301,11931
11754,146
9199,249
11792,16410
6129,1171
13438,36
1245,3225
6414,7176
2965,428
11059,249
9591,36
8273,225
11311,223
17081,36
23304,91
6151,73
4654,16344
10434,16754
7054,11710
4681,7270
7184,5751
6510,7544
9193,11246
14832,154
11341,249
6123,5186
14556,9181
18683,1099
302,24455
20882,428
4785,13917
11748,15111
8899,4465
1194,24457
8438,4943
4495,11584
4791,8099
21302,73
16426,6133
24459,225
4770,4780
8889,9100
13741,146
6187,8605
150,8605
15692,14064
3067,4576
2655,6147
13369,407
1509,12758
10797,91
10234,5125
18191,13096
3567,5669
1549,14441
13432,91
2079,953
22964,1130
7922,11720
13914,5251
3407,7584
6888,2234
11104,2344
7135,13632
21754,36
8674,146
1639,6876
21882,1171
8243,2370
14046,36
440,10991
1005,1720
20242,10612
8680,11051
1669,23012
6403,6856
1940,300
4515,3775
17650,1130
13614,407
1551,6779
16223,211
10052,211
8202,523
3103,13675
16801,146
4427,8613
4861,211
12325,1075
7124,4118
9959,36
11629,7207
10560,13983
13230,8853
9773,6366
18917,97
4786,7283
10132,211
4032,4801
16449,5988
3564,1188
1646,16868
20573,97
24134,225
16077,13282
4586,510
16069,428
21744,6451
20412,624
7539,6189
24224,36
31,7346
3736,8605
1844,1995
3939,6625
13496,523
17693,1171
4709,2064
13570,407
2492,2376
9838,4951
15407,1463
7838,249
19668,97
17843,1666
633,249
20598,97
17383,1761
10967,11665
14723,9505
156,1340
8310,2761
21288,97
6131,3492
21262,7166
1759,10928
20078,91
20536,523
18789,146
11580,15548
2178,1617
19683,97
7333,1720
7913,249
5095,4983
7147,1145
12399,1249
10429,10085
5153,9945
13317,6974
12337,4618
332,3516
24522,146
13951,6613
16052,6812
23121,97
17922,36
5770,146
9928,2344
8896,7234
21593,225
18565,3492
11641,8083
12283,14035
4027,6532
13450,1171
10259,36
2153,73
5855,4133
2519,2072
20987,97
9026,1435
16583,36
17746,24534
3415,5650
2447,9452
12090,523
5150,10518
24536,36
1949,867
8819,91
1904,1130
14383,6324
6541,7309
4135,4016
10017,10518
14175,1294
11656,20634
7617,91
21082,407
3941,6625
7038,15548
2512,3048
5182,5626
7325,1716
859,13533
19757,2507
13564,6590
2155,225
9703,1099
12058,13788
17422,5542
17763,13632
20908,1171
5501,6474
13603,8905
9099,9187
9137,3856
20878,225
2086,2384
2829,91
14618,4642
2209,146
10432,1171
13631,211
7629,7234
7634,6387
652,13983
2898,5631
