atdate_inv_1,atdate_inv_2
431,1188
596,32146
254,17089
1755,10078
272,1817
372,16629
596,21633
727,5546
638,44388
658,299
596,11052
272,3764
372,62174
8640,10815
277,45904
277,627
431,299
182,9463
254,5312
182,23609
612,136
272,1800
612,14426
1755,2224
372,12390
280,8812
193,7485
1755,31104
328,8655
280,3857
638,6205
401,71857
638,61445
658,22212
182,7821
372,5896
596,47965
272,44938
2356,14390
638,1575
280,7420
638,7569
254,62745
372,30
14433,11565
3332,2022
277,72176
182,8032
638,1368
5852,1295
401,14411
638,6386
596,16143
638,5266
277,57736
401,23360
658,4330
638,46240
3069,71
182,299
401,1264
254,15355
638,18606
658,3480
638,5350
3028,14623
272,17689
277,7921
7028,9896
596,48196
372,5440
372,10330
401,1962
401,4323
277,17825
596,2662
638,66106
182,22090
596,50114
3220,6340
277,38042
596,3938
658,17165
658,50745
372,4063
8640,4998
1433,273
277,8870
638,31886
10198,71
7184,3143
638,279
1204,3034
1755,25161
277,40225
182,5598
182,7151
596,700
596,14548
372,10479
277,6919
14867,4242
372,11042
596,20473
280,2658
401,12823
638,72286
254,1263
533,116
638,7528
401,10479
638,34862
658,1059
182,16629
254,5597
727,1719
1380,16084
1755,14550
254,7569
182,21983
277,32694
596,39255
174,1459
193,2061
5135,2170
658,31626
280,33078
401,10272
328,2394
328,3027
4855,377
272,173
277,47976
11708,547
280,9965
53059,2022
328,494
612,32198
5852,3701
182,35011
277,19126
72354,617
254,67447
1755,2111
372,6617
658,39307
272,16629
1204,1434
254,20754
280,7540
401,38022
70,2269
3398,2832
16914,2563
638,32323
658,59284
254,1138
182,27787
254,1349
4971,30
612,1381
596,2351
328,5129
596,14211
254,11515
6114,9306
277,18187
658,1110
3398,5397
727,5228
596,30899
1755,13310
254,24109
638,13785
546,2269
596,736
174,4099
401,6332
401,8270
638,10173
658,1876
658,7240
401,309
1380,1781
272,59847
277,18918
174,17931
272,37225
596,1255
277,48581
638,2454
272,1538
182,10294
5955,741
372,3258
1294,2605
546,377
182,2563
3069,1538
638,12094
272,18606
277,72448
401,1817
638,1224
272,26505
1755,4240
658,7208
658,7711
401,6614
8668,116
193,6831
596,41432
254,2013
182,7998
355,6980
328,12882
596,4439
277,28020
401,2061
638,41493
277,7608
280,15520
596,6831
182,11971
174,5397
4855,2832
277,12618
3398,6534
355,5134
277,4998
4855,8459
174,864
277,10479
372,26925
280,9463
4855,4580
612,2390
596,7419
254,7902
277,16945
328,40383
272,30311
277,32237
280,4323
254,5792
1755,9173
272,5527
638,7220
401,3062
280,29395
658,11557
328,5792
61951,377
372,7151
277,63137
272,24616
182,27697
193,5864
254,31987
727,6431
254,37148
14953,2269
401,642
638,32264
1755,58712
638,23402
280,7282
277,1143
7482,16143
275,103
11329,3701
401,17825
182,7420
1755,944
182,8755
6804,5877
355,4556
193,373
638,3215
3939,49654
182,11399
727,4580
658,9318
546,6101
1755,20754
431,5228
658,11532
5104,6101
658,18169
658,25904
254,10223
182,32115
612,14730
328,3007
254,3185
658,9979
431,2682
658,395
372,55218
401,8328
193,5598
658,30
401,3019
182,8815
401,4225
4835,3701
277,11162
174,3027
182,3502
280,71
401,16334
193,532
272,5537
9961,116
638,2397
280,8161
272,11399
280,7556
401,63662
254,6547
272,17931
277,57522
372,39333
1755,38257
280,5752
401,21485
401,49871
638,36885
596,26027
638,24126
7482,1434
277,21895
174,27134
596,3832
23262,2205
174,1645
272,6805
658,3275
280,2486
638,194
258,72647
1755,71218
182,5872
16914,10294
401,15207
277,21812
277,33940
6114,116
272,23778
2657,4977
638,25359
3220,13879
401,1575
401,18540
3028,7485
658,34662
596,72669
254,1752
3220,1059
596,299
254,3473
3220,373
372,17286
372,13528
401,11187
254,53
31092,2205
658,36557
328,7420
277,10871
4855,11779
727,16141
1294,11779
1380,11709
10656,377
5852,1884
3398,8655
254,17214
596,23421
3028,26928
638,13547
1755,9080
9304,700
2087,13879
372,5498
1755,12094
8640,6762
277,5537
254,5129
272,26992
328,2169
277,5443
596,17929
727,7712
2657,1434
2657,9638
612,1389
272,2285
277,7084
638,57053
277,6045
8668,7485
277,25283
372,10982
272,16802
3398,1952
401,5008
658,4640
272,27251
254,9624
6114,21942
596,7759
638,13497
254,1472
1380,3421
638,6251
596,3283
2021,17493
1380,548
638,7778
272,3189
254,8179
658,59378
2087,2348
401,47606
277,1264
638,1299
401,7344
1380,5463
658,9556
638,35053
280,4998
658,565
2657,11118
638,5703
277,8800
182,3643
182,7858
658,1843
638,63498
182,3091
277,22553
14867,1655
174,2022
1204,1901
596,7810
182,28813
3028,8712
174,72790
272,32882
1755,5363
355,72798
12225,1434
8035,1901
277,7898
182,7759
596,6413
10714,154
193,5334
174,31758
596,2205
11329,2563
638,7868
638,9456
638,5548
727,3701
5852,4692
174,1299
524,3801
272,23197
658,7810
254,26036
612,2486
372,9295
596,19304
6624,1368
401,16516
596,5598
1433,308
277,9956
174,27056
658,72847
638,37941
277,14914
254,3417
277,22846
254,309
182,1586
1755,71164
272,544
658,37947
254,7394
638,1389
638,8910
1380,10753
596,19945
182,1787
254,9044
658,5443
182,22193
182,1575
12120,2205
2778,26272
272,9556
280,7778
4835,24579
6804,11565
638,14074
3398,30
174,2126
182,6386
174,3275
401,628
2212,5754
254,5814
401,34365
1204,2682
1755,3949
355,20226
638,59818
193,7268
182,12602
277,5546
280,1349
3028,2348
254,39736
638,21478
277,9173
401,944
182,5254
277,9044
328,1901
658,26402
727,726
2021,2472
3069,2242
254,8767
596,21214
401,4063
401,2988
182,70731
401,6811
727,2348
401,14839
193,4439
320,14635
355,70862
658,1647
6232,38956
638,14033
401,11682
1896,1575
182,2473
272,3475
272,16141
596,9294
254,21905
638,30838
658,31727
277,4090
658,60806
638,4286
638,843
182,8297
280,10223
280,13774
182,5527
7184,5817
4835,30
328,8812
277,2382
638,38091
355,14730
182,4973
182,1800
658,22934
1755,29704
5104,36571
658,11475
372,7293
658,22553
3069,2269
638,61617
638,15520
272,14193
401,23425
3028,2205
280,3540
277,14260
182,9690
254,4252
5331,377
401,1952
193,12823
658,8767
272,6390
638,38748
21847,4884
12225,377
612,8812
401,29155
254,4323
254,45150
658,28010
277,27115
73023,2022
20922,2708
638,20973
280,9387
254,1637
182,21785
3226,8812
638,15453
3398,1645
254,2052
638,18189
277,17276
277,34862
277,1675
658,642
8679,4382
401,61980
272,14951
372,21451
280,21633
658,1145
277,31661
401,9080
272,32019
1294,3742
1294,13879
401,595
727,11187
328,279
277,30281
275,11779
355,19229
182,3946
401,62174
372,26907
277,38684
658,29424
658,6963
280,7485
1755,8310
4835,532
596,18973
280,16945
372,22193
401,639
254,7971
596,597
272,27214
19805,71561
254,3151
4971,1952
272,17097
182,22512
5893,3034
15109,377
638,9383
277,29384
277,18394
1755,1299
275,2205
638,2723
2087,11709
1755,1655
328,71
355,1381
63589,2682
355,3938
174,2832
277,9062
2290,2169
372,8852
658,67902
9961,2022
12660,3034
254,22063
280,5546
596,245
596,48345
174,12446
658,19229
638,34662
277,2075
254,10329
638,12706
638,9387
254,14500
3028,58716
401,5566
3226,6401
10286,5546
2212,377
658,10729
658,8727
401,53506
401,3885
658,2327
727,4998
277,9497
372,9497
254,2806
638,2443
596,25809
277,22577
638,327
401,42764
401,26372
254,3143
638,3530
372,678
254,532
372,19213
182,13785
658,321
658,11553
280,12243
280,5294
658,63368
658,26574
182,7569
193,17931
45311,2022
277,4751
254,1841
401,5817
254,5864
193,10174
5893,1434
401,7902
2087,71063
254,250
638,31758
182,7815
182,21214
401,4252
254,31775
272,9044
372,29155
8668,2269
638,70555
596,20858
277,26502
272,49716
431,5546
401,3898
272,11557
280,12062
658,3399
277,19929
638,9906
254,27134
638,7540
254,11814
280,17476
372,19229
277,15666
277,3161
272,245
277,51350
258,33778
182,4172
1755,2486
272,1275
182,14348
596,279
658,28227
658,1752
54321,2022
272,16226
6114,11561
1755,36761
174,11663
193,14500
182,2211
638,19643
658,16448
182,4532
401,4915
638,2125
1755,9653
372,59284
272,5712
277,1645
272,22443
658,13879
182,494
1380,11050
328,356
658,22015
254,35011
280,2351
401,44938
5104,2563
638,17470
254,10815
275,4242
254,2351
258,39718
174,5294
401,13547
1834,1645
280,53813
254,103
182,25474
182,1110
12639,1645
254,11756
372,2104
1755,8835
638,767
1204,4751
1380,12553
277,8901
658,19945
372,12094
328,11118
328,21214
3398,2563
2389,23902
68536,2022
638,3161
612,8835
275,8459
355,11039
277,16928
3069,3438
401,299
401,37437
596,25867
37775,2022
174,9979
596,11982
612,7436
277,2036
372,1381
3778,1191
254,34228
658,23055
182,3283
658,2061
9521,9044
401,36025
182,19412
658,28562
658,1568
401,73388
182,49871
727,4286
372,1061
272,8172
58918,2022
401,10598
254,1434
272,14390
5852,8655
401,31626
401,5309
658,72515
638,7432
277,991
182,3742
277,1025
1755,4973
638,7726
254,2022
658,10871
254,3801
727,173
727,11756
658,65854
254,18716
596,27943
182,4556
596,1835
1755,42
5104,5877
638,1787
658,8391
658,6919
638,5254
272,3974
193,4433
658,34263
596,16802
277,1668
401,54476
277,31104
193,5712
658,15405
658,3916
596,32293
277,12045
401,27794
401,5498
658,12298
2980,9044
19164,2942
193,32873
182,565
372,32639
277,12882
277,38627
638,23116
12225,2348
596,11118
14433,2563
254,19213
638,11029
596,14500
401,1033
1755,844
1204,6831
254,7998
5104,8815
658,13092
14762,3701
401,3421
401,8367
372,29299
277,16621
1433,1472
638,51939
174,9624
4855,22755
727,1538
3028,1434
3028,14721
277,4572
638,17895
272,6413
182,31176
638,16629
658,2348
658,37702
277,1800
6114,23116
401,9863
280,23315
596,29692
277,35011
3028,116
638,5195
272,5703
328,10753
596,3475
401,10174
401,22721
546,23421
638,12062
658,27149
5852,4998
638,25624
280,3801
401,20818
277,3438
5135,19805
193,309
272,905
727,5129
272,73554
355,2126
401,972
277,10116
596,6859
372,4225
658,4884
254,22577
254,27998
277,7911
277,15453
596,3530
401,10597
372,21487
401,760
372,309
638,68496
355,3007
277,39736
182,38991
638,1921
1755,7625
401,15837
401,29705
328,2526
272,5954
638,787
596,22643
62040,2205
401,2943
596,9387
182,14617
7482,6709
401,11706
401,4286
277,37307
1204,6101
658,34022
401,35011
3375,12735
1755,1835
277,4862
638,7436
328,5598
254,7420
272,21803
3028,3034
1755,7712
658,8562
328,1134
182,1459
658,8429
638,6339
277,10497
401,4572
1380,6762
638,8835
182,9302
254,64501
638,2348
280,485
182,20765
254,826
1755,5546
658,16141
254,2291
272,3333
10714,2022
182,6431
658,27304
2087,2205
658,1368
272,5309
272,64133
182,3434
258,59823
401,5712
658,71596
182,11867
1755,71193
41910,2022
638,3406
182,16991
254,15247
182,14211
1755,12384
174,18716
277,21425
596,2526
272,1675
596,46370
727,1025
182,3062
16008,3443
638,779
658,73685
372,6251
1433,1738
3069,2022
401,250
272,13475
401,42334
1204,103
1204,1472
3778,377
638,34051
658,21485
658,13791
638,5836
658,29447
638,9294
182,73061
272,319
727,977
658,6846
1755,7766
277,21785
658,21322
272,36448
638,54560
596,11399
401,2696
254,2626
1204,5129
254,9776
658,19126
638,10103
638,826
174,4258
658,16084
9826,2205
658,2169
254,3773
372,1059
372,24724
401,9750
658,4980
372,15413
372,9559
193,7282
1755,41204
280,1295
328,3283
70,2658
372,11197
277,972
193,818
596,7898
596,24454
401,10329
280,5864
280,11399
182,5546
277,73743
174,5836
277,3845
2681,19213
658,72427
328,636
658,18540
2212,2022
658,9776
277,2572
372,6431
401,1175
277,1555
596,22063
4752,2563
401,11517
3778,15978
638,14659
658,19929
638,1216
254,19665
254,11709
3800,26272
22558,6101
372,11738
272,31616
727,14211
658,15671
658,10783
36212,3034
727,2111
524,16084
254,37903
272,760
254,19285
401,64133
272,7485
182,5648
254,9075
638,5598
401,403
401,15516
22554,377
2613,6131
277,29704
638,11553
372,5646
596,9776
658,17080
254,15415
182,6811
658,465
277,5498
638,38427
638,6980
658,59137
280,2169
3778,8297
658,2942
277,30254
355,5546
638,24349
277,11574
1024,1434
277,6617
277,48184
612,1952
193,3974
401,2052
372,4090
727,103
32187,2205
596,2107
280,3078
1755,17931
254,3946
254,5950
638,50087
727,7240
193,3121
658,32568
328,5356
638,6258
277,11415
254,23360
277,70233
546,36681
658,31616
277,64399
638,7240
638,2174
658,57533
401,29017
372,4693
658,6386
328,13879
596,29310
1755,57046
272,54544
6232,116
401,5459
401,45992
4971,1472
182,36885
280,6973
372,6401
254,3078
596,7708
638,9963
3220,71
328,10815
182,27746
546,16457
182,30275
658,9864
372,1235
277,19821
1433,1025
658,40225
3220,3701
401,40887
3778,2971
328,1575
3398,2526
3220,10294
401,9906
2212,21942
658,6757
272,16657
280,2205
638,547
1755,23902
658,6798
372,1188
658,44886
277,21478
658,6632
1204,7755
277,31628
596,6877
658,30254
658,3273
2290,2626
174,10062
638,10598
3069,2708
9521,377
372,9173
280,1288
272,327
280,17825
277,5791
277,48454
401,575
254,1255
182,2126
174,12602
277,10715
277,7660
1755,373
401,7282
15109,6375
658,7755
1755,642
596,25359
658,2508
727,295
3069,22643
401,1472
638,6600
401,12062
727,32873
272,18169
612,1901
272,10986
401,15918
10286,8712
174,14951
272,759
401,6010
372,5962
272,5440
401,3171
2681,2269
254,31040
254,61671
182,22063
638,5962
280,2211
658,33625
401,13045
2356,3702
727,1675
596,5209
277,61643
401,72431
3398,1434
638,73017
401,2863
401,9293
277,799
401,5982
524,502
174,8297
280,5129
596,5546
272,9191
1380,2205
254,48316
372,22137
727,55648
401,18606
193,17929
275,6805
4898,8655
372,9864
182,1400
612,5546
4835,60291
280,16141
254,21785
193,4007
658,34531
372,7821
174,22755
272,136
372,11662
174,16141
1294,68298
254,10598
8668,14390
277,1671
272,11892
401,24999
596,5463
11329,319
638,22024
4855,30
272,37090
1380,1266
272,3949
401,2342
272,7201
254,799
596,726
259,18775
272,30438
193,2394
638,17889
596,14666
280,4327
658,3801
372,48259
355,9624
5135,1575
658,2164
277,6980
328,2269
401,26076
70,6101
272,2662
280,29101
2087,1472
328,11399
596,11895
596,16295
658,14190
638,5984
254,2211
2087,4580
658,9173
1755,3974
596,772
272,11140
272,29155
258,32046
277,2170
638,17232
254,2696
193,9062
401,52405
372,5621
401,987
401,8480
638,40225
277,17689
372,18169
272,8459
401,6226
11708,1434
272,2508
193,2205
280,5266
182,14629
10656,2205
401,1843
596,3801
638,22512
174,6340
658,4172
272,1025
2356,628
182,636
277,3959
596,11515
658,11663
612,49716
638,8007
328,30438
3220,448
277,3890
658,2526
174,3916
182,20020
277,4099
638,12602
401,17931
70,8712
193,21135
1755,11118
4785,741
3028,36
401,1434
401,17803
372,9882
272,13570
3069,8712
182,9387
280,628
277,3643
658,11197
174,1538
272,10417
401,25161
1755,63050
638,3935
2087,2563
1755,21785
638,1621
401,5501
372,11557
280,3171
658,864
277,8614
277,944
2778,5877
20922,36
8668,5116
277,42
658,20754
254,16397
272,13357
277,3782
182,1843
277,23059
254,4693
280,1203
272,16109
596,18092
612,1203
3939,30
277,63789
277,4006
254,47606
272,726
193,14426
372,5836
280,3121
401,1288
193,31158
254,46370
2389,5546
658,9516
638,20638
254,9318
36909,9044
272,1134
277,1787
6523,349
277,28596
182,1434
638,15413
1204,8085
658,47295
638,16049
277,1235
254,48858
254,7282
275,40050
272,2806
29281,2563
431,14727
2613,27755
182,55767
277,7712
4971,5266
254,9696
2021,30
658,3530
401,5129
355,12446
596,6101
658,29596
638,7478
638,14697
182,44886
596,13612
1755,15516
277,24931
2087,14372
254,5568
182,39585
401,8459
638,47186
254,3453
174,9559
280,11682
19805,5135
638,3777
272,6226
1755,3143
280,3161
60624,2063
277,6588
596,6632
638,25053
254,11373
372,35179
277,8924
254,16953
658,5864
727,19848
259,1061
277,2291
658,4486
9826,4884
401,7778
277,66229
612,36601
372,10042
658,24724
277,40696
254,154
401,2107
277,27943
277,86
658,7660
277,1224
401,9864
4855,2169
401,18640
638,17733
596,11039
272,1059
2657,2626
280,3720
658,10062
193,295
1755,18117
254,67990
22558,116
658,9591
3139,1472
277,32882
193,347
254,21491
401,5954
280,18606
277,36294
8668,1203
546,21768
401,4580
272,2835
254,29692
174,21135
355,628
277,11814
727,21135
193,5791
277,3930
277,71754
7028,2205
372,5195
658,3357
612,5748
280,1188
1380,946
5104,2269
1204,8957
401,45150
638,2008
638,11052
280,10815
182,2022
658,3124
596,12758
272,627
193,9318
401,37422
727,7828
401,1138
658,34060
2389,12907
280,11144
254,12882
3398,1472
372,6981
1755,16621
182,4323
596,1263
401,22846
6114,377
182,27588
277,21491
36629,2205
401,5922
638,21487
372,9531
596,7485
372,74292
658,27634
174,5851
328,4286
401,21830
182,5377
401,1719
275,2682
3220,377
277,73034
658,57779
658,4977
6114,1434
6114,11118
254,1800
35543,319
6804,5444
1204,12598
280,14426
401,6600
277,15722
638,7029
174,16657
727,22505
280,6340
3778,2205
254,14481
401,8847
638,11557
193,2696
727,8655
174,3974
596,9906
658,7608
658,1224
2778,24483
182,5711
277,12444
1433,2563
19164,24483
658,55884
638,49216
658,16621
272,25053
254,18199
638,8342
372,6332
658,5637
638,1263
277,72260
401,47336
277,13574
29281,4242
372,7726
658,7569
272,9696
280,5610
401,24076
193,7128
272,41493
596,7344
277,1936
254,1061
372,14951
401,22553
1204,7344
1380,2022
277,20428
277,11505
8668,2022
401,59137
272,1546
1755,25091
1380,356
1755,597
372,5527
182,1145
596,2472
280,18092
638,18788
6232,73207
182,51613
596,53710
401,5497
2389,6805
272,17247
401,12277
372,8614
372,34542
277,3312
182,18306
638,11662
401,11042
727,2832
596,71171
658,18117
21847,2205
280,6877
658,4959
431,11709
658,55670
174,5266
638,818
727,6846
401,843
401,19650
10656,751
658,1275
638,23988
401,5443
658,1025
1755,9393
612,4935
182,71
596,36448
277,61519
596,103
658,7998
174,1895
277,11187
638,273
272,27791
277,48779
277,18117
372,3273
277,5568
193,10042
1755,946
612,7128
401,62192
272,42599
727,10753
272,23902
1834,11029
355,13612
1755,14548
1755,10062
401,3660
638,3764
254,2971
280,14500
182,51350
638,6632
401,11197
254,6811
372,47019
355,1299
596,11665
254,3171
277,556
254,1454
174,1188
658,6617
174,8112
277,8812
355,1025
658,3192
658,35278
727,3475
328,5806
193,356
638,31987
174,9062
174,3473
1380,11118
1204,2486
280,5954
272,5962
727,6340
277,13585
21847,14390
277,20638
1755,273
372,3161
638,636
658,14550
254,23988
658,23391
182,27755
272,7293
2021,1434
277,50524
174,14481
182,6962
277,34022
401,12602
727,245
182,70228
658,8957
1024,14500
272,10173
658,5548
254,5995
174,1381
254,1645
272,2696
193,9080
9826,373
401,40905
372,8562
638,5648
638,12798
1380,103
277,6340
182,30902
182,24000
658,14303
727,5443
277,10545
372,9274
658,5754
372,3701
277,24000
277,1854
401,60231
272,9393
401,4433
401,25053
431,494
6804,16084
193,11574
658,15261
277,642
658,17182
272,1719
174,154
401,39477
3800,30
1834,1434
277,373
193,23360
280,7014
280,19226
658,7420
401,9510
280,1176
4835,3938
1755,11756
280,9324
277,28853
277,74552
277,23902
658,5209
4557,2022
596,8085
4877,377
401,48281
328,4580
658,30483
277,23360
596,2061
596,15520
1755,11837
596,6614
280,799
1755,5356
658,42281
193,5922
254,66106
277,57046
174,23975
596,4286
401,58619
638,13330
272,68128
658,48020
193,27214
658,7445
280,12907
372,22090
401,913
401,65941
401,74488
401,11140
3398,16143
638,13596
182,10598
277,7828
1755,35498
1755,3379
638,13208
596,8910
401,45904
401,627
372,2078
272,33204
658,61033
1755,13547
658,8085
182,10928
280,3421
70639,377
280,13612
401,15152
43329,2022
328,9965
182,17008
727,3935
277,13570
596,1730
658,71932
277,53416
277,843
372,8815
6114,1352
254,27115
4855,4556
401,18117
1380,16226
638,2737
277,3701
174,41502
4488,30
182,8390
254,7778
596,17252
67837,2205
272,308
401,8655
277,1400
328,26798
372,4068
372,5134
2613,14390
8668,2626
658,15453
638,12348
1755,22023
280,3034
2613,103
638,42764
277,29395
1755,1434
658,25161
12120,7420
280,12459
272,9864
401,7201
47132,116
638,9559
638,2260
277,12006
182,5008
3939,3701
658,4258
193,20468
1755,71
277,11637
272,8191
638,17632
272,18071
658,21812
272,11409
254,11533
1755,723
182,31124
727,759
1755,1266
272,2169
277,3553
3220,7436
20922,14390
6114,11130
254,19945
638,7625
596,3797
258,14433
658,21811
2021,2269
4855,16457
272,3171
182,2696
2087,3701
727,13879
277,29447
658,21803
596,35053
638,22846
2206,741
1433,7859
9521,11565
658,13810
727,3434
638,8847
182,17303
280,18071
727,760
280,11779
431,41394
596,1901
596,20498
658,1319
193,3406
596,16226
612,1255
280,28417
727,2971
280,7328
638,6877
4971,349
280,21263
638,611
401,51199
182,339
272,24177
638,276
372,26076
272,9682
182,72431
277,24349
280,19401
2087,2658
658,8815
5104,741
277,30902
372,3333
254,4439
193,15520
596,5814
10228,2269
280,4439
1755,42304
4487,24483
254,7911
280,4223
277,6600
401,15215
3220,1295
3028,18957
328,2205
658,4286
401,7712
182,4692
254,1400
372,64090
2021,2676
1755,19650
254,4068
280,11197
401,2059
182,347
658,502
1755,74714
8640,4327
1755,42526
658,4565
658,4471
18657,377
401,4382
401,14293
174,7192
277,34051
372,23987
182,62863
638,43216
658,6332
658,7759
658,3417
638,8745
355,66229
275,1781
638,64327
182,11039
638,899
328,7419
9304,7485
174,9393
182,760
612,15520
355,3357
658,12164
1755,1774
272,41856
182,5662
658,28438
401,5440
1755,53249
658,21533
280,5712
254,3652
8668,5546
328,7902
372,1264
193,43031
533,377
638,4201
277,50631
277,38570
277,54584
254,943
254,19304
596,51652
658,17434
2087,3027
658,9038
401,3643
3028,2658
277,116
372,26848
401,14951
596,7032
401,11029
272,4489
10286,1645
638,1400
638,17143
277,17803
3220,2626
280,14464
182,12834
638,11637
280,22934
182,1288
638,3151
50343,2563
2502,71
193,2443
254,3475
638,20009
254,13075
658,27543
182,5828
3028,19311
658,34887
658,10078
272,15520
277,18334
2356,377
277,17895
1755,9863
4855,39224
372,8847
2389,11039
372,5254
277,22652
658,2473
8668,1434
4488,16084
182,41330
280,6431
280,19412
658,1107
193,23915
401,548
6114,103
372,9388
3332,377
6624,1952
182,7419
727,16049
193,17214
658,13926
658,2990
6114,2022
277,9556
401,5463
10286,1434
658,4213
612,16657
658,21478
401,28161
14746,12540
272,5995
254,2830
1755,31709
658,31132
2778,6401
10228,26076
401,5254
401,31170
658,14697
277,27235
638,202
2206,321
612,532
546,154
280,4225
174,3540
182,11779
277,25161
277,26974
596,2348
277,597
638,40138
596,12844
4855,5817
401,10042
638,25193
638,50524
5104,2022
727,9624
372,7321
12660,16226
596,1942
638,1025
372,7921
193,10815
277,16858
4971,7293
596,3357
3220,1895
658,2390
182,723
280,4935
1755,2676
272,37065
1755,11140
401,1881
2212,8815
174,17214
277,10103
596,18071
1755,3880
372,685
182,2205
272,992
372,12674
1755,7776
174,53
5331,10715
182,2870
70,1263
272,14202
658,9141
612,9965
401,7984
612,17150
431,2348
280,31775
277,11092
254,23558
254,13570
254,1389
4752,2022
596,4751
372,2059
272,478
182,46675
272,3563
355,741
1380,864
658,6067
355,5954
193,3029
727,3275
638,37090
638,35991
1433,8655
254,16195
1755,12031
277,485
272,16516
401,13785
612,760
8640,7485
727,373
401,16368
372,864
401,13357
372,29571
1755,7557
193,3399
3220,51470
401,1738
658,34384
277,3121
277,19288
280,4486
372,20754
638,9386
254,5748
277,1319
1755,19213
10286,2563
658,17247
727,10247
1755,17303
401,7436
182,13333
638,4884
1024,1835
1896,2205
272,23557
596,11709
272,5922
277,3713
658,25760
254,36681
658,3568
3398,1216
3220,2022
272,30034
5135,73969
277,17990
182,13330
182,19457
8640,2269
401,4723
10198,377
658,22512
401,7810
277,40887
3069,2348
174,1368
612,8297
280,1841
727,17929
658,5379
638,27943
431,56265
182,2269
272,11682
1755,8812
638,43031
280,5754
277,32293
638,2682
280,3104
658,3534
328,3029
638,35370
182,2170
1380,3399
254,2082
372,723
658,74892
638,31015
401,12260
182,8957
174,8815
280,528
277,13
638,3312
658,5294
277,9681
277,10173
254,3443
182,45904
182,627
612,356
182,1062
280,16049
277,34331
658,4133
277,17604
277,2971
277,29796
2657,1645
19805,3226
596,5168
401,18169
355,7485
3226,19805
272,6104
272,18046
277,1110
254,71453
328,7528
36212,377
638,1806
328,1191
1755,2832
596,6104
277,5661
254,14372
658,23402
280,202
182,9559
277,67514
372,18622
174,13528
280,22643
596,15918
727,3480
70,2022
182,1191
259,3938
182,15413
658,48196
6624,4327
546,10208
272,9497
1755,5806
355,103
277,9133
48886,3801
254,74089
277,3143
2657,11709
596,44015
277,6010
1755,13728
280,9393
727,33989
658,26240
372,3713
3398,4580
272,14211
254,7293
1755,22077
193,448
254,5294
1294,2022
272,3438
2212,2170
277,16397
638,15918
1755,59117
280,2454
401,16870
638,3502
372,13785
1896,5444
254,31616
401,31628
1204,864
372,49341
612,11140
401,1352
401,26027
254,3720
401,46400
280,22849
1204,3121
372,11187
401,13528
401,17286
401,74959
277,351
596,41506
277,23558
272,1400
3028,30686
12639,1835
277,31886
372,2723
372,1025
182,22229
277,1546
546,8815
596,2696
254,9387
372,12362
277,13530
182,611
401,8392
596,1546
193,1381
182,2382
355,2658
372,1638
9826,5546
193,5266
355,16141
401,30275
401,11574
280,2760
254,25624
182,279
277,11557
372,11140
14249,299
254,597
193,2125
401,22090
193,74984
638,532
355,250
612,103
182,276
596,4433
596,21293
182,11738
1380,1263
638,20140
638,71107
638,29258
182,14954
658,26516
372,4998
182,6846
638,4489
727,5463
658,15516
277,21633
9826,10982
431,37903
254,12062
658,28351
596,31457
638,4063
1755,74735
355,19213
372,818
1380,1025
638,22577
277,319
612,3938
182,3215
372,39607
258,52636
596,12882
182,16657
254,1203
277,75017
272,28254
277,3652
280,35011
174,11971
355,6981
372,1368
596,14372
727,723
2778,17178
1380,12758
272,1175
658,18073
193,12882
272,26027
401,1730
401,729
401,7755
596,6798
401,13014
2613,299
8640,71
280,7921
658,3563
596,1800
431,29926
372,33013
3778,2170
277,13796
272,1901
658,5672
277,17089
1380,4068
401,5917
182,17792
401,13464
272,9062
3766,2205
280,7128
44297,2205
372,5754
182,13357
596,8812
3069,1472
658,9044
638,27214
658,12598
401,9027
280,18676
372,9141
372,17182
6523,1434
596,2760
401,10722
12225,5546
277,2298
638,34060
612,5266
280,3275
272,11756
328,1825
401,18879
401,4565
658,9510
277,50114
372,6544
658,24831
11329,377
612,7485
254,5356
254,14718
596,19095
8679,347
11329,2658
182,3034
401,8816
174,5711
372,17214
277,16143
277,16448
658,4998
254,12598
658,18184
612,2022
174,1546
596,32954
193,6431
401,7793
3766,116
658,18071
254,48
174,2708
277,3935
1380,5954
355,8459
658,5644
272,23421
182,4471
638,29937
355,494
254,35498
638,8082
280,6617
658,9388
254,22090
12225,17493
658,27011
272,741
401,66884
280,17961
174,25809
401,28474
1380,8957
596,3537
193,28640
280,3946
658,26046
182,4580
401,28544
280,741
658,23425
596,1825
658,35675
355,8812
328,3473
254,8712
182,21826
658,611
280,700
174,1025
638,949
277,2394
638,7200
174,2870
638,10042
277,2740
1755,13121
174,13693
272,12758
254,39483
277,136
638,12844
1380,4580
280,2107
277,8036
401,10078
596,14617
355,373
658,36885
277,25371
277,23252
62208,1738
658,9094
11708,11118
174,23425
1574,31667
277,10627
372,5703
23027,6798
612,4382
280,3312
254,22429
4488,3801
174,299
596,35011
638,11892
174,8480
612,11663
254,11682
193,13357
10714,2269
1755,2737
5331,4051
658,47606
7184,2205
193,1176
254,55218
401,2224
401,25952
638,30902
328,1895
658,18622
254,14951
193,5646
182,20638
401,27870
182,35696
280,347
280,7821
328,2563
355,7998
638,17286
638,28590
1204,16226
182,327
280,136
174,4692
372,1299
372,7394
280,14411
727,3078
546,2348
638,17840
638,26076
174,18622
272,45150
