p2_1,p2_2
2851,268
4773,427
4,470
2355,1310
3164,81
101,106
1761,280
1513,335
1632,425
2936,1774
2324,112
1786,353
656,1310
4241,845
174,470
310,5
806,321
3126,425
1382,283
2652,1225
2853,232
2936,104
5409,398
775,842
163,106
1649,175
80,933
359,97
1070,369
609,693
4624,189
2073,1225
755,104
253,398
1688,425
1578,11
467,5
3164,232
1428,321
1322,842
424,97
2067,427
1252,232
1711,411
1525,141
1000,81
333,689
2473,159
205,584
3332,104
1358,276
1061,46
2526,584
1249,425
508,933
1785,689
2206,81
1703,206
80,283
7556,221
719,104
1196,1225
1578,112
3914,321
1814,321
4,1393
1070,108
2936,441
496,321
1197,595
1106,112
652,369
912,206
1177,243
6,206
1113,689
3309,141
1798,807
870,749
3196,276
870,1371
695,590
1106,950
3416,1553
3524,221
2473,842
1798,1310
1769,1393
1990,106
1145,689
2024,527
4155,243
279,1353
231,32
397,369
1632,495
777,81
991,749
1474,221
1322,159
80,5
348,321
3416,108
1759,1553
2984,425
45,584
2080,102
49,321
980,349
3399,425
1474,243
3464,141
197,5
282,1371
1711,159
94,206
231,425
1990,693
3108,5
334,108
3527,206
2775,542
1357,689
687,411
1474,335
105,141
1513,159
2297,349
397,97
2324,108
1826,542
1222,1371
2680,693
1761,425
2648,280
2091,32
3980,842
655,1353
1145,693
1266,411
1527,842
1196,81
2379,196
326,5
1309,1553
844,112
3087,441
1688,32
1648,369
1116,104
3399,46
1492,793
1192,349
2413,842
324,232
2158,807
2525,1353
1462,470
103,206
1285,584
980,206
2485,159
716,369
2984,206
5540,108
2111,11
3383,189
912,845
2635,141
3948,590
720,441
220,763
1401,1371
287,32
1422,32
3653,11
904,441
2936,295
1873,46
3980,353
2578,112
3572,1353
3912,590
231,349
3914,349
2473,189
918,689
3727,243
1708,842
119,933
894,689
2336,100
594,495
1133,749
98,1774
2313,369
3016,206
904,112
1668,749
2029,112
526,206
348,441
456,842
2331,693
2140,842
2336,321
440,189
1120,369
368,807
5540,243
588,196
96,280
424,141
2413,749
4280,268
4624,763
2851,369
1073,280
3087,1225
2840,106
45,590
703,335
1032,108
1769,590
134,112
2140,411
639,5
3229,187
980,321
703,1310
594,933
1688,283
2154,470
3130,842
1252,112
2276,693
1492,104
1592,46
1583,196
1304,335
1414,349
1145,100
3914,411
904,369
639,175
2752,141
2244,369
716,102
205,283
894,108
2993,32
2741,104
2597,32
2488,933
2680,102
1505,950
1210,189
1191,295
3309,46
958,189
1120,112
695,933
3948,842
1708,411
619,175
1552,104
2313,112
588,104
1339,689
2162,106
1642,196
1592,1371
2931,102
841,206
4773,398
2775,590
4011,845
1053,112
2597,693
520,689
3130,933
3524,349
4280,933
440,1074
804,196
613,693
409,46
1309,398
881,793
1711,5
2805,276
140,441
1304,689
1285,845
942,221
844,46
1309,206
2244,654
2237,108
1197,749
1133,11
1253,280
718,933
199,46
4153,321
2680,542
6,221
3777,141
372,106
2525,5
520,187
45,749
359,654
163,196
2805,187
1633,276
2690,495
1528,527
3207,97
519,106
94,5
80,1225
1020,46
3332,1553
426,97
1576,159
2409,950
2526,276
101,369
3283,159
2353,112
518,584
2400,46
274,159
3164,102
2526,187
1778,807
2478,933
2206,189
1373,5
3108,141
836,5
3148,950
1751,425
3590,102
3746,159
105,5
1576,584
1370,46
775,763
2635,950
3148,845
2995,842
140,1371
2413,1553
3283,206
226,1225
958,495
426,141
1633,108
2526,32
3229,749
806,441
334,693
3948,221
3164,1353
10,206
195,1310
762,97
2097,108
2478,1393
2488,595
603,425
3585,100
3590,243
4151,509
508,369
1642,243
1703,425
1114,321
1798,793
1358,187
1785,527
1853,749
1196,295
1048,807
1386,206
467,206
94,933
4574,584
1881,81
730,187
528,108
2073,46
3590,32
94,411
3657,1371
405,793
334,106
3777,689
588,595
1881,280
2720,141
2648,470
1711,693
4,102
1339,187
1309,1225
1114,1371
918,283
1358,495
49,102
1266,845
1676,441
609,112
2400,232
1798,108
1576,187
1742,108
1853,100
1073,693
2519,1353
2091,104
2673,189
3948,321
2097,32
1116,509
4574,268
1021,842
1773,81
248,5
1116,441
1197,1393
426,584
220,106
3383,427
2627,112
716,106
1676,584
1029,232
2237,97
4011,542
1073,1371
2206,100
2080,108
3659,495
1052,369
431,112
1422,1353
359,411
588,243
6,369
467,335
275,470
405,807
240,283
873,369
1210,1553
1210,104
119,189
2805,32
912,81
656,81
516,807
2840,159
1474,842
686,221
2297,112
2140,46
4015,175
368,398
869,1310
703,196
1761,295
1432,807
912,221
403,206
1373,398
1814,495
1513,102
231,495
2735,104
1053,584
5903,159
119,1774
2237,141
410,527
473,842
310,112
6,349
619,1371
2585,842
2158,97
1357,268
4624,1553
720,189
1621,11
4624,1310
1081,108
1154,106
2042,495
195,335
1462,1553
494,689
195,749
2673,1074
980,353
334,595
5409,842
861,689
3777,280
1621,100
3417,108
440,1310
841,243
917,349
1467,232
248,411
1990,11
3417,693
594,81
2648,665
1414,933
2411,206
3777,81
5409,46
373,842
2597,141
496,842
2690,141
528,470
372,689
508,295
5903,46
287,108
368,654
2597,1353
4280,1393
723,283
1413,495
220,1310
1798,427
1327,411
730,495
730,542
2681,32
980,542
1552,509
567,221
2578,749
3207,509
2097,527
1413,159
1373,206
2648,1225
199,495
3417,11
101,112
1513,206
1649,141
5540,595
1252,495
103,793
1083,5
695,495
294,509
1708,232
1022,280
1422,495
242,542
3416,470
99,425
2931,353
333,187
334,321
1711,542
2067,1553
287,470
748,196
1492,175
473,349
1990,349
2720,1393
3590,276
275,1393
2067,933
1249,349
3130,749
1068,104
2355,763
969,1225
1599,187
1322,845
2910,349
3948,1353
373,112
248,495
1761,441
917,807
4574,112
1602,268
2400,102
804,276
1252,11
989,807
1068,175
412,5
99,411
2427,11
1462,280
723,32
98,1553
188,5
3909,141
1751,495
4011,693
1021,46
2775,100
918,32
2078,104
1526,427
424,81
1304,369
1703,1393
45,243
410,11
1798,763
2514,1774
1633,196
1000,97
3481,693
777,1774
723,425
806,654
414,106
2597,495
2965,425
806,427
516,159
2331,411
1422,842
199,141
1642,689
804,159
918,425
652,221
1249,542
777,104
29,1353
326,97
917,100
1114,280
2741,1371
240,187
2049,221
1503,141
494,349
836,411
652,283
4153,749
253,1225
158,950
1222,793
368,295
2158,398
2157,807
1526,349
1676,295
205,1393
2741,665
1993,693
510,335
519,1353
1304,595
2741,763
3727,749
553,595
4241,112
2324,321
431,100
368,189
348,542
101,159
762,470
2507,665
2473,100
2158,295
359,470
1546,441
1492,470
1993,495
107,793
1170,369
373,425
1993,32
692,189
958,1774
1428,141
2690,32
1676,1074
2140,11
7556,206
2488,276
1177,584
220,353
229,509
2578,950
3032,1774
692,689
2427,349
1133,321
248,141
3196,46
410,159
4151,398
1513,5
1513,276
7556,141
3948,100
913,425
2851,5
1993,11
1688,196
410,584
1526,1371
718,584
134,106
494,106
1358,749
282,112
2984,1393
1194,1393
1826,693
2336,693
352,32
3974,112
1336,763
2545,175
931,108
1526,175
687,112
2989,1553
1526,509
3909,369
692,159
2735,689
836,243
3229,595
1759,104
2297,689
426,283
2276,141
2042,933
2741,427
2993,100
3912,280
3032,97
1633,221
2029,349
511,584
310,693
1203,1310
762,842
1061,689
1304,5
1022,793
275,1310
4241,527
2073,509
894,1774
3126,1353
2680,196
3032,398
2313,106
302,321
2244,398
4574,232
2379,187
1941,187
1170,108
511,102
613,11
4153,5
3416,81
1170,689
1083,141
2984,232
1546,427
2597,5
556,1310
965,97
140,104
806,411
2336,689
965,353
288,5
469,196
2158,654
1020,470
613,141
1850,280
703,1393
1649,693
275,187
1474,933
1285,100
539,398
197,280
4044,106
45,196
1327,221
1946,584
2135,141
3659,689
2067,1371
2485,749
716,280
2514,349
3727,1371
199,595
692,763
539,1371
1632,221
4574,276
2411,159
1990,159
2080,32
1336,97
98,100
2379,425
4574,542
94,106
1386,425
913,845
4574,106
220,793
377,369
692,283
983,584
1592,280
718,141
2206,425
2313,933
1759,97
2984,1353
3527,950
1917,349
1509,321
574,595
2852,97
1358,1310
2162,243
1081,46
1087,206
4624,793
518,689
287,1371
1285,842
762,5
1322,11
861,933
3108,693
1505,933
205,232
5903,527
1526,441
119,175
496,845
410,283
2488,280
539,665
1360,411
1647,321
823,243
1145,175
599,46
3332,398
2984,102
2995,1371
3126,268
1676,763
539,584
1462,104
4574,221
3585,349
2851,32
267,32
220,584
1946,693
302,411
3207,81
2297,206
4241,584
4241,425
613,933
2473,353
4155,763
4574,243
2049,590
989,1553
918,276
3515,141
2936,1553
718,842
405,842
2376,1225
1513,842
293,749
930,187
359,1553
282,441
2989,749
473,1371
2993,1353
870,102
748,81
266,81
913,1371
3130,527
1070,268
2851,187
1133,950
1170,112
990,106
197,108
186,243
3229,268
870,276
3912,689
3332,654
586,527
1878,221
3659,369
1814,11
977,221
1649,283
320,495
4280,595
1382,411
119,398
2411,112
748,689
1160,175
1020,542
804,283
294,1774
2851,276
3914,112
2965,689
274,584
2525,283
894,106
469,595
3283,100
140,542
958,104
931,196
3590,5
1736,81
1073,100
274,232
1133,411
1414,1553
473,793
3148,693
2545,1371
1505,11
231,268
1309,584
333,1310
2078,665
2049,1393
2514,46
1001,693
2297,106
1527,527
1170,495
4011,411
2910,793
1191,1553
520,159
240,321
2853,108
2276,425
240,100
2627,106
2313,349
3464,842
1382,749
537,689
632,206
965,793
2752,206
2324,100
1047,280
1677,1774
2851,141
2497,425
1061,950
5409,749
2993,349
762,398
980,807
1736,441
2379,495
103,175
2488,689
762,206
174,665
1327,527
516,763
119,106
174,353
556,398
918,411
603,106
1495,100
3126,283
1648,1393
912,280
1360,100
3524,425
3948,689
334,187
870,187
1751,196
2741,280
1495,11
2680,933
6,283
3524,175
2680,141
1785,933
324,584
2244,427
1647,845
96,427
94,295
45,470
188,353
2485,175
287,749
5540,495
3332,295
3108,689
186,102
2080,232
2376,470
3032,654
539,842
4044,527
913,112
2446,175
723,5
1769,102
326,283
2206,106
599,590
2276,159
5540,187
188,97
3108,542
1751,411
2097,276
274,495
7556,11
3585,268
2690,268
220,527
1414,763
991,369
1990,1774
1309,97
3148,221
107,1225
3572,1371
3746,189
4153,411
1252,693
1742,81
4574,349
716,590
1370,584
861,321
2448,276
1469,349
1578,221
1688,5
730,933
5540,32
10,141
945,933
2078,654
1022,1310
3653,689
1798,398
1454,349
4,81
594,268
1576,369
804,425
1357,595
140,693
2597,268
1327,112
3416,1074
3229,108
2154,141
806,104
49,159
163,243
1677,369
1252,221
6,845
980,425
440,807
2478,689
526,411
320,159
1941,108
2910,283
2635,11
220,1074
1068,1371
242,187
412,141
197,141
1196,353
140,665
912,950
1513,321
5540,689
1352,933
1632,283
1278,32
836,206
3659,470
1278,1371
2154,495
98,221
1731,584
1993,112
1266,141
1020,425
318,411
613,159
2993,221
1114,527
980,411
1647,46
352,933
1814,283
2049,232
3659,280
775,1774
229,1225
1578,206
302,793
348,81
2154,933
603,693
594,470
324,335
1191,97
1432,81
2111,584
1422,542
841,112
2073,398
293,369
3777,369
2507,295
2635,5
1505,46
310,411
373,349
94,280
2585,425
279,1310
692,807
1648,141
2042,542
199,108
932,845
1552,81
4044,411
1525,243
2276,470
302,807
1386,112
3590,187
1197,108
2931,5
2627,349
556,11
242,425
1527,509
2775,102
1742,283
3672,349
3032,280
1751,335
2585,527
195,81
870,81
248,276
2478,595
1191,763
1070,590
526,749
2206,470
294,280
397,100
1778,749
686,106
695,243
904,425
1462,1074
511,1393
3909,112
310,349
94,11
368,842
274,590
1676,842
655,106
98,509
1946,5
1021,689
2910,81
1769,1310
1731,470
2852,470
1116,665
912,470
119,470
567,495
3948,206
748,1371
426,665
873,232
414,425
2910,398
1525,106
777,793
231,108
881,693
1878,5
3016,280
719,793
1495,283
4155,807
2353,369
1881,398
186,5
823,495
231,1393
287,1393
904,97
1804,108
730,425
930,141
410,221
3524,100
348,411
1583,425
3416,427
3515,369
870,470
242,141
2632,243
2446,104
96,1310
2597,11
1352,106
2157,665
1708,349
98,369
2473,1371
1576,689
288,106
2519,187
2525,842
511,187
3948,102
1621,280
1382,112
2526,102
1120,206
1197,232
1070,425
324,1393
3819,654
2525,527
1633,369
1032,749
804,542
253,97
613,1310
1061,933
1454,369
1946,221
1503,1353
2379,159
98,349
2276,112
1761,1074
368,349
302,283
938,1393
1677,1553
2297,321
1048,427
1751,842
2910,175
1192,425
2400,749
599,232
1878,206
1145,189
913,243
2448,470
1708,187
318,584
2514,97
775,807
1032,595
1578,106
2400,1310
3417,221
195,268
1061,527
844,159
310,321
1528,175
414,349
1196,842
469,369
220,807
588,106
2497,100
205,411
1602,108
519,495
1773,353
96,665
836,595
2473,11
1327,845
220,1774
1469,1353
403,106
2067,398
134,141
3909,933
989,321
804,495
1708,527
403,32
140,81
1703,108
1826,321
195,1371
1413,11
2648,353
2158,1553
2680,159
2525,32
1428,689
2995,1310
348,104
1352,1393
1432,1553
1881,295
1203,97
1081,427
205,108
1370,283
1432,1310
3909,495
1413,268
1526,763
107,441
958,689
1583,32
270,268
1360,206
140,807
2413,1074
520,243
1602,470
2042,112
1632,112
359,1774
869,353
3672,283
1154,349
1474,689
1676,221
197,102
2409,206
2852,842
3416,749
2049,369
3974,933
599,196
1070,335
7556,321
101,1353
1191,280
539,1225
2078,175
3590,196
4,495
1052,196
3909,221
3819,295
494,595
2681,81
1703,689
2157,654
1527,425
294,763
755,1553
4241,221
1769,749
163,1353
844,369
3148,749
1592,470
1576,206
1454,112
1509,283
1047,46
80,793
1602,141
1941,106
917,441
1252,276
556,283
1759,807
1339,5
1413,693
946,106
1742,11
1081,1553
1703,369
1370,693
2097,933
1170,349
588,590
1413,590
1278,1310
894,189
4153,425
103,689
140,411
359,1225
1769,335
2154,81
1731,595
163,102
1360,232
326,527
410,349
2632,81
567,584
2519,102
1873,5
1428,542
368,1310
6,411
816,100
539,1774
1114,749
1878,689
2073,1774
989,654
1946,349
655,232
282,100
4241,933
1632,595
1546,243
2720,187
931,268
111,845
3087,842
1576,842
1946,141
1327,933
2526,689
3481,349
424,112
359,349
3196,232
1133,527
983,845
1676,527
174,81
2376,763
403,595
619,654
4365,100
931,232
1873,108
989,141
930,693
456,933
1649,5
1197,268
511,749
1322,527
359,159
1804,590
1467,335
918,321
2413,470
1578,427
1881,654
804,5
496,159
188,159
720,81
424,427
3657,398
3196,196
2073,295
4,243
1170,842
424,654
2448,243
1358,102
49,495
2720,112
1850,398
2984,411
716,5
703,584
704,369
1029,411
1177,268
2024,425
1668,527
1001,1074
473,1225
796,590
266,1353
414,243
588,102
140,933
1804,584
1583,100
3572,196
980,689
2376,97
632,11
1373,321
1192,100
2485,425
2400,276
1736,295
3527,283
1583,5
2775,243
695,102
653,509
989,427
5903,283
804,689
1546,108
2485,693
440,280
3130,542
1629,763
3819,353
603,349
1358,81
904,665
1469,425
3777,425
3672,97
1160,654
31,425
692,542
2150,665
4044,349
174,1310
695,689
989,295
1668,46
718,187
274,693
274,268
718,495
494,693
2297,141
352,175
594,141
2097,689
3417,411
3585,196
2379,102
687,46
3207,280
2627,950
2140,542
2585,749
1170,590
609,5
469,584
494,933
302,584
518,933
248,283
267,1371
197,590
1113,5
231,595
1778,427
3032,1553
1203,654
3087,1074
1336,1553
510,1393
1021,845
912,425
762,189
1113,100
326,1310
870,196
4,46
2910,112
1708,100
655,335
653,81
3399,584
2355,1371
619,295
1602,81
3481,175
1114,470
274,595
377,97
1203,175
1826,749
2446,335
904,1553
1509,335
1032,106
1116,427
861,276
29,295
2578,159
3164,369
652,32
3481,189
603,842
103,106
2111,243
1677,283
2427,689
1001,1371
494,1353
197,1393
675,411
639,189
2244,1074
310,159
282,221
931,349
119,1074
10,411
3585,11
2353,425
904,283
748,232
1249,159
1170,933
3912,933
334,11
1022,175
424,206
912,693
912,1371
1467,46
29,196
98,159
496,749
