p1_1,p1_2
233,663
76,1195
2,862
209,731
55,2365
51,150
25,2971
404,764
84,948
33,2763
356,1015
238,1483
74,1506
423,2932
74,1839
109,1598
233,871
76,4198
86,1848
207,880
261,1871
149,731
361,543
149,2127
39,85
182,75
156,779
156,87
23,3333
151,363
558,848
190,826
39,183
43,1516
154,617
222,157
238,638
238,803
25,432
76,596
86,680
190,127
2,4114
64,1787
344,395
128,457
342,1308
128,642
136,2008
14,1450
62,1508
581,663
60,1976
182,1248
261,683
342,458
51,1516
154,1286
2,634
51,42
261,2013
43,1282
261,2763
33,1391
55,1730
404,1516
581,370
41,690
2,731
84,1979
399,1407
222,457
233,2499
156,85
86,2813
238,379
47,1872
558,1286
14,5181
64,1537
342,194
51,902
84,2571
581,833
109,2909
128,522
23,1461
261,533
423,2518
227,1691
361,3159
238,779
41,633
17,2444
39,1730
51,1472
361,249
136,1813
312,2927
109,1368
72,77
62,1176
423,298
342,1240
312,643
35,1575
72,3357
156,1692
202,1248
68,3845
86,948
51,797
41,1423
149,87
60,3357
35,1313
68,194
23,717
86,633
356,483
86,1679
68,2131
222,1615
25,1979
361,3845
151,2927
190,1342
227,2465
76,826
190,1766
109,679
25,2236
17,1766
227,1381
23,1082
2,2369
109,1282
238,532
39,1472
55,2351
342,150
62,2144
17,2441
312,1158
227,313
74,2571
136,1514
47,1787
43,2754
581,3726
233,1787
399,667
39,110
312,1267
55,1889
222,1186
76,696
356,1506
399,678
17,1318
233,1173
209,1994
68,180
156,948
84,1134
55,885
2,534
35,1979
222,3699
62,747
76,1185
156,1876
39,1556
151,1359
356,1104
23,1772
182,1450
151,507
156,1679
581,1195
136,115
17,194
154,1368
86,292
47,379
149,691
2,925
238,483
581,1516
182,1312
558,370
128,1735
261,1086
342,132
128,2518
312,247
25,56
84,1450
344,833
207,1407
84,2273
62,722
109,3105
344,1691
227,48
233,2392
356,1003
14,2055
558,1491
182,2130
76,779
190,2192
342,1722
55,1240
238,848
84,896
64,507
74,1508
14,172
312,357
128,949
128,774
558,204
47,1627
60,286
312,1391
76,1289
227,848
2,1049
62,1800
43,1356
68,764
151,1198
261,1179
261,1644
23,118
2,1098
558,1691
76,507
238,1301
361,458
60,379
233,1456
55,204
128,506
72,721
404,61
238,1693
136,2441
312,896
238,2754
581,1563
14,1635
64,1723
202,1838
74,439
182,1245
202,218
261,731
233,459
558,799
60,1342
261,445
84,2406
43,673
261,2490
202,831
423,193
312,5020
238,357
154,910
64,522
35,2365
109,2881
154,1608
39,1960
404,463
74,2192
558,576
222,910
227,627
47,69
64,783
86,2927
84,1456
149,573
423,2144
60,36
55,1723
84,59
558,1046
136,2433
41,315
14,1685
342,44
47,1491
222,1598
35,183
43,1289
43,286
41,445
62,906
136,3645
74,1127
558,458
76,2004
399,1534
156,678
41,851
68,1041
43,2371
342,115
154,1089
399,1381
23,1391
76,422
25,772
151,717
312,365
423,338
182,774
64,1240
68,66
342,810
312,193
41,1556
209,786
25,862
209,1439
39,2004
14,56
151,4057
84,854
35,3607
43,1328
60,171
39,1588
202,452
423,1161
558,417
47,1248
60,663
261,601
76,1630
404,194
312,269
39,601
17,502
55,1063
361,153
74,2013
361,2343
86,634
23,906
312,1368
62,1015
43,1115
25,2584
233,325
233,502
312,1848
227,1692
55,1506
72,551
222,345
558,2103
233,1723
227,3185
182,110
182,463
154,1573
76,87
47,1137
62,1173
222,1368
2,3003
261,685
182,146
233,1992
76,223
64,2315
35,799
35,303
399,1472
68,810
14,3105
222,559
238,2055
182,911
72,442
17,1994
68,4057
154,2358
202,1010
151,601
207,1594
190,1438
423,1136
64,1563
344,622
209,949
209,343
136,378
404,924
423,2096
227,1423
154,1009
154,15
41,129
47,910
151,169
33,2300
361,851
14,3328
25,3159
55,722
136,2052
41,2540
43,5181
74,888
154,218
344,783
41,1381
151,3463
209,774
14,218
55,48
41,436
109,978
84,597
109,75
68,773
222,1098
55,460
151,2315
207,3845
76,1351
202,1132
202,1608
423,2506
238,87
581,73
55,115
182,1143
207,1531
86,760
399,364
128,442
60,1072
312,910
47,1286
39,522
74,416
72,906
399,2433
25,1630
233,851
2,1590
404,1913
399,116
404,902
74,1994
109,1328
404,760
558,2753
43,880
17,1573
233,1979
151,678
64,948
128,2349
222,66
14,1355
342,1643
64,1195
109,172
43,550
14,1185
581,536
62,3333
51,1186
64,696
182,1062
202,298
109,911
151,902
43,1537
238,300
558,2005
149,1267
356,1478
207,896
156,48
23,1239
581,463
154,193
35,1473
312,1481
33,446
47,630
86,843
233,422
190,319
2,1312
156,4114
423,643
182,596
399,2924
55,1127
84,982
261,2005
190,24
2,1089
399,2909
33,422
209,1800
76,172
227,460
261,370
190,2927
151,713
128,786
182,447
33,2273
76,1134
60,848
72,774
64,208
60,2490
64,395
202,1430
356,2753
227,1218
33,345
356,1179
209,1342
202,1381
399,1158
43,2144
72,1738
109,2270
356,73
227,1063
60,2470
227,1143
233,1678
62,34
41,2112
261,925
342,246
76,1433
74,445
261,833
207,1198
68,1368
209,1318
55,2465
222,717
344,3328
109,1359
84,779
25,1489
109,614
33,2315
356,2273
222,810
342,772
109,924
404,506
14,1356
361,3559
14,247
356,582
51,1570
23,955
55,1542
581,683
60,713
423,1489
51,5020
72,422
68,234
344,77
209,2112
399,572
209,1143
149,1472
128,2343
55,982
154,747
62,1738
404,217
149,1630
128,3463
423,3699
23,722
128,1089
261,314
207,343
209,1438
62,1424
312,2127
60,85
17,1686
76,2273
17,2130
581,685
156,254
344,1015
581,955
361,1838
109,1738
344,1714
238,2642
361,1800
202,18
151,208
207,563
156,191
261,582
149,1481
51,1705
17,1438
361,1663
109,525
233,460
151,2127
202,152
41,223
233,2223
86,61
558,2273
68,617
202,193
25,685
43,69
17,384
361,735
33,204
558,127
558,582
356,208
261,1838
72,680
60,24
222,2444
17,379
84,2813
156,982
47,1608
356,2927
361,1979
109,1105
207,2210
154,1481
47,1377
344,2927
2,2365
182,1423
182,448
261,2433
423,1979
312,1127
47,4203
23,347
404,536
209,432
423,691
86,507
76,1556
43,2534
233,152
128,301
558,1158
43,247
342,680
39,1062
344,2013
423,735
342,1104
62,1105
64,1738
51,770
238,408
76,1407
68,963
209,138
60,4283
182,2818
156,1030
404,442
581,2490
84,66
581,1686
68,301
74,620
207,4057
76,1176
227,1351
62,457
182,543
74,924
109,1185
344,1158
76,1430
404,2571
136,4114
356,2192
154,3845
356,1735
60,831
109,2130
64,315
2,2008
17,1890
404,634
84,1301
149,1355
207,169
151,1643
86,194
581,422
558,1766
151,672
190,657
227,1573
342,343
149,183
33,525
233,1976
41,1301
151,1537
51,696
342,601
344,760
190,1976
399,878
2,3227
404,1730
43,3328
109,5020
233,1630
190,902
238,1082
17,622
128,250
33,223
156,1157
151,2055
261,2440
2,1030
39,2490
39,52
25,2144
190,1839
342,247
109,1176
136,634
233,417
62,241
227,15
423,1282
14,735
233,223
62,684
17,1839
51,1655
60,630
190,3726
581,851
581,2813
423,952
209,1573
43,579
23,1693
261,124
72,576
62,4198
76,228
68,672
86,3726
33,522
41,69
64,3463
154,1173
154,2579
35,1927
342,460
344,2300
41,797
558,1104
136,885
361,338
35,2131
209,1089
356,3003
25,803
156,228
136,2369
64,1861
261,2534
156,2052
68,2096
86,66
261,1195
86,1577
261,34
14,2506
361,764
233,384
423,4057
233,347
423,3901
47,572
43,3699
261,1897
64,1456
233,2371
154,1439
41,1218
62,191
404,42
344,634
202,2023
84,118
64,4057
76,1481
238,1556
233,3931
55,2444
558,322
17,2112
190,155
86,2052
86,1516
149,1082
25,596
47,871
72,1356
182,1723
154,810
202,2013
35,1663
14,543
76,2584
86,1889
35,3463
222,2358
154,1218
35,691
33,507
25,1516
342,250
227,2130
43,1136
423,1137
151,1134
190,63
68,1816
2,115
35,77
47,878
423,3105
312,150
202,1627
76,615
136,925
128,1245
312,2441
581,1223
43,325
558,851
342,1123
33,483
76,36
207,448
154,673
72,673
149,896
23,1663
227,1979
227,2004
43,2927
344,1424
62,2161
404,466
209,3699
312,300
41,1508
39,1924
202,1146
342,2584
361,343
60,56
356,435
64,1489
356,36
233,2642
190,303
109,116
55,2927
68,2971
344,851
209,34
84,437
261,204
51,247
25,1010
399,172
190,1046
344,1890
190,1089
2,24
33,1186
35,2127
33,1011
2,2103
74,311
202,1377
60,1158
136,1049
60,949
60,314
209,722
423,1198
233,803
136,1098
190,223
423,2536
261,1573
222,193
154,1143
312,2818
14,362
60,322
154,2008
51,2236
136,460
35,854
47,247
261,1577
86,1195
33,1239
342,363
361,1062
35,345
356,466
207,4203
23,949
60,1351
76,563
136,627
151,1450
151,522
25,313
128,1127
209,2440
109,1062
261,1655
51,563
41,843
151,1308
51,2127
207,1735
84,4283
33,1115
2,435
51,1927
207,944
151,2052
25,193
344,2369
72,1483
227,722
128,466
149,627
74,1015
39,3463
41,416
404,3185
399,124
74,364
62,1994
62,1714
64,2536
344,1686
68,2236
23,2579
399,1282
23,885
76,1124
227,502
84,536
33,317
68,1086
64,1198
86,810
222,2465
64,2161
74,345
154,2023
399,948
2,1960
43,322
43,2433
342,1663
209,831
14,1747
238,298
233,2113
154,3198
312,2130
423,3931
60,4114
209,1838
209,313
64,61
41,1483
62,1135
356,2236
222,1124
261,138
312,797
136,129
207,1089
39,254
190,1157
62,1377
233,1433
35,597
156,1173
2,3645
227,2932
209,4114
149,115
233,1146
209,637
356,247
74,2924
35,446
17,1590
60,152
182,61
128,475
423,143
74,2909
64,713
312,1813
41,1992
35,15
312,1176
581,127
23,400
55,1994
261,507
190,627
182,1359
312,673
558,678
128,717
227,3726
17,452
344,713
33,2813
62,2127
238,378
41,1439
60,192
39,1473
399,3105
76,193
14,1489
361,2132
344,685
14,1890
207,241
68,138
399,2813
62,2536
558,683
41,325
2,378
76,2144
581,874
72,550
344,301
182,4198
209,1590
149,402
2,2465
60,1924
190,843
227,1635
84,448
190,2924
76,1082
182,1890
14,2358
39,2971
84,325
60,533
202,3198
2,3726
423,1003
84,2270
423,2315
17,63
423,3463
17,1960
423,194
86,416
154,2584
68,1992
149,1391
2,2795
222,862
344,2440
86,452
109,1883
423,698
154,2110
76,1248
399,663
136,799
84,1992
156,1185
64,1377
60,1766
361,1041
344,1143
17,1218
151,1136
156,1627
41,138
156,1994
47,475
39,2763
33,1735
72,2579
182,872
72,2274
233,821
581,747
190,680
149,36
222,1506
72,1478
404,783
64,1146
62,445
86,4114
149,2088
202,2470
84,944
344,690
109,1082
154,1588
399,1686
312,1105
60,42
23,614
17,2103
86,3
74,532
154,3607
149,2642
55,1173
39,3328
74,2392
60,347
64,2924
182,993
14,982
233,1877
233,1158
14,1041
190,878
76,1531
55,622
190,1877
128,643
149,1179
33,1104
182,1424
202,579
62,2517
84,315
207,1816
149,171
64,2013
209,59
51,2536
25,251
136,370
25,1270
149,663
60,475
404,955
33,365
60,722
202,124
51,362
202,4057
17,1132
151,615
2,598
202,286
109,191
423,506
17,722
43,1351
312,826
64,1588
233,87
72,212
68,872
344,2534
23,843
344,536
62,435
43,4283
43,1575
361,2358
33,269
55,993
190,910
128,1722
312,251
2,633
109,1787
25,721
207,2971
2,1679
404,2470
356,480
207,3003
154,2053
47,833
2,713
233,2490
207,1693
84,2392
342,254
60,1089
342,799
60,1862
156,1630
182,3
74,1615
62,620
207,1877
404,1041
222,2440
238,1766
342,770
342,1542
47,2273
222,662
2,3607
154,601
312,1605
404,1714
356,1655
17,731
227,1813
154,191
25,1691
17,432
342,2103
64,717
149,1011
182,2127
312,1009
156,3463
55,93
17,1198
222,1927
41,502
207,642
227,944
342,417
47,1186
222,2534
33,2113
423,1301
209,384
25,770
209,180
128,15
222,786
227,2008
207,1086
55,439
128,115
182,662
33,1679
33,1049
72,2490
154,325
43,2131
361,622
404,1598
154,2161
55,164
423,879
35,1011
404,810
356,1186
72,1772
312,1478
361,2440
361,643
35,1245
342,721
222,2579
222,1173
33,1105
399,2300
344,2270
68,457
51,1391
154,924
51,212
344,982
202,1848
209,1582
154,75
222,620
222,1478
43,1685
43,1598
182,127
209,2444
202,663
14,1897
41,203
312,638
51,2470
84,2536
361,63
233,435
361,610
35,1994
33,155
33,925
62,1143
342,2131
151,4114
156,786
64,2103
47,303
17,152
60,1590
128,2127
14,286
74,1481
14,2096
86,685
76,1506
182,1537
207,2540
2,1489
43,1913
182,408
190,1560
182,2470
72,118
86,559
35,2642
404,447
156,627
128,854
68,747
47,219
209,458
404,1186
312,803
154,826
2,1766
60,1407
68,3559
23,1046
227,2490
76,833
55,250
47,1563
222,713
74,183
23,432
222,601
558,3845
190,774
2,1267
128,1588
227,40
86,601
136,2571
74,1979
25,799
404,300
154,417
558,1563
342,36
222,2112
202,924
202,1461
60,1691
399,674
14,911
39,180
25,436
233,1461
25,3357
23,194
190,2130
41,2518
190,615
222,685
356,249
74,1473
207,2343
33,1030
86,2096
342,580
68,833
128,1456
64,2144
60,300
109,634
227,212
25,1705
2,5020
2,1128
581,799
156,437
109,313
72,2130
136,1030
51,672
209,1691
207,2315
76,637
51,582
233,944
35,69
151,249
356,363
39,1534
154,580
51,4198
342,3357
33,1157
41,674
136,770
156,250
68,1723
581,1691
109,4198
558,402
128,534
43,204
344,2161
62,2818
14,314
39,1301
55,696
190,447
182,642
109,408
39,313
68,2274
312,1049
35,3559
2,1391
86,2971
399,949
202,157
312,2055
182,250
222,1730
581,774
154,663
312,1003
361,1531
62,203
202,208
41,150
60,5181
344,1195
156,2881
74,1889
209,1270
55,313
222,325
209,1086
154,219
2,219
154,731
404,2642
222,747
17,1248
136,2506
207,3645
76,1146
312,925
207,1438
76,1011
109,1813
182,1813
84,2096
356,2433
233,1368
399,2518
109,1747
51,1738
207,678
74,2023
23,1871
312,502
156,1519
51,1019
62,2571
344,1800
41,432
43,1239
74,3726
156,696
581,1381
41,731
74,3901
74,193
17,343
182,831
60,146
182,764
238,447
41,1563
202,696
43,525
33,1787
72,246
423,228
76,1491
156,1890
23,4283
2,1738
156,52
361,322
128,1224
423,357
43,810
182,1514
128,1430
209,170
76,34
109,1289
581,1286
109,2223
43,4057
43,874
361,2927
342,543
25,1450
55,3357
74,1575
399,1871
25,634
261,674
207,982
35,1472
72,3328
41,1531
128,1861
86,642
41,1313
47,445
76,124
558,2881
62,657
14,2144
14,1063
74,2004
261,911
581,1433
151,1157
23,3726
156,2055
25,2927
182,672
43,773
72,1132
2,627
222,507
86,40
202,1563
25,452
41,2406
76,2223
136,435
207,884
344,5181
209,615
423,2763
109,572
558,1461
149,345
76,2210
423,1015
17,150
41,1913
76,1424
23,3845
68,463
76,843
136,400
17,2753
209,1643
23,2470
41,1134
207,2327
2,357
86,1135
76,85
109,292
23,657
51,1627
361,370
64,773
202,2763
47,204
342,1030
207,1976
23,1862
399,1678
72,502
109,713
64,1173
399,1722
156,691
558,439
207,2008
72,459
233,1563
233,383
361,2161
558,138
76,2536
238,2351
222,633
190,150
344,110
361,1104
14,1800
109,1630
17,2584
72,1088
423,982
62,1605
23,132
64,2932
14,1643
361,1861
109,85
74,3607
76,1198
51,400
207,3559
222,3357
238,1872
64,722
149,1534
156,3
151,1890
222,313
76,1730
344,2349
33,1883
64,582
154,40
156,685
312,690
227,234
581,2518
86,674
342,3559
109,1575
207,1692
55,721
581,1115
404,146
62,483
76,204
47,2130
136,911
202,292
47,2881
41,685
86,637
128,458
86,944
68,1644
423,1124
25,2465
312,2096
423,254
68,2343
423,370
86,1735
76,2161
149,949
312,2754
356,204
136,774
151,137
47,563
151,698
14,1123
202,536
222,155
74,2584
72,1692
109,1730
68,2315
581,1481
423,1478
182,116
23,1542
17,2327
581,1011
581,773
128,2013
581,1787
25,1003
64,1063
136,2795
136,1356
72,3559
356,1198
109,502
43,1218
156,522
154,851
151,153
74,3227
43,1146
342,1608
342,596
55,685
51,1678
238,2881
55,234
60,2881
2,948
149,1594
581,1608
41,721
399,5181
47,1062
156,218
14,1876
202,436
74,1313
227,680
25,1787
109,378
43,212
154,370
39,1573
25,1643
74,3333
361,872
399,596
76,311
190,1098
128,713
344,2753
25,888
109,1627
84,674
312,1598
33,1514
109,379
55,1582
84,1976
581,319
227,731
76,42
25,18
233,774
84,637
207,24
51,1537
404,1105
361,1542
222,1136
344,1282
17,911
109,878
312,2023
33,773
356,2144
39,1772
33,764
156,906
68,1813
156,219
151,579
47,164
227,1282
222,1195
209,56
2,1015
39,66
558,171
222,153
222,1655
581,1627
151,572
202,1223
41,303
25,879
190,3333
60,902
136,1342
72,364
233,466
154,2130
344,1534
151,773
23,1063
41,2818
62,1063
76,1143
149,152
109,1483
86,254
356,338
312,572
43,203
2,638
149,843
207,2927
62,1563
41,4203
43,2406
312,93
154,303
207,87
209,322
74,234
109,1839
344,1089
149,2365
136,362
222,617
64,963
149,1489
356,1635
64,1424
238,3559
190,580
356,735
17,1176
39,598
261,803
581,551
154,315
581,69
33,3333
86,2327
207,2754
25,1239
84,2440
154,1693
39,314
423,1472
55,906
261,1772
222,417
222,1800
156,3698
25,379
404,2371
47,851
72,1766
581,193
25,1897
17,993
423,1531
227,1838
423,955
209,1433
558,803
149,1270
72,534
182,1063
74,2113
312,888
227,831
558,721
109,2753
356,65
72,460
399,301
86,480
154,1556
342,911
47,442
14,1871
72,622
209,1570
207,2536
182,630
128,1747
33,1766
60,69
356,1136
356,3463
25,378
2,3698
76,2351
581,572
151,1627
344,878
72,3645
72,532
62,925
33,1686
558,1924
17,878
41,662
261,5181
39,1663
84,2210
261,118
312,2371
581,460
64,77
41,1223
43,408
312,1627
60,690
25,620
68,879
51,799
399,772
404,779
33,319
261,885
151,3105
136,3159
356,2534
182,2440
233,138
261,219
62,963
35,452
151,4203
25,1123
74,269
238,1685
51,1355
312,338
261,2795
2,1430
136,301
109,534
151,164
151,319
109,1573
202,2795
14,169
404,3105
207,378
154,657
342,559
39,2088
182,115
342,949
361,2753
312,735
261,2465
62,579
14,696
151,963
222,217
109,1556
35,1608
356,241
558,1735
60,563
64,217
238,1439
404,747
128,1312
84,1137
558,146
62,247
47,317
209,347
558,637
222,1723
261,596
41,1041
84,1009
404,1010
227,2023
60,3
227,1516
207,2005
190,1011
76,1594
261,453
207,633
222,129
399,672
14,194
581,559
86,138
149,1089
233,1560
17,408
51,633
55,674
84,1678
202,1082
154,93
84,157
47,862
2,2571
84,2971
222,993
68,208
74,127
74,535
74,1128
43,848
25,1889
222,3845
209,1046
64,534
17,821
60,1062
23,679
558,862
84,663
344,1738
423,2444
17,2055
64,2371
68,643
356,457
202,2004
238,1608
2,1179
238,1030
227,684
344,2584
86,1245
404,3159
361,2273
344,1871
136,5020
238,684
207,36
84,1011
356,948
222,1994
361,536
222,2267
23,2096
62,4114
62,1456
154,1605
64,1871
39,2584
156,2763
39,1011
209,1240
209,1693
25,116
182,1158
149,1627
558,1594
84,1072
238,1328
238,2499
64,579
361,44
23,1514
182,217
64,247
404,1286
423,301
399,370
136,674
207,630
558,642
227,447
261,212
39,3699
51,1176
209,204
222,1483
55,2584
136,1391
209,1655
233,439
84,1491
342,152
356,1301
23,3357
361,1722
86,2130
361,2406
72,2004
128,40
72,1424
43,116
23,313
43,1086
344,1594
23,48
261,1104
2,1877
25,2351
558,2300
209,1577
72,1883
23,831
151,764
109,2371
47,223
344,1104
202,1104
64,698
84,550
404,948
202,797
149,3726
35,1542
23,598
86,1312
190,810
207,436
190,1562
136,1913
423,826
35,93
399,1185
209,2813
68,2273
558,617
86,2795
342,2055
51,872
342,52
84,1723
64,457
47,63
25,848
227,44
55,3198
17,2881
62,1368
190,2881
51,250
238,601
356,2112
342,3159
149,2499
222,1537
356,345
227,436
149,155
76,251
35,1301
222,1691
33,637
156,1678
344,1692
74,292
76,93
182,1693
68,1062
62,2971
109,1158
76,116
156,543
84,42
17,319
149,1889
72,1514
344,1663
60,854
109,2642
60,241
17,735
361,384
74,978
209,1195
41,466
344,63
35,871
35,879
39,643
149,3645
64,944
227,1185
109,422
39,2927
62,73
190,1186
151,1883
128,2008
62,1816
51,630
55,896
182,851
182,4283
238,1562
14,42
68,851
227,1223
43,1787
47,3463
207,1185
558,2053
202,821
109,4283
149,191
344,674
581,437
356,2909
86,1308
238,93
128,1897
404,1491
62,61
39,1692
342,862
55,2971
41,400
344,1679
84,1286
404,1128
209,1282
227,601
14,1531
74,1186
41,435
399,622
581,1377
342,1423
60,1738
356,1308
51,2440
39,1089
222,1877
128,1693
404,1686
207,251
399,2440
14,3845
68,3185
209,1104
51,2441
154,442
399,1839
261,1615
581,1318
399,2161
51,1128
86,3198
238,18
35,460
72,3227
51,127
23,250
39,2273
261,2110
23,617
344,364
72,3931
149,1218
151,2499
84,978
74,2270
356,364
14,598
60,1883
156,924
222,447
312,1889
209,1146
35,620
25,3198
356,1686
156,2004
14,634
17,803
182,1483
17,696
312,1506
86,3559
361,2005
404,1890
35,673
41,551
404,679
74,338
136,1605
361,1308
404,1723
68,1351
581,637
207,610
43,872
558,75
64,4203
60,786
233,363
55,322
423,2210
60,1992
51,3328
39,1871
2,911
74,2369
17,906
25,286
62,1127
342,1979
86,2008
39,246
399,1663
261,432
84,1356
76,2499
136,3328
182,772
47,797
209,582
151,2236
72,874
190,1424
149,1003
41,212
86,1976
84,532
84,241
399,2534
344,678
361,3931
47,1185
399,61
33,157
342,1473
202,1062
55,1433
581,535
2,2112
47,2815
74,1115
47,2971
86,132
202,683
51,239
207,1195
72,2127
39,448
25,576
149,667
558,460
84,217
207,854
344,347
312,799
222,673
202,1691
72,1927
149,888
14,2365
109,2540
209,5181
356,1897
35,1248
39,1766
55,2023
86,1862
23,535
149,379
23,127
190,416
312,2315
55,911
261,622
23,1282
312,2131
342,1136
209,219
404,234
227,2881
41,2273
43,1364
361,2371
233,208
2,1356
356,2763
342,155
182,2004
84,1364
222,1158
109,322
74,2517
182,56
207,1456
261,1433
41,1351
74,315
43,345
399,2088
581,219
233,219
62,1594
342,614
33,2210
60,871
202,3463
23,696
190,1136
62,3159
423,73
25,1218
202,2754
423,1655
35,56
261,2753
581,1655
261,2343
182,673
68,1491
25,1088
233,4198
222,2315
39,1019
23,2440
207,2055
209,370
423,559
51,854
156,2610
558,1224
109,48
356,1519
86,65
227,1627
404,532
84,480
207,15
55,760
17,572
182,713
64,2127
233,1127
136,298
233,191
23,888
60,1534
43,460
2,2127
23,171
43,1556
238,157
156,911
361,615
227,690
62,2112
74,143
182,2540
190,2096
43,747
25,115
261,247
14,1132
39,760
84,1871
2,1678
156,684
149,862
238,1313
558,536
581,1009
154,416
51,1456
399,2349
261,56
23,786
344,2540
207,1883
227,1224
399,2927
2,517
227,69
202,48
109,1877
190,343
2,1508
154,1722
156,137
76,48
399,2273
17,4198
202,384
128,453
39,1883
154,194
68,1691
